 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
e	0.93975157	0.012976804	0.0038759708	0.001205326	0.00015243987	0.0015624035	0.00027034932	0.0004721007	0.00066047645	0.00021211948	0.0005822687	0.010210869	0.028067298
s	0.8410305	0.028230112	0.00653084	0.0014533123	0.004354325	0.00030265158	8.644526e-05	0.00050442386	0.00012100459	5.6504297e-05	7.061434e-05	0.00072362885	0.11653565
t	0.02965957	0.0041063116	0.28347877	0.044710062	0.016845174	0.01716395	0.0019951507	0.01401893	0.005332591	0.0039441837	0.0039923056	0.030265888	0.5444871
è	0.91025424	0.047682285	0.03792187	0.00072615297	0.000690512	0.000101091275	4.436825e-05	9.9648125e-05	3.206043e-05	2.581871e-05	1.240183e-05	5.538674e-05	0.0023541574
o	0.49386963	0.30794868	0.1811044	0.007813932	0.0034038823	0.00074420933	0.000581735	0.00045044147	0.00021388002	0.00016231564	0.00012429385	0.0011642487	0.0024183383
s	0.012632778	0.87788224	0.06049207	0.0078407815	0.020936316	0.0010365325	0.0007517444	0.0010496533	0.00044759156	0.00032910643	0.00031710044	0.0009736328	0.015310406
t	0.010068125	0.0060521197	0.29107448	0.06149579	0.016233757	0.020658096	0.003086029	0.02075103	0.007475523	0.0060156574	0.0045724157	0.022738433	0.5297786
o	0.08380918	0.098316126	0.6353012	0.051682804	0.0887649	0.005768702	0.0023308052	0.0072461176	0.0018128672	0.0014410962	0.00059946004	0.0011073773	0.021819409
t	0.0039163907	0.053059254	0.80194294	0.08940542	0.039182626	0.004278379	0.0020080402	0.0015069303	0.00048643636	0.00033119653	0.00014465413	0.00049909414	0.003238698
e	0.0072976886	0.002106263	0.41194883	0.109527186	0.050112095	0.027363745	0.0042043366	0.031731013	0.011848225	0.0075984024	0.007625498	0.017756412	0.31088027
l	0.0025742704	0.0058215363	0.69415647	0.23393042	0.04291088	0.008910876	0.003779408	0.002262166	0.0007431007	0.0005159701	0.0002109855	0.0008048954	0.0033790322
è	0.01310598	0.0024548871	0.47773898	0.061632253	0.062052403	0.048457943	0.0070251278	0.04313018	0.018387843	0.0101394225	0.023239357	0.10017535	0.13246036
f	0.0016263552	0.0005405539	0.5887986	0.27514803	0.029752469	0.031476952	0.026239028	0.007986435	0.006466403	0.0037390816	0.0030918596	0.01443547	0.0106988195
o	0.0047915727	0.0020276553	0.60980475	0.2485205	0.00882879	0.039217614	0.013382883	0.023821326	0.005805577	0.013213149	0.0031839132	0.00506398	0.022338256
n	0.0014861524	0.0013480958	0.052335065	0.6145052	0.17330478	0.08826486	0.049841776	0.008862885	0.006352172	0.0019433595	0.00052324217	0.00028479958	0.0009476906
o	0.0025137623	0.00033420054	0.056450833	0.2567068	0.17019516	0.12058266	0.014312112	0.09462029	0.025828134	0.015659394	0.011765997	0.020032184	0.2109985
e	0.004599897	0.0028816198	0.013805542	0.28263375	0.39262396	0.1519272	0.10315159	0.021243863	0.013108275	0.0044078375	0.0013009304	0.0022295152	0.006086091
a	0.0011869485	0.0019287291	0.0024991096	0.031526703	0.7701273	0.060881007	0.053515386	0.02223923	0.01322898	0.0040233526	0.0034080816	0.009952919	0.025482172
d	0.00096412754	0.0014741679	0.0027722856	0.025383206	0.6420307	0.0990473	0.0857917	0.036838915	0.02542393	0.0074107056	0.0072682775	0.02018631	0.04540837
r	0.007237962	0.0021359043	0.008685446	0.042539213	0.37505853	0.05250698	0.010395991	0.033848267	0.007530648	0.0059297704	0.0041297693	0.03797426	0.4120273
