 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
e	0.8602403	0.056369387	0.00071904174	0.00031022457	0.00017941567	0.0015129821	0.0016745811	0.0010990668	0.0044266717	0.0023410853	0.0051102703	0.06601703
M	0.9989623	0.0003234505	6.248651e-05	3.0262647e-05	3.5951765e-05	2.0332227e-05	4.156103e-06	6.945959e-06	4.9210043e-06	3.8828333e-07	6.216595e-07	0.0005481483
à	0.7015324	0.28852698	0.0020968807	0.0003198598	0.0001732409	0.00019664493	0.00017405035	0.00010184647	0.00015890764	2.6611679e-05	9.340303e-06	0.0066831927
r	0.7205635	0.27741912	0.0013490807	0.00037383818	6.0781535e-05	4.7957772e-05	1.8749322e-05	7.3387073e-06	5.25663e-06	2.8524225e-06	1.2209694e-05	0.0001392976
i	0.95418286	0.014990429	0.007865581	0.0027990788	0.0018137634	0.002790707	0.0018989542	0.0021875575	0.002400264	0.00015727417	2.747965e-05	0.00888595
k	0.668314	0.25742656	0.061198276	0.007995468	0.00398065	0.0005790315	0.00013245607	0.0001644269	6.2043386e-05	1.2352782e-05	5.534837e-06	0.00012918454
a	0.6611293	0.09601749	0.06513324	0.032914918	0.0074644014	0.02036201	0.0051540947	0.014188523	0.018076802	0.0008040269	0.0009700035	0.07778515
j	0.09188872	0.82646847	0.069112755	0.009464941	0.0010709192	0.00082077144	0.0002660408	0.00018862562	9.060737e-05	3.0243715e-05	2.5761481e-05	0.00057213166
u	0.12577751	0.2018925	0.120058775	0.059256427	0.0136066275	0.037789736	0.040581327	0.023074135	0.031217758	0.0059107286	0.0025333075	0.33830112
r	0.0074253813	0.6566536	0.27649173	0.034995906	0.0041218535	0.008526425	0.0028219365	0.0021550562	0.0011519288	0.00040322635	0.0003405449	0.0049124192
è	0.05072444	0.22343485	0.22873136	0.06725994	0.014773011	0.035019577	0.035065025	0.024532948	0.031441066	0.0054369033	0.0023261632	0.28125474
i	0.00448779	0.5965592	0.2902272	0.05080416	0.0046341885	0.010168885	0.009097179	0.0060426053	0.0047955546	0.0032823419	0.0054787486	0.014422158
m	0.0010507641	0.12872003	0.6649418	0.09249167	0.03901626	0.032208283	0.009639029	0.014010001	0.006864171	0.0019262272	0.0006661112	0.008465577
i	0.03199343	0.07539815	0.29954726	0.09214332	0.015640397	0.0675429	0.013536862	0.034533452	0.04353136	0.0022066669	0.015532438	0.30839372
a	0.0024063115	0.04836264	0.6794568	0.2230881	0.01483985	0.013751758	0.0065362817	0.005016753	0.0016829069	0.00059135957	0.00030232075	0.0039649806
m	0.0011882549	0.005384835	0.48493335	0.15994631	0.15120532	0.08054449	0.019361101	0.049660936	0.021920806	0.0026209771	0.00152297	0.021710625
à	0.010971935	0.021660445	0.3713491	0.087995954	0.018341724	0.06691915	0.017477892	0.03477628	0.04026762	0.0029475861	0.026252165	0.30104014
k	0.00034107163	0.0162792	0.3816974	0.42056164	0.019048039	0.038935635	0.055224556	0.023284955	0.011032352	0.006671452	0.0062979134	0.020625934
i	0.008575274	0.032493096	0.18570851	0.088392295	0.014212725	0.042774957	0.013148231	0.020479092	0.026764184	0.006151355	0.103632905	0.45766732
n	0.00063296815	0.003798548	0.09157472	0.47067216	0.07870585	0.18964669	0.07786462	0.06585521	0.015260598	0.0044960743	0.00021892242	0.0012736848
a	0.0015658676	0.007383572	0.09794026	0.13825035	0.023570515	0.07726764	0.13004075	0.064340286	0.09152459	0.01394819	0.019298166	0.33486977
k	0.0007776107	0.0065568713	0.050752327	0.19962956	0.06801303	0.327547	0.14465724	0.14142725	0.036111217	0.009687979	0.0028727276	0.011967108
a	0.0062566306	0.0074806693	0.13150091	0.09377105	0.039172288	0.12077381	0.035352208	0.07376498	0.07802496	0.0060021565	0.04713477	0.36076552
k	0.00088572863	0.0067609907	0.032323413	0.13743667	0.056155823	0.35819367	0.18144912	0.1567029	0.041194096	0.01585345	0.0022403197	0.010803811
o	0.0036723644	0.009188947	0.062449813	0.06694924	0.034983296	0.13483873	0.043824475	0.08701809	0.08326241	0.00939041	0.10396542	0.3604568
n	0.00050568586	0.00404809	0.009259465	0.030821806	0.017129295	0.42140773	0.221515	0.20624709	0.061084565	0.017887235	0.0025276097	0.0075665214
s	0.0007270516	0.004892325	0.0125435125	0.03590113	0.016306864	0.089147456	0.20143062	0.15211596	0.15939906	0.020962764	0.031446274	0.27512693
u	0.000114378345	0.0057773786	0.011946156	0.024087338	0.016574984	0.28680345	0.17832844	0.24269985	0.11949056	0.016389318	0.032977063	0.06481112
m	0.00020360097	0.0025674142	0.005301042	0.0067301965	0.0064240564	0.3133649	0.1728127	0.32088855	0.13003194	0.024121879	0.0063934783	0.01116019
è	0.004050643	0.0072757653	0.023966068	0.02816403	0.024505036	0.11522291	0.03857151	0.09448844	0.09489165	0.010738188	0.13737713	0.4207486
i	5.213635e-05	0.0032039324	0.0028001964	0.0055425866	0.0012520435	0.14265363	0.39071196	0.18176171	0.12631181	0.07963172	0.032870024	0.033208236
