 	il	vestito	della	sposa	vuole	bianco	</S>
o	0.9443114	0.010103324	0.013083979	0.0032357858	0.006663487	0.011786001	0.010815985
à	0.7809721	0.13586807	0.054376867	0.016149102	0.00076182844	0.00018745268	0.011684634
b	0.0013816223	0.0202659	0.58423465	0.03544539	0.19140118	0.05407318	0.113198094
b	0.0053039845	0.04954612	0.7908056	0.01292754	0.0017611851	0.0028828576	0.13677277
i	0.36082298	0.20425823	0.36755115	0.018210098	0.02620628	0.0011092003	0.021842076
t	0.0074834507	0.1916436	0.69145036	0.08446624	0.011099055	0.00039674307	0.013460545
o	0.011371717	0.122011565	0.7489607	0.034889106	0.06274906	0.000641634	0.019376256
u	0.0063460576	0.034816965	0.9079271	0.04662474	0.0034573965	0.00013505346	0.00069269305
k	0.004485821	0.08528222	0.2170947	0.50337994	0.16994299	0.0014919355	0.018322451
o	0.014605535	0.068127014	0.51573807	0.10957286	0.031914506	0.01099746	0.24904455
r	0.0072325245	0.03871707	0.2056381	0.6067483	0.111907095	0.0036742522	0.026082743
a	0.0036502834	0.024802238	0.07025136	0.07480412	0.778491	0.0042171422	0.043783918
s	0.0314245	0.08098582	0.09337257	0.53246325	0.23669861	0.013484566	0.011570724
ì	0.0014884572	0.009888232	0.0066519408	0.043848425	0.8446375	0.011456349	0.08202905
u	0.0018443636	0.009045203	0.001069336	0.06531399	0.7698845	0.12779665	0.025045995
t	0.0014135722	0.025291875	0.004887065	0.31287745	0.6203635	0.024852348	0.010314165
è	0.001684445	0.02105489	0.003269102	0.01743294	0.8474248	0.033773437	0.07536042
l	0.00069730356	0.0050679934	0.00015041465	0.016585488	0.5200542	0.42728078	0.030163787
i	0.001297634	0.009043912	0.0011164391	0.005842013	0.078192405	0.74310166	0.16140586
à	0.10317482	0.20251168	0.015044834	0.06974251	0.14169395	0.36517534	0.1026568
s	3.521189e-05	0.00069059036	0.00038784	0.0012542537	0.12214331	0.82800657	0.04748228
p	0.001608976	0.009664561	0.0055027427	0.0009826436	0.01183875	0.7046094	0.26579294
r	0.09059928	0.04195207	0.0036007687	0.0005154797	0.008886036	0.7238158	0.13063054
o	0.2914349	0.085330494	0.010654523	0.0010454182	0.01297445	0.5160903	0.08246997
</S>	0.10323472	0.08381326	0.0038354525	0.009059812	0.009514144	0.66772646	0.122816145
