 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
t	0.9377914	0.039766815	0.00017256488	0.00044639004	0.00019723714	6.775574e-05	0.004120091	0.000272248	0.00032795954	0.00094304554	0.015894502
a	0.88788784	0.078621835	0.00090907817	0.0006152533	0.0011861048	0.0013076451	0.005898244	0.0019314393	0.0007927284	0.00061202527	0.020237861
p	0.034032583	0.9273213	0.013396794	0.005874412	0.002850648	0.0023904506	0.005786358	0.0042190356	0.00015553347	0.000110446796	0.0038624662
e	0.12526901	0.02960911	0.090847	0.21485323	0.057039317	0.02651798	0.3489503	0.009149488	0.0020435585	0.007869237	0.087851755
t	0.00023015823	0.96402645	0.021708557	0.01119133	0.0012437556	0.00044653157	0.00081572036	0.00015638754	6.2505046e-06	1.5631158e-05	0.00015907254
ì	0.0051921536	0.8828943	0.02575506	0.0118376855	0.017797709	0.010096064	0.0061449776	0.011251818	0.0033537005	0.0023927153	0.023283936
a	0.00037870847	0.9296929	0.053391945	0.010604686	0.002328613	0.0008277972	0.00061616657	0.000662432	0.00010613335	0.00036418997	0.0010264396
e	0.005417767	0.20067853	0.5454974	0.07667902	0.040721938	0.018683972	0.07106136	0.032398373	0.0011863181	0.0010826677	0.0065925983
s	0.008223787	0.037601132	0.22456913	0.19198956	0.2064544	0.07120581	0.061582133	0.15049227	0.010388645	0.008683176	0.028809972
ò	0.00067489553	0.01667994	0.011695716	0.48300233	0.18819435	0.036167335	0.015598265	0.0056498135	0.028207097	0.06598158	0.14814867
z	0.00042056316	0.09154896	0.29251486	0.47367087	0.10401187	0.017311646	0.007670091	0.0038530435	0.0013594758	0.0021191144	0.005519446
u	0.0070128306	0.012657825	0.19460468	0.33274734	0.065343305	0.018699044	0.21044222	0.0052587474	0.0018725927	0.012198304	0.13916314
n	0.00034843438	0.0016649814	0.036735967	0.26236713	0.38747215	0.23974709	0.06348076	0.005116159	0.0024093501	0.00023634825	0.00042167076
e	0.00072247634	0.0071292673	0.010311022	0.3910635	0.37021777	0.08117486	0.022758963	0.014660522	0.014676365	0.011679385	0.07560583
f	0.001757715	0.00097315694	0.0059854398	0.17409137	0.59509516	0.16826506	0.040253382	0.005933067	0.0028480839	0.0010093872	0.0037881525
à	0.0003960929	0.0042880513	0.0033060622	0.21503538	0.5316821	0.105327554	0.01950899	0.01189466	0.019223096	0.02210382	0.067234255
i	0.00013023344	0.0011055863	0.005527357	0.28702337	0.53675675	0.11136127	0.004903907	0.0043599154	0.020178532	0.016133081	0.012520105
t	0.00059387664	0.0005986481	0.0043999758	0.046153575	0.6246212	0.22110105	0.06641433	0.020470507	0.008888611	0.0021695942	0.0045885523
o	0.00022211162	0.0024626732	0.0010419961	0.043102324	0.59141207	0.19711216	0.01671595	0.012672067	0.029794842	0.03882322	0.06664058
g	0.0010012204	0.0008925019	0.0019587658	0.009314676	0.3284483	0.5258618	0.07733986	0.024867648	0.017423777	0.0058602523	0.0070312405
e	0.013511668	0.0010919508	0.002785234	0.03274359	0.21441473	0.08529943	0.4592447	0.033178736	0.008311954	0.031789463	0.1176286
l	0.0015378988	0.0011623491	0.0026245352	0.013156212	0.31110424	0.57660073	0.02559554	0.019039527	0.030457363	0.008454428	0.010267145
à	0.00010909562	0.0010377846	0.00017517776	0.013445021	0.16522974	0.12823194	0.034022115	0.009036714	0.21375018	0.30519152	0.12977073
t	7.4974276e-05	0.00078256894	0.0010151359	0.025632681	0.18166631	0.28028163	0.010928947	0.0073266914	0.23116753	0.20298219	0.058141395
o	0.0014934576	0.00042125868	0.00086699205	0.055828635	0.098260224	0.037377696	0.026596874	0.0029174353	0.0283547	0.21551391	0.53236884
p	0.004218262	0.000865086	0.0016723907	0.011838182	0.080935866	0.42247802	0.1780505	0.07954615	0.13890769	0.057637963	0.023849946
r	0.018861668	0.0014049662	0.004270547	0.007924041	0.05137294	0.055541933	0.7230289	0.03298763	0.003851119	0.021148598	0.07960758
ì	0.0023212263	0.0028855528	0.0026507115	0.063540585	0.090602085	0.24913554	0.005056181	0.022817973	0.17659819	0.21684651	0.16754538
m	7.203768e-05	0.00041631996	0.0007459399	0.012457291	0.012157756	0.029598834	0.008262903	0.005714666	0.22186704	0.60806847	0.10063877
a	0.012253621	0.001185633	0.004026443	0.004507726	0.007397053	0.011051005	0.30399716	0.011015187	0.01149754	0.2496171	0.38345152
k	0.009997295	0.0021752224	0.003958631	0.021003436	0.039474078	0.10242737	0.09094654	0.12038065	0.12888768	0.35787797	0.12287106
a	0.04064602	0.0030589995	0.012566884	0.01374921	0.015636802	0.019458886	0.47795734	0.022802569	0.009401243	0.10935738	0.27536473
n	0.005391594	0.0028546772	0.0039624763	0.03547846	0.03305364	0.037825774	0.005331301	0.020180212	0.040902846	0.6168238	0.19819517
a	0.00030394414	0.0012491075	0.0004966446	0.0062473607	0.0045754462	0.005079073	0.0049662543	0.003140046	0.10424121	0.66034037	0.20936058
f	0.0012891067	0.0012548701	0.0022462166	0.027590295	0.018878935	0.014771628	0.003461366	0.00515418	0.022684816	0.7280009	0.17466764
à	0.0005623882	0.00072433613	0.0003728346	0.0026561653	0.0033259967	0.005126982	0.0095056	0.003825166	0.103581674	0.63826597	0.23205298
n	6.220569e-06	4.1901054e-05	4.0158895e-05	0.0024657594	0.0003669567	0.00027118876	9.3675655e-05	8.619968e-05	0.018608242	0.91439027	0.06362947
e	0.0018455122	0.000289677	0.0011239123	0.004805428	0.0015878752	0.00080556824	0.0007037477	0.00019447475	0.004849177	0.55204064	0.431754
</S>	0.0029022878	0.001602059	0.0039343033	0.032432757	0.029688068	0.018072598	0.0056153983	0.0048684757	0.0025179372	0.23154333	0.66682285
