 	il	vestito	della	sposa	vuole	bianco	</S>
t	0.9443114	0.010103324	0.013083979	0.0032357858	0.006663487	0.011786001	0.010815985
o	0.7760792	0.10387959	0.0716656	0.017558798	0.0030067686	0.00037740904	0.027432686
n	0.4342313	0.19002195	0.20593777	0.099853806	0.002636826	0.0006109669	0.066707425
à	0.024164438	0.2516077	0.48354927	0.024389058	0.0892627	0.0049685184	0.12205827
b	0.1362903	0.5724822	0.20637602	0.015800621	0.015155017	0.011808955	0.042086974
b	0.18456832	0.19919354	0.4230447	0.017917043	0.002063621	0.0042499886	0.16896278
e	0.23670428	0.25422055	0.48983994	0.009718056	0.007876721	0.00021175941	0.0014287635
t	0.007004752	0.14305928	0.74383736	0.089508325	0.011512732	0.00032440064	0.004753071
o	0.010293308	0.07898188	0.69486225	0.04454164	0.13373455	0.001854939	0.03573147
a	0.011336581	0.03799551	0.8186259	0.11791811	0.012309509	0.0003870226	0.0014273317
t	0.003826222	0.06618593	0.081405506	0.57013804	0.25884908	0.0021609496	0.017434318
s	0.003041553	0.011199514	0.018208241	0.04042939	0.64921504	0.025533222	0.25237304
è	0.026242824	0.06251723	0.1654121	0.378746	0.32804033	0.015070311	0.023971235
k	0.003187261	0.033086486	0.010110362	0.4898984	0.42913407	0.022349369	0.012234088
o	0.023337357	0.024770264	0.2905352	0.12653288	0.018691905	0.046829894	0.46930248
r	0.015795901	0.044718552	0.011954316	0.74440336	0.15382053	0.020881863	0.008425507
à	0.0024315778	0.025974454	0.006067919	0.020722825	0.8490064	0.02379312	0.07200361
s	0.0007485889	0.0038067019	0.00013784351	0.024125107	0.62618065	0.31801817	0.026982917
i	0.065930665	0.02111485	0.00750771	0.0052603045	0.20777181	0.333599	0.35881573
t	0.0691443	0.12365789	0.01242474	0.12755091	0.45954144	0.17502797	0.032652643
è	0.0037594214	0.052879475	0.0051536947	0.0055754655	0.7094242	0.10725842	0.11594935
l	0.0003028449	0.0013409966	3.3313278e-05	0.0012400334	0.14910744	0.81322414	0.03475116
i	0.00097609713	0.0030223418	0.00030078567	0.00036119693	0.02472099	0.8528929	0.11772576
à	0.12681407	0.16093282	0.010254943	0.020515997	0.031801388	0.49558297	0.15409777
s	2.2665597e-05	0.0003676263	0.00013744517	0.00030561784	0.018548649	0.92997223	0.050645754
p	0.0012745311	0.0044455226	0.00249889	0.00019524236	0.0024650472	0.80270565	0.18641506
r	0.09926708	0.035166748	0.003319326	0.00031012177	0.0027693412	0.7358645	0.123302944
o	0.33551005	0.08962745	0.01127394	0.00076843216	0.0036492974	0.47353816	0.08563272
</S>	0.15118605	0.10065554	0.004608603	0.010305937	0.0060916413	0.5574316	0.16972062
