 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.9769126	0.00080811634	0.0004024288	0.00015003722	3.0916668e-05	4.6163685e-05	0.0013053499	0.020344468
g	0.8154574	0.032409336	0.0091685	0.011162368	0.0041480917	0.00425016	0.02720825	0.09619599
r	0.01167351	0.78318155	0.043599337	0.0079400875	0.004713804	0.0033395318	0.0012655673	0.14428654
a	0.21781777	0.72254163	0.05341284	0.0010673031	0.0006693228	0.0017667122	0.0003022797	0.00242216
t	0.014450053	0.6656594	0.3093476	0.0037273485	0.0054372456	0.00050831935	2.3739523e-05	0.0008461956
s	0.012603626	0.49721837	0.08418796	0.008468	0.0043362905	0.002782962	0.005606505	0.3847962
a	0.007553644	0.8312912	0.123896435	0.007901925	0.010834711	0.013015238	0.00037358832	0.0051331916
è	0.0052809133	0.46819502	0.47538805	0.017198209	0.0103937555	0.0067697577	0.0017478477	0.015026517
n	0.0076428927	0.03361619	0.42023847	0.2034353	0.052283715	0.040577106	0.13473515	0.107471116
a	0.0015460085	0.12069609	0.40094945	0.12877816	0.051611304	0.045057196	0.008345688	0.24301611
n	0.0015070603	0.020698162	0.811851	0.077395715	0.0606702	0.021514008	0.0015341252	0.0048296484
g	0.0043778303	0.017451221	0.25508413	0.071730815	0.014885489	0.010934055	0.020583175	0.6049533
r	0.011717344	0.034709103	0.35843825	0.1300794	0.041380268	0.03442622	0.1377954	0.25145397
à	0.007669208	0.031182485	0.39063084	0.2585062	0.04253613	0.059568375	0.02757306	0.18233365
m	0.0007058031	0.0035483935	0.07362304	0.11110494	0.00833927	0.047091607	0.4954245	0.26016244
m	0.008620103	0.028608747	0.117574155	0.050976146	0.024614582	0.06253709	0.19188155	0.5151876
a	0.009152768	0.0069474448	0.15800418	0.39332882	0.24160083	0.114469476	0.04914728	0.027349206
u	0.018945534	0.02180526	0.042383507	0.08116346	0.15862417	0.38460836	0.11701869	0.17545106
d	0.0006201668	0.010107708	0.016170677	0.033414297	0.056856547	0.6635762	0.11709532	0.102159135
e	0.0031648828	0.03740504	0.017751854	0.0675196	0.21444589	0.305588	0.051918585	0.30220616
r	0.0063324384	0.016227376	0.014150718	0.004930147	0.009264792	0.37644348	0.4552565	0.11739456
f	0.0009701423	0.0054912115	0.003812294	0.013783763	0.012642651	0.12201709	0.229025	0.6122578
ù	0.0007753597	0.0010259991	0.0005886071	0.007281875	0.0078522805	0.10551108	0.6788707	0.19809419
m	4.535999e-05	0.00019577202	0.00030096414	0.001814828	0.0004969524	0.080398835	0.8389672	0.07778014
m	0.0010726291	0.0011131581	0.00040979945	0.0029439842	0.005194452	0.05730703	0.4489914	0.48296747
u	0.020202892	0.011231549	0.0044884677	0.010532305	0.06001026	0.17725176	0.5116487	0.20463401
</S>	0.008232723	0.012374088	0.01367258	0.002210952	0.0013540927	0.0170061	0.6910785	0.25407094
