 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
m	0.9528493	0.02749875	0.0006807391	0.0016026347	0.0008488972	0.0006887838	0.0005174192	0.00045859185	0.009096497	0.0057584443
ò	0.90921503	0.03291111	0.002171632	0.0120714065	0.0029014717	0.0074535855	0.0012758052	0.005229549	0.008834561	0.017935796
t	0.9499623	0.046378233	0.0005535348	8.763321e-05	8.776836e-05	0.0011117622	0.00012225112	4.1376094e-05	7.6191245e-05	0.0015788345
t	0.3723848	0.053427033	0.01614611	0.040931575	0.016564393	0.046829008	0.0050754976	0.0056010783	0.033311743	0.40972877
i	0.5731819	0.35668212	0.02471385	0.020277767	0.0049499706	0.013625935	0.0006505273	0.0023286596	0.0023242144	0.0012649972
ì	0.042386718	0.8487354	0.041114047	0.01547857	0.002012053	0.043541137	0.00011922321	0.00038657396	0.0041938582	0.0020323195
r	0.010110141	0.90868	0.056972347	0.0044276193	0.0015848695	0.0044968165	0.0010741553	0.0019708883	0.0033091614	0.0073738396
t	0.015685419	0.44431922	0.05794237	0.035055835	0.012518822	0.008766384	0.0026455359	0.003917765	0.03846108	0.3806875
e	0.04201407	0.6038391	0.2762785	0.056803796	0.006893741	0.007539536	0.0013994222	0.0026220044	0.0011820334	0.0014278102
è	0.004817434	0.37282813	0.51848966	0.054086085	0.003939581	0.04309272	0.0002076866	0.0003588817	0.00093406974	0.0012458165
t	0.0038087205	0.28424707	0.49298078	0.06379006	0.016546411	0.01985361	0.014458348	0.027320957	0.024184745	0.052809305
t	0.002082818	0.078490004	0.23407592	0.11893361	0.016372027	0.015088285	0.0028743406	0.003737641	0.07729635	0.45104903
a	0.005561445	0.0809844	0.6077695	0.27236632	0.020971656	0.0045312257	0.0021684342	0.002262781	0.0015010653	0.0018832345
s	0.005549699	0.013573438	0.58387595	0.30524775	0.017912153	0.06875348	0.0008665304	0.001013981	0.0013667721	0.0018402053
e	0.0025315606	0.012396743	0.33796856	0.13984047	0.06425282	0.004880274	0.019198317	0.009486434	0.006275019	0.4031698
o	0.0079341	0.00925613	0.41390103	0.47053248	0.03085333	0.05882248	0.0016293579	0.001535033	0.0020160654	0.0035199753
G	0.0045515057	0.0024518643	0.046390016	0.7965772	0.031752866	0.06398093	0.0042107254	0.013736252	0.013499306	0.0228493
i	0.0025528132	0.005066152	0.04372178	0.32424194	0.06323388	0.003182088	0.100134194	0.026757577	0.009824589	0.42128488
u	0.01053038	0.009593351	0.5093951	0.33392102	0.10663967	0.004074022	0.011750489	0.007991967	0.001116661	0.004987328
v	0.0020155571	0.0035370553	0.03429427	0.7006991	0.061760306	0.080785684	0.020022642	0.049374867	0.018878737	0.028631823
