 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
o	0.8960894	0.06712114	6.934347e-05	0.0013418561	0.0001384358	0.00014154542	0.00019606334	0.00020291771	0.0021504113	0.032548796
l	0.32750198	0.660384	0.00036765175	0.0001376563	6.252866e-05	2.1260797e-05	1.782585e-05	4.5695844e-05	7.578259e-05	0.011385637
ì	0.0010636323	0.0551955	0.0058275885	0.8765379	0.0005591617	0.0014838025	0.0043743043	0.008383776	0.023132082	0.023442285
k	0.020866806	0.9659262	0.0075977133	0.0053964993	7.471206e-05	2.0990065e-05	1.0571814e-05	6.446023e-06	3.1801686e-05	6.843356e-05
o	0.9175279	0.022485191	0.00889156	0.010576243	0.0019229237	0.00095941056	0.00040162014	0.00018617426	0.0010732692	0.0359756
e	0.0044321823	0.37095782	0.39839706	0.108516484	0.08323834	0.029267237	0.0037594822	0.0008372642	6.1849576e-05	0.00053223886
n	0.01604954	0.1500857	0.451352	0.116469994	0.035914276	0.010560041	0.007544208	0.012074308	0.011557531	0.18839242
p	0.002327299	0.0074278857	0.028349588	0.5403928	0.01924325	0.030437129	0.02515809	0.014431503	0.045416087	0.2868163
r	0.00712484	0.007335712	0.088225864	0.78931236	0.031184841	0.037515484	0.015054312	0.0012940993	0.00697805	0.015974503
a	0.0038764493	0.0052383374	0.31620458	0.46827766	0.117703356	0.067604996	0.009699825	0.0018949	0.0011114808	0.008388508
t	0.020712513	0.002281729	0.08443926	0.32200122	0.3388334	0.13405502	0.038399916	0.009442676	0.008131701	0.041702595
ì	0.0020709878	0.0051002665	0.013831395	0.39343497	0.03672987	0.058433734	0.051291034	0.035561703	0.0732087	0.33033738
m	0.00018066977	0.0016767863	0.021270428	0.44178072	0.18557554	0.15992075	0.09262823	0.03445183	0.0377461	0.024768904
à	0.008571694	0.0005276253	0.0528358	0.6332329	0.06681619	0.051151108	0.024278834	0.004022321	0.04766066	0.11090295
i	0.00070166966	0.0003134744	0.0011647108	0.025975155	0.23510367	0.60004777	0.11607683	0.015178605	0.0022085872	0.0032295831
n	0.0007948028	0.001076923	0.005610429	0.03968816	0.2664701	0.3339082	0.17970563	0.053274404	0.037310325	0.082160994
e	0.0025588453	0.0021500404	0.0019136757	0.020054718	0.047175743	0.12613139	0.14718427	0.0818912	0.15812093	0.41281918
m	0.010540206	0.00051543117	0.001328376	0.004052661	0.07768527	0.5225791	0.10958414	0.18324852	0.045672428	0.04479387
m	0.057960063	0.0052701994	0.009840678	0.025010323	0.10765658	0.14400603	0.08147779	0.04914009	0.11855344	0.4010848
è	0.004285461	0.00037604617	0.0014496938	0.0067825657	0.1064941	0.6500883	0.17030802	0.007350858	0.024327135	0.028537866
n	0.0583595	0.0046820915	0.0029914358	0.005981654	0.023526955	0.71174437	0.10407982	0.038752876	0.021472525	0.028408723
o	0.10707004	0.0032264984	0.0113363145	0.011995238	0.080742046	0.37718067	0.08711866	0.009011443	0.0649806	0.24733847
m	0.027335532	0.0009445731	0.0019843893	0.005279073	0.02981927	0.41072357	0.08011161	0.25210342	0.108348064	0.08335046
i	0.050946936	0.004516936	0.012141915	0.009565801	0.053125933	0.2009594	0.082864694	0.05354501	0.14431407	0.38801935
n	0.029512037	0.0014057803	0.002689269	0.0065958044	0.02450606	0.22356197	0.044593904	0.27545628	0.2651294	0.1265495
a	0.00028964964	0.0013609796	0.00034080836	0.004231415	0.0007275364	0.010686136	0.0196372	0.25204	0.45797908	0.25270718
l	0.0069992994	0.00042781266	0.00095082895	0.0070406394	0.0048915017	0.02076541	0.0046785017	0.114379205	0.6890851	0.15078169
i	0.00022079863	0.0019567355	0.00010652023	0.0085488055	0.00025623498	0.0064916722	0.025409332	0.33840233	0.48451477	0.13409285
p	0.010021266	0.0014651729	0.0024514082	0.0086378325	0.0056655635	0.058491025	0.010258853	0.052177027	0.66064805	0.1901839
ù	0.019438928	0.002099212	0.0040065176	0.0068866494	0.0058663236	0.032818228	0.025646418	0.08144199	0.42417505	0.3976207
n	1.1861367e-05	3.5822293e-05	6.0410388e-05	0.0059161694	0.00035062255	0.0022288954	0.0016978275	0.022885397	0.92197645	0.044836544
a	0.0069296495	0.00045998266	0.0018496052	0.005644747	0.002030712	0.00889715	0.00819375	0.012552787	0.661551	0.29189068
</S>	0.006792477	0.00029335788	0.000703482	0.0031816757	0.0026989917	0.006424858	0.0010056333	0.0024343694	0.62049645	0.35596874
