 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a	0.8935788	0.031390984	0.0020264583	0.0006970314	0.00051297544	0.0004231513	0.00015266356	0.0005212574	0.0001927744	0.00087449007	0.06962936
n	0.023122314	0.08069826	0.013126954	0.008230934	0.0077370927	0.010468466	0.01928242	0.007163582	0.014276678	0.013936798	0.80195653
è	0.00020941619	0.67575467	0.16490173	0.050831217	0.043899808	0.017218428	0.0021472077	0.0033943916	0.000648391	0.0021610972	0.03883368
r	5.172831e-05	0.9891857	0.008156498	0.001883583	0.00041304916	0.000101173406	2.267822e-05	2.4770048e-05	1.4128361e-05	2.5131798e-05	0.000121703815
k	0.0032771893	0.6705308	0.10493758	0.017547747	0.016113186	0.011988844	0.0030398492	0.0044405325	0.0013430946	0.0038743056	0.1629069
e	0.00012571372	0.93424296	0.030701762	0.011588926	0.015544032	0.0069611017	1.7722856e-05	0.00026482748	8.531714e-06	0.0004202173	0.00012421452
s	6.513335e-05	0.4170157	0.142714	0.23128492	0.12633502	0.07704386	0.004435774	0.00020902329	0.00019983716	3.3709435e-05	0.0006630006
e	0.0003493945	0.29978454	0.30565485	0.08250584	0.11671157	0.057764407	0.010178045	0.018742915	0.0023779362	0.004189199	0.10174135
k	0.00054891076	0.16655639	0.23516513	0.4015291	0.124231346	0.058408886	0.004213024	0.00083287706	0.0007495683	0.0005725116	0.0071923668
a	0.0009715373	0.10717499	0.29762375	0.18980245	0.14615288	0.15850605	0.021361575	0.01066937	0.0067374287	0.013000302	0.04799969
i	0.000396638	0.02425811	0.06841557	0.49389476	0.25034037	0.14930241	0.00624798	0.001301773	0.0007263096	0.00043343403	0.0046825944
m	0.00015680474	0.005632802	0.022297898	0.3961707	0.19378655	0.22021177	0.09073433	0.01210177	0.018745877	0.0036858313	0.036475662
è	0.0025577953	0.0125366775	0.036453087	0.27115935	0.19650783	0.33580267	0.022481494	0.014204914	0.008859037	0.032543354	0.06689382
r	4.446355e-05	0.011580106	0.013581015	0.34474373	0.3550303	0.2266591	0.017522756	0.015117586	0.002505421	0.0023841595	0.0108313225
i	0.003115855	0.012803251	0.058959696	0.32503197	0.18047637	0.2403204	0.009152882	0.008936141	0.0042147585	0.07207783	0.08491086
è	0.00062903616	0.005947096	0.0029780432	0.10602529	0.14691207	0.42753664	0.20652676	0.062084995	0.030986765	0.0018357527	0.008537552
s	2.5694873e-05	0.004610345	0.0048824637	0.043877438	0.08230747	0.1954533	0.13281491	0.33510137	0.05962427	0.0723449	0.06895777
s	0.0023827765	0.008507731	0.017871287	0.13670614	0.12013929	0.26003572	0.019599747	0.034998022	0.008696233	0.1998486	0.19121443
u	3.3658307e-05	0.0019582892	0.0015781329	0.029614849	0.12432697	0.65934855	0.036121048	0.09772156	0.013585279	0.017776275	0.017935442
m	0.0012245895	0.010092922	0.0041722874	0.019214775	0.035835993	0.17330378	0.3061861	0.29012933	0.09510411	0.018379683	0.04635641
u	0.010684993	0.01554521	0.012725195	0.075789094	0.05789986	0.45625538	0.086092435	0.022698855	0.033365604	0.08494065	0.14400277
a	0.0017777111	0.019857151	0.0057319696	0.020055844	0.032639742	0.12538765	0.26048294	0.3556869	0.10190896	0.023111911	0.053359218
v	6.570946e-05	0.0062530995	0.0033262542	0.005454404	0.008048595	0.022442339	0.30967164	0.20669371	0.35281023	0.02837459	0.05685934
ò	0.0051860716	0.008618911	0.006454921	0.055045545	0.07411753	0.54680425	0.06664419	0.035856582	0.024040464	0.068955325	0.108276166
r	3.1911142e-05	0.004069829	0.0010532284	0.0010229271	0.0036449821	0.0059410874	0.018448025	0.62159485	0.14941576	0.14671423	0.048063204
a	0.040860996	0.0047923364	0.0076930043	0.0065022977	0.003143856	0.011365642	0.009408799	0.034241103	0.022623248	0.59825194	0.26111674
s	0.0012897535	0.016481457	0.0037981241	0.0059607285	0.012324585	0.017589442	0.03761687	0.12187605	0.22811174	0.36443427	0.19051698
o	0.013497279	0.00848579	0.0057040486	0.0038198947	0.0056269434	0.024187488	0.05529996	0.039506253	0.14938425	0.24935214	0.44513592
t	0.0014056702	0.022024943	0.0070318044	0.008611488	0.01933559	0.02159993	0.010349044	0.045387212	0.15516204	0.44772872	0.26136354
o	0.00037174486	0.0028786622	0.0009359526	0.00046099327	0.002595835	0.008464289	0.012450255	0.05696173	0.10294822	0.30375692	0.5081754
t	0.0006299617	0.013975906	0.0037105572	0.0036565051	0.010848053	0.013451449	0.0023732984	0.030132646	0.091558084	0.59382194	0.23584163
s	0.0001123836	0.0022371055	0.0006419423	0.0003455484	0.0019103545	0.00790397	0.010714018	0.043876138	0.1167656	0.33802977	0.4774632
o	0.00045821158	0.0011107355	0.0009441165	0.0004411935	0.0009734916	0.0011187543	0.00034153025	0.021176169	0.031035477	0.8148412	0.12755904
m	5.2270876e-05	0.015239057	0.0035456356	0.0034015256	0.013305502	0.020159515	0.0033406622	0.021485249	0.07208434	0.5292306	0.31815565
ì	0.02384759	0.0047153453	0.0038772945	0.0026450134	0.0029639474	0.008859149	0.00589665	0.030458538	0.08889121	0.56507355	0.26277182
</S>	0.0003594824	0.0141284	0.0060463627	0.0028302243	0.011527987	0.008127778	0.000644443	0.03431445	0.00929231	0.6463366	0.26639196
