 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.95118564	0.0027715524	0.0018531943	0.0013622966	0.00022183829	0.0026599774	0.039945465
a	0.90639716	0.012743214	0.012376787	0.0038481557	0.00052476657	0.0050791954	0.059030753
n	0.20610261	0.40867108	0.16194664	0.023963328	0.0019539164	0.0071935607	0.19016886
o	0.16021661	0.26905635	0.21613523	0.16922991	0.04678966	0.018698907	0.1198733
n	0.037814837	0.5748132	0.16735932	0.041413594	0.0033537557	0.0143154375	0.16092993
ò	0.03406805	0.36324114	0.20605297	0.06131302	0.023864979	0.035725255	0.2757346
n	0.006542956	0.66907126	0.1764468	0.026337985	0.0047283904	0.01968012	0.097192585
t	0.07408302	0.38503343	0.22934318	0.09840733	0.013182837	0.011243578	0.18870662
a	0.017420348	0.6228463	0.26778427	0.050822932	0.0057595843	0.005215806	0.030150756
t	0.009930747	0.5339127	0.3446593	0.03579852	0.004647647	0.011481124	0.05956988
a	0.015116933	0.19462807	0.37281007	0.08171388	0.032548126	0.04645547	0.25672746
s	0.011347234	0.30667862	0.50218624	0.046779025	0.005880218	0.02325066	0.10387802
ì	0.017128987	0.09388839	0.41436544	0.10909556	0.06817851	0.07482391	0.22251916
n	0.0034140742	0.050360236	0.679062	0.05685399	0.0372672	0.08884792	0.08419456
n	0.023823386	0.015723608	0.28393155	0.017253827	0.00608147	0.0988708	0.5543154
e	0.00401638	0.026848268	0.7178579	0.07805654	0.020043824	0.05177496	0.101402216
f	0.015970303	0.016353302	0.2673496	0.2497199	0.0655434	0.17944434	0.20561922
a	0.028496739	0.0045275693	0.08590076	0.06535602	0.10192421	0.34268054	0.37111413
n	0.02052291	0.009195182	0.09342564	0.11496252	0.05642264	0.3915824	0.31388867
o	0.009129469	0.003038909	0.045301665	0.08128127	0.23448989	0.41110715	0.21565162
ò	0.018537566	0.0038305137	0.02561348	0.035049528	0.04137018	0.6241385	0.25146028
k	0.001143053	0.00072727934	0.0072800484	0.06087418	0.39728865	0.5010959	0.031590927
a	0.093099885	0.0007163817	0.0032046319	0.0159529	0.0495467	0.6066801	0.23079942
v	0.0011906894	0.0010950853	0.0033004093	0.0021348547	0.0029564511	0.60544366	0.38387883
r	0.51600283	0.0023192794	0.002775343	0.0071127615	0.008825128	0.1266553	0.33630943
è	0.0015743775	0.00044114332	0.001440045	0.0004021934	0.00042421833	0.78131473	0.21440326
c	6.7232926e-05	2.5907157e-05	0.001041779	0.00018050348	0.0014732224	0.91569513	0.081516184
h	0.073653094	0.00013810355	0.0003254498	0.0001517335	0.0022379605	0.60724646	0.31624722
i	0.009154767	0.00025038994	0.00081814337	0.00042848743	0.0016957887	0.82793313	0.1597193
</S>	0.011693388	0.0005260672	0.0036420312	0.0005403354	0.00036411543	0.68312454	0.3001095
