 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a	0.85341483	0.002291241	0.0016667249	0.0009583934	0.00016987642	0.0001555866	0.00058988447	0.00010912448	0.00096806715	0.00082431827	0.00059534726	0.0010524465	0.13720411
n	0.0072829514	0.068486094	0.010600958	0.008699465	0.011877945	0.008900472	0.0017050912	0.0065215444	0.0019635663	0.00076423987	0.0006474061	0.006164795	0.8663855
ì	0.00012846984	0.39930484	0.4549891	0.017805282	0.007987093	0.005366609	0.008393039	0.0023628813	0.006766893	0.0018620034	0.00078662875	0.003051317	0.09119588
c	0.00020214204	0.7660837	0.2314619	0.00046845875	0.00054255145	0.0001085986	6.556511e-05	4.3859432e-05	0.00018077849	0.000210893	6.1360784e-05	7.575701e-05	0.0004944533
h	0.008648068	0.32260674	0.14701694	0.0066634384	0.02267164	0.013870366	0.0053652334	0.010180347	0.019623056	0.0057350253	0.00077737286	0.0026889164	0.43415293
e	0.0034831138	0.4535177	0.51906985	0.008801755	0.0030148136	0.00073488965	0.004006341	0.0001381281	0.0019781948	0.0031777192	0.0005727427	0.00028959644	0.0012151762
n	5.846083e-05	0.4735328	0.23042838	0.03896785	0.23692338	0.015658133	0.00070633495	0.0024402312	2.5247109e-05	1.6551143e-05	2.3379504e-05	3.665604e-05	0.0011826132
d	0.00021220221	0.11688009	0.5779562	0.043648727	0.036989424	0.022180589	0.025082441	0.0092242	0.024445554	0.0037344669	0.0018570957	0.0032974195	0.13449161
i	0.004333987	0.2420029	0.25877506	0.05919419	0.011961785	0.008906862	0.05304749	0.00418386	0.040200908	0.18476121	0.016790977	0.07486562	0.040975153
s	0.0004377429	0.07430571	0.34762853	0.43035161	0.11633017	0.017628804	0.005999031	0.0012353201	0.00022421093	0.00020891124	0.00020176935	0.00036986373	0.0050782817
ò	8.949989e-05	0.024348952	0.5512951	0.07162574	0.062103	0.028240118	0.052224252	0.009685782	0.040781602	0.00556834	0.0031488135	0.005265431	0.14562334
n	8.0077756e-05	0.020574529	0.43213838	0.2208821	0.07640342	0.024504565	0.065990046	0.0044174837	0.039188296	0.04061673	0.014432966	0.013034722	0.04773668
t	0.0004887052	0.019484691	0.64254063	0.07335243	0.047106907	0.021937398	0.05810629	0.0024872662	0.02535676	0.017827358	0.00437444	0.007291612	0.07964548
a	1.38954765e-05	0.0020164675	0.17976016	0.23029698	0.104427986	0.052835308	0.3981746	0.004452969	0.012950933	0.006368579	0.0041041537	0.0010821077	0.0035158694
o	0.0005501825	0.0021827398	0.0057543577	0.41654885	0.33329955	0.116842695	0.07683797	0.011066655	0.0034677726	0.0027652846	0.0029868535	0.0024635845	0.02523357
a	1.9799154e-05	0.0015690858	0.0012015853	0.063024916	0.6207838	0.22388306	0.024973702	0.03475167	0.0036625578	0.0017841712	0.0013497693	0.0016962764	0.021299604
t	1.9286097e-05	0.0017492315	0.0014806893	0.03935121	0.55134034	0.24850719	0.052033782	0.051564638	0.010897865	0.005106461	0.0034995093	0.0031177744	0.031332105
r	6.798492e-05	0.0016299925	0.013774834	0.044387877	0.15632403	0.0764359	0.34795967	0.018133946	0.12988849	0.014638545	0.0074268063	0.019897116	0.16943482
e	6.195313e-05	0.0003178621	0.0020768172	0.07208514	0.332187	0.23701549	0.22311968	0.01647882	0.042751655	0.020782843	0.00603775	0.010230645	0.03685441
f	3.4304754e-05	0.0009693774	0.0008423077	0.029067222	0.4050199	0.34825444	0.10996686	0.054822735	0.021160401	0.011923603	0.005670191	0.002519979	0.00974856
f	0.00013093409	0.0007715654	0.007276878	0.012621024	0.12551616	0.080374934	0.19070822	0.014077688	0.30481657	0.047348954	0.009922041	0.025001023	0.18143398
ò	0.00039487102	0.00025687861	0.0014529064	0.030842524	0.07391183	0.05162836	0.44577962	0.006823082	0.121355414	0.101928905	0.027512709	0.04799418	0.09011877
m	1.7201548e-06	7.463356e-05	0.0017292448	0.001376349	0.00867644	0.01245794	0.18588325	0.0020195742	0.43596607	0.28868794	0.03629648	0.010809276	0.016021136
m	0.0035240345	0.00027849278	0.0013886711	0.012274544	0.009278115	0.0072867274	0.08437671	0.0022490157	0.17277119	0.3120785	0.03425004	0.16743882	0.1928051
u	0.0038566478	0.0013491397	0.0019004794	0.025867417	0.07791865	0.06405649	0.36854583	0.029503819	0.04907107	0.19722097	0.07176854	0.06821171	0.04072921
o	0.00026231993	0.0027682697	0.0017628829	0.028695125	0.019412093	0.09706704	0.38846132	0.10536749	0.1110194	0.08022276	0.08130816	0.014862761	0.06879042
n	2.5668589e-05	0.0015983365	0.0036036111	0.006832846	0.036544528	0.12698546	0.15843797	0.11496072	0.26907355	0.12115945	0.068614826	0.021830644	0.07033234
ì	5.531115e-05	0.00047328748	0.004136763	0.0014750548	0.032043085	0.04760811	0.22706018	0.015720913	0.39700356	0.05487096	0.016745457	0.036564212	0.16624312
c	2.4459288e-07	1.0848518e-05	0.00019447967	2.3644552e-05	8.495993e-05	0.0005401278	0.011177229	0.0014885486	0.59578496	0.32599315	0.06109434	0.0019696683	0.0016377408
h	0.00022555722	0.00014557432	0.0008469475	0.0011049861	0.015356882	0.025807172	0.098868266	0.007511834	0.27736858	0.29609877	0.05065783	0.08908625	0.1369214
a	0.0012499981	0.00018813855	0.00015069562	0.0011173721	0.002660678	0.0143178655	0.09116143	0.03560501	0.12048387	0.45966497	0.20470558	0.04869534	0.019999055
p	0.00016021357	0.002600899	0.002954299	0.02498627	0.0039277384	0.011661612	0.052208174	0.03151291	0.2548411	0.16460167	0.28929666	0.04916193	0.11208657
à	0.036536526	0.0047652856	0.002095929	0.014457623	0.050132383	0.07925785	0.060777217	0.060042396	0.048429716	0.11337237	0.029661465	0.1995286	0.30094266
