 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
e	0.8222912	0.011728034	0.0040584183	0.0033601394	0.0021473332	0.0011779091	0.0014641419	0.002949589	0.0035317063	0.00040594596	0.001181204	0.005488456	0.0019126993	0.013168464	0.0012701883	0.0038003523	0.006008617	0.006832188	0.035973106	0.071250364
M	0.99797505	0.001661043	6.496858e-05	4.372271e-05	7.2040066e-06	1.4117033e-05	1.2967979e-05	1.0996139e-05	4.9281252e-06	2.8437005e-06	1.0852261e-06	4.33784e-07	3.502478e-06	1.2233952e-06	8.358766e-07	4.706638e-07	1.4234445e-07	1.0721697e-06	4.6058724e-07	0.00019293498
a	0.94493634	0.050918072	0.00092424784	0.00072053156	6.694144e-05	0.00013212366	6.6471126e-05	8.553697e-05	5.408885e-05	2.6916814e-05	2.1133133e-05	2.8508177e-05	4.7968533e-05	9.850382e-05	1.6825375e-05	3.632067e-05	2.3068711e-05	1.7747901e-05	0.00013177561	0.0016469131
r	0.97939384	0.016139952	0.0030423808	0.0005942102	0.00027137695	4.548158e-05	5.7338322e-05	8.521642e-05	7.7575045e-05	2.7492082e-05	1.3637606e-05	1.1503241e-05	8.87647e-06	6.179159e-06	3.4542484e-06	1.0274191e-06	1.2392638e-06	8.7766074e-07	1.0511369e-06	0.00021734975
ì	0.9948074	0.0049196966	0.00010754257	7.081113e-05	5.167323e-06	1.5019931e-05	7.433994e-06	7.5799226e-06	4.09196e-06	5.2837268e-06	1.8421073e-06	7.368236e-07	7.9378515e-06	2.347228e-06	1.5319349e-06	1.2379726e-06	3.9187753e-07	2.4587762e-06	4.049383e-07	3.0980915e-05
a	0.647641	0.27173406	0.067618735	0.008121885	0.0019515301	0.0008878102	0.0007655563	0.0005922388	0.0002642168	9.0378984e-05	3.033649e-05	2.5222085e-05	3.6965077e-05	1.692007e-05	1.5252808e-05	7.995052e-06	8.00303e-06	6.9346247e-06	6.667256e-05	0.00011837108
p	0.026004149	0.76218975	0.15562233	0.037447125	0.002891517	0.008895897	0.0026706734	0.0010788747	0.00039888284	0.00041289136	0.00010573694	6.399157e-05	0.0015742428	6.795548e-05	9.591781e-05	3.687846e-05	2.057138e-05	0.00025902057	1.3128507e-05	0.00015037582
e	0.11288067	0.42418814	0.0947495	0.047500722	0.026008993	0.040894914	0.044104274	0.024960468	0.014594092	0.006397144	0.006602471	0.003970278	0.041935135	0.006230519	0.0014454216	0.003792547	0.0024013005	0.0077304454	0.0009820579	0.08863097
r	0.028176174	0.17492896	0.5514973	0.19610001	0.023727957	0.012627209	0.0066748834	0.003118103	0.0012471882	0.0005141223	0.000195663	0.00013287617	0.00034782974	9.039229e-05	0.00011493564	3.5782003e-05	2.893945e-05	6.258157e-05	4.3562995e-05	0.00033552636
ò	0.060131196	0.11223645	0.24385701	0.17855266	0.043649733	0.014836472	0.013088402	0.019172437	0.01952068	0.010656892	0.01680649	0.011567385	0.007286909	0.0202704	0.0049243406	0.01569641	0.008401891	0.0053003454	0.010005359	0.18403852
s	0.0009538095	0.06288414	0.68170863	0.18537217	0.03069133	0.0077943048	0.0038963237	0.0037943376	0.0026074518	0.0022987959	0.0015578406	0.0013754885	0.0011352181	0.0011892922	0.0009050912	0.0009554801	0.00087736244	0.00067766546	0.0062423125	0.0030828982
t	0.00662568	0.08185817	0.20674036	0.058227662	0.1378465	0.009412358	0.036249768	0.03952643	0.05142221	0.013183626	0.04277928	0.06564355	0.010651215	0.049362537	0.005797707	0.035076495	0.031153055	0.0056353654	0.0122308275	0.100577205
è	0.0017718306	0.020169571	0.46424335	0.20726384	0.10829499	0.003315583	0.015057285	0.021126473	0.030613307	0.0072517237	0.030128835	0.025089469	0.004681433	0.022887193	0.0035104805	0.013629238	0.011132604	0.0064095887	0.0007345627	0.0026885734
i	7.888254e-05	0.0069722137	0.5475271	0.26150864	0.08217924	0.010786816	0.008429703	0.009992623	0.008826691	0.006833878	0.0063846167	0.00591442	0.002436636	0.0050582443	0.002671493	0.004106684	0.0037614314	0.0019787769	0.016627526	0.007924391
à	0.00046065883	0.015742658	0.37425023	0.30198634	0.073092826	0.086216845	0.034433875	0.022301782	0.012331622	0.016260091	0.0062027425	0.0047212956	0.023653116	0.00445535	0.0045891893	0.0033598049	0.0026144783	0.008294584	0.0024297773	0.0026027982
r	0.00050991884	0.0022132676	0.11295138	0.37963223	0.1258217	0.038842116	0.010569962	0.011680494	0.012864949	0.011488761	0.018211288	0.015901037	0.01656279	0.019011876	0.010077899	0.021082474	0.0146288825	0.04208085	0.09613891	0.039729264
t	0.005182999	0.0029025786	0.107201256	0.2319376	0.12530509	0.029590549	0.034593802	0.024306238	0.0203691	0.0038672213	0.0193402	0.016806167	0.013856318	0.020989746	0.0013669176	0.014845966	0.008883762	0.0047994647	0.018239357	0.29561555
e	0.00045920222	0.00043857598	0.09273843	0.33914027	0.40500328	0.011923326	0.024668366	0.024680134	0.022872109	0.0054396125	0.025102185	0.012813816	0.0032184992	0.011516662	0.0019052	0.005973488	0.004167348	0.0024501216	0.0006656987	0.004823667
n	0.0005138234	0.002429398	0.035540707	0.13627852	0.29765078	0.29992086	0.121305935	0.042146876	0.013408475	0.020187387	0.0059453803	0.002546644	0.011268757	0.0018779398	0.0028205991	0.0011064175	0.0007622848	0.0017162829	0.0009767103	0.001596139
a	0.0033305944	0.0013870735	0.027253851	0.23070002	0.16847144	0.027681638	0.02941097	0.03491978	0.03810226	0.008294938	0.053810358	0.036666337	0.0054475847	0.05801604	0.0042070546	0.049668986	0.028178282	0.0044119335	0.021572694	0.16846822
