 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
i	0.961555	0.014711327	0.00040791478	9.893908e-05	8.82502e-05	0.00014885867	9.621291e-05	0.0010223495	0.003303505	0.00046520468	0.00060758786	0.0009533435	0.003384002	0.013157496
p	0.7892462	0.2004764	0.0009575199	0.00050860964	0.00019144481	0.00021360716	0.00040110052	0.0010213067	3.47446e-05	2.6154767e-05	4.2738848e-06	4.2252773e-06	1.9870873e-05	0.006894564
à	0.006219846	0.121140845	0.15676835	0.38230956	0.018046843	0.028709114	0.018581891	0.017112989	0.013676258	0.0026223355	0.0057395943	0.0009966437	0.0038247583	0.22425094
o	0.46184966	0.51510364	0.018364746	0.00037085687	0.00010721949	0.00038787563	0.0005412753	0.0004675234	0.00016645135	4.023086e-05	3.619909e-05	2.2209562e-05	0.00019574551	0.0023463434
v	0.066610806	0.69300985	0.038287755	0.011519072	0.0048680045	0.0038185525	0.008301514	0.009930103	0.0011801188	0.00043581548	0.00024872547	0.0001944382	0.0013759931	0.16021922
r	0.006201031	0.40468594	0.085652284	0.30871397	0.013060537	0.027451737	0.019720335	0.009420529	0.009819259	0.0027390476	0.003647575	0.0005691376	0.0018573436	0.10646122
ì	0.06410584	0.82024235	0.09800047	0.008412476	0.0009969618	0.0012672476	0.0016106599	0.003797994	0.00031014305	7.314802e-05	5.7695735e-05	1.8351522e-05	5.7072957e-05	0.0010496337
s	0.021458527	0.6781398	0.20588471	0.04510149	0.01944794	0.003321857	0.0074099274	0.015511971	0.0004545728	0.00028831014	0.0002751854	0.00026586326	0.0007626912	0.0016771425
k	0.019027201	0.36423168	0.05922574	0.088990055	0.007384324	0.03142334	0.0335718	0.012240795	0.031088125	0.0035825628	0.018657384	0.006264926	0.0044724545	0.3198396
o	0.05232864	0.3454974	0.513097	0.011909481	0.0010717151	0.009632537	0.0053237705	0.016610486	0.030470477	0.0014689487	0.008949047	0.0019249045	0.0004995968	0.0012160755
n	0.0044443044	0.063333705	0.5889415	0.22966854	0.029040314	0.02973209	0.016929852	0.023431556	0.0061036795	0.0017682757	0.001003432	0.0004202439	0.00036480726	0.0048176264
t	0.0029087048	0.049683742	0.27400497	0.10685583	0.005746798	0.09422618	0.116542146	0.045347944	0.042540547	0.010186768	0.017639555	0.010266155	0.0054015215	0.21864912
a	0.002565191	0.030911393	0.329711	0.4086414	0.019785365	0.07697144	0.08221441	0.023625541	0.011469963	0.002577489	0.0021467903	0.0006302376	0.00048788334	0.00826189
n	0.0034019188	0.002915824	0.084003344	0.64755696	0.10421425	0.05604925	0.054240063	0.027294258	0.00460623	0.0021925345	0.0012484288	0.0007163759	0.0011087165	0.010451911
a	0.0025672463	0.004004641	0.12136567	0.07171427	0.008174034	0.09314209	0.13412999	0.15219688	0.053824857	0.00919461	0.022677021	0.013896772	0.012625847	0.30048606
f	0.0041382527	0.0015481389	0.03450549	0.63550377	0.09625067	0.08527081	0.08353455	0.028549016	0.007099614	0.0029929583	0.0022335548	0.0014781421	0.0022584335	0.014636638
u	0.0019344039	0.0024890143	0.03690558	0.0493888	0.0052645225	0.07772876	0.10100588	0.11991497	0.05464004	0.00947408	0.02653511	0.018087024	0.025465762	0.47116607
r	0.006002405	0.0010152492	0.014060077	0.541396	0.11685112	0.1332996	0.105471745	0.025139548	0.01606592	0.005750588	0.0059615523	0.0040466306	0.004435014	0.020504618
n	0.0009022611	0.0013602988	0.016399896	0.040735207	0.0047211167	0.100469075	0.13655058	0.15335014	0.051078685	0.010514789	0.023813128	0.017974699	0.027764907	0.4143652
o	0.0010155716	0.00046238457	0.0063279336	0.37549165	0.047978293	0.22470939	0.20407203	0.02590272	0.031465296	0.0054934854	0.011035512	0.0061429203	0.016407933	0.043494925
k	0.0011820932	0.0009825163	0.0034678008	0.23318945	0.12223644	0.21330789	0.35020524	0.011499872	0.01424311	0.009809253	0.00817288	0.006971607	0.006513957	0.018217865
a	0.006066886	0.0035464591	0.0052298526	0.19333339	0.028797623	0.07486037	0.050174873	0.0110947145	0.055683784	0.009516493	0.03544287	0.014545376	0.06928016	0.44242725
k	0.004347872	0.0009495516	0.0049633808	0.14917253	0.07276651	0.31984594	0.2906167	0.007819224	0.043482166	0.024954364	0.023593511	0.018398808	0.007356109	0.03173331
à	0.00839563	0.003206522	0.0034056643	0.16246517	0.051473923	0.09017102	0.06573063	0.0063858526	0.07163566	0.011797312	0.04297646	0.016427314	0.082690984	0.38323796
n	0.00017627426	0.00015128494	0.002110438	0.011914501	0.00278095	0.30558756	0.26423457	0.0045419647	0.096671104	0.031390738	0.08951715	0.076371826	0.056433104	0.058118522
n	0.006515682	0.0009092466	0.00079735747	0.0066845505	0.0049998937	0.01712778	0.009033266	0.00053905306	0.06892852	0.0134705845	0.06519639	0.03496747	0.3098255	0.46100467
i	0.01912746	0.00034033664	0.0018778414	0.0057508275	0.005670952	0.2511458	0.3323539	0.0043851533	0.1787616	0.016883964	0.05345477	0.017402533	0.026433956	0.08641091
t	0.008460144	0.0012507543	0.0033649686	0.027008401	0.015237511	0.16758332	0.20590268	0.0011954694	0.1882451	0.08340025	0.11050698	0.08963555	0.03309479	0.06511405
o	0.00083283265	0.0011402683	0.0019463657	0.004182994	0.0012854427	0.052142646	0.09471512	0.00223646	0.06543534	0.021418817	0.038099654	0.03686148	0.20771584	0.47198668
t	0.0062480182	0.0009495347	0.003694982	0.019286664	0.004266727	0.10553812	0.1076479	0.0008824375	0.21609074	0.10569888	0.14431047	0.1314704	0.06347321	0.0904419
s	0.00062558503	0.00086872274	0.0018076735	0.0019400201	0.000717941	0.04210487	0.093899354	0.0029377413	0.07157827	0.022718467	0.040655844	0.04191165	0.191348	0.4868859
o	0.0006391277	0.00013855867	0.0008254348	0.002131139	0.00094937225	0.03836605	0.04216838	0.00040802447	0.1372503	0.046399374	0.085023224	0.087201014	0.28311008	0.27538988
m	0.0013225077	0.0009177524	0.0029530462	0.014067949	0.0015360272	0.028501254	0.02597411	0.0007497516	0.13886052	0.10895151	0.18837667	0.27359024	0.13372207	0.080476664
ì	0.0072860783	0.0041830135	0.0016972942	0.006899399	0.0036892158	0.017972954	0.019028645	0.00047283425	0.052467674	0.023065563	0.0364727	0.022287343	0.24675569	0.5577216
k	0.00012720245	7.099869e-05	0.00071874354	0.00069699634	6.822618e-05	0.012850625	0.008168035	0.00032970842	0.16316856	0.07993434	0.2561722	0.293412	0.11640732	0.06787499
a	0.015701314	0.002795118	0.0011787738	0.00094183895	0.00054616545	0.0011882411	0.0011820925	0.00013776393	0.0531753	0.024315191	0.07242082	0.040861025	0.36569843	0.4198579
l	0.0031496678	0.00051720697	0.001333151	0.00587336	0.0010449523	0.0074362294	0.005385659	0.00030646537	0.13354906	0.07128538	0.2585945	0.41204813	0.06936556	0.030110616
ò	0.000627402	0.0037133952	0.0024906602	0.0051661003	0.0015940284	0.009770495	0.024008876	0.0029043772	0.019802006	0.034711964	0.02624283	0.058863085	0.39332893	0.41677588
c	2.4312401e-05	3.5912693e-05	0.00038423407	0.00017267118	6.295338e-06	0.00339114	0.001569429	0.00015824373	0.06995124	0.03489378	0.18860556	0.38967925	0.25463417	0.056493837
e	0.003876642	0.0006723603	0.0006277711	0.0005547462	0.00018549057	0.0008230659	0.0007026721	0.0001627742	0.029376244	0.01931431	0.05447532	0.056214947	0.38783875	0.44517487
e	0.0015372032	0.00022949725	0.00056006317	0.0023903858	0.00045473105	0.003086729	0.0021854355	0.00014413809	0.12317145	0.027314363	0.2414583	0.41093305	0.16225359	0.024281112
n	0.00021476501	0.0010315072	0.0049509327	0.007385336	0.00046191993	0.019103454	0.017563682	0.0027980986	0.018011067	0.033756293	0.08353847	0.38215873	0.24803711	0.18098857
i	0.0007552002	0.0010002296	0.001510685	0.0021381294	0.0007940785	0.03678345	0.087803744	0.002693046	0.056590315	0.026403446	0.039707243	0.04644585	0.20483628	0.49253836
t	0.0002618866	6.6265464e-05	0.00057868945	0.00048049993	4.560361e-05	0.0031966758	0.0013062475	0.00025462153	0.016337216	0.0070488458	0.069012746	0.35243037	0.44330433	0.105676085
s	0.00023351361	0.00081276364	0.0009820691	0.0011725425	0.00019650618	0.00416284	0.0075611416	0.0012214171	0.015264024	0.025221528	0.029607782	0.070985496	0.35508657	0.48749176
è	4.1006027e-05	1.1887817e-05	6.022962e-05	4.3077678e-05	1.8868988e-05	0.00021552482	0.00011729599	3.8744573e-05	0.002886084	0.002160598	0.024916891	0.25227404	0.66053045	0.05668536
r	9.84336e-06	2.3423518e-05	0.00020322167	7.176413e-05	4.163921e-06	0.0009706575	0.00025144653	8.397537e-05	0.005044547	0.0014412211	0.02778033	0.30021504	0.6171252	0.0467751
o	0.00019683418	0.00010032235	0.00020328777	0.00024502343	6.315749e-05	0.00040126685	0.00020117017	0.00010421255	0.004436998	0.006725062	0.038295906	0.13137175	0.529413	0.288242
p	0.0005542473	0.00018113894	0.00050053827	0.0015049273	0.00023646293	0.0024765178	0.0013720762	0.00017382854	0.01493748	0.0018426398	0.02037957	0.092555545	0.766799	0.09648599
u	0.010174124	0.0039615943	0.0019345935	0.0054694037	0.0012964684	0.0005816164	0.00045037115	0.00033635323	0.0066918144	0.012222322	0.022118473	0.029627496	0.38776413	0.51737124
s	0.0018616122	0.00046936734	0.0018037463	0.004124479	0.00046526012	0.0075766505	0.00415089	0.00055724295	0.0182651	0.0022748406	0.018101783	0.065167814	0.7513743	0.123806864
t	0.00012867329	0.00070934236	0.000999532	0.002633637	0.0002608634	0.0038308743	0.0029755658	0.0007707788	0.0007711243	0.002412821	0.0031702176	0.041603126	0.5688814	0.37085202
è	5.2936863e-05	1.9698306e-05	0.00012204489	0.00011973799	3.35332e-05	0.00040280868	0.00017027519	5.3939373e-05	0.00130042	0.00086501165	0.0048463168	0.05139601	0.8283125	0.11230471
i	1.1470073e-05	2.9530282e-05	0.00033127022	0.00010320891	5.717112e-06	0.0015222452	0.0003225411	0.00012408715	0.0051374016	0.0010356387	0.011683916	0.07278607	0.8282163	0.07869052
</S>	0.00013355809	7.8465055e-05	0.00065811485	0.0004826797	4.7894333e-05	0.004257767	0.0015237932	0.00034579617	0.012423852	0.0021668067	0.016185904	0.0688507	0.74845326	0.1443914
