 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
i	0.84084636	0.01926224	0.021662882	0.00036620037	0.0036131705	0.00058670813	0.004392842	0.000758792	0.00070103747	0.0021707376	0.10563903
m	0.61320984	0.23303075	0.01527029	0.013919585	0.0012566533	0.00019515757	0.00034842946	0.00013933098	0.0004552471	0.0009389535	0.12123574
à	0.012444561	0.13695933	0.22702266	0.42324212	0.08653566	0.008147298	0.012756514	0.0030225832	0.003720352	0.009015907	0.07713303
n	0.01906563	0.06442704	0.89778435	0.0069846734	0.008198254	0.00048239445	0.0001654642	9.037261e-05	5.788228e-05	0.00021884163	0.0025250607
a	0.12489479	0.79080755	0.023153668	0.017489668	0.0023314164	0.0009730336	0.0019476705	0.00030322134	0.00033064466	0.00028348182	0.037484776
m	0.004134207	0.21656197	0.59462225	0.14060272	0.04248153	0.0010604387	0.000104185914	5.793955e-05	3.6168647e-05	1.7969782e-05	0.00032057994
u	0.012887711	0.29328755	0.15738238	0.37753835	0.072202936	0.011357854	0.011575286	0.004077255	0.005430741	0.002974359	0.051285557
c	0.0010478293	0.021348171	0.78572625	0.10541688	0.080282934	0.0024516026	0.00048042252	0.00036444876	0.00025203542	0.00016907357	0.0024603906
e	0.018543731	0.10525401	0.24509612	0.42912683	0.09774904	0.019492561	0.020220904	0.0056751906	0.0039340076	0.003220399	0.051687274
o	0.0012576933	0.003238679	0.22985671	0.32346773	0.4179599	0.015384399	0.0022278037	0.0009989518	0.00066145265	0.00043101597	0.0045157233
c	0.0014448237	0.0025481211	0.014456444	0.79870075	0.120823845	0.02241548	0.0069160224	0.0020760547	0.003950058	0.0030392827	0.023629079
i	0.017797587	0.023496471	0.013179708	0.66639584	0.13573313	0.017660854	0.029897733	0.0028983306	0.0028105464	0.0056556873	0.08447418
ù	0.0011855494	0.0008132511	0.035849053	0.19500676	0.6797052	0.06263271	0.010623741	0.0030780297	0.0020521912	0.001077785	0.007975656
r	0.00029720287	0.00042380253	0.0061318884	0.10608339	0.33914295	0.31115466	0.14062086	0.020053543	0.019779656	0.017050087	0.039261885
i	0.0048045875	0.003989716	0.015600555	0.26866302	0.40036705	0.10797618	0.07237079	0.009262958	0.0032187887	0.0092290975	0.10451731
m	0.005133832	0.001666805	0.012886699	0.06156694	0.38355497	0.3376393	0.1360079	0.031287532	0.018387318	0.0018515578	0.010017153
u	0.030864472	0.02971742	0.01870829	0.37644863	0.34022698	0.03960768	0.027736053	0.009319129	0.007729515	0.020614851	0.09902699
e	0.004746168	0.0012313164	0.023818018	0.017777087	0.2768321	0.33097512	0.22982883	0.052857447	0.03380353	0.004874058	0.023256391
p	0.0015303541	0.0018656879	0.011747086	0.059536356	0.05359233	0.24923474	0.37331235	0.05079411	0.09048365	0.027227543	0.08067577
ì	0.033905942	0.02943578	0.012463477	0.23299424	0.27463514	0.094261706	0.12406477	0.013278391	0.009421124	0.024086403	0.15145299
t	0.00016858202	3.318475e-05	0.0029861878	0.0006705125	0.014385561	0.12175724	0.725959	0.056950018	0.04530598	0.011305494	0.020478284
t	0.02127012	0.014480815	0.015694706	0.012300964	0.07106578	0.15037397	0.1591568	0.07091156	0.016887203	0.13056695	0.33729115
a	0.00087910827	7.735865e-05	0.0034507876	0.00039166608	0.043343876	0.071685515	0.5509468	0.18227625	0.08074051	0.024099149	0.042108897
n	0.0107510155	0.001483904	0.016923789	0.006336128	0.022600275	0.028184712	0.32669187	0.14848256	0.34235314	0.038927257	0.0572653
e	0.00577989	0.0037935607	0.0022132897	0.005606407	0.009281376	0.014887744	0.38789108	0.026145281	0.039336286	0.08063603	0.424429
m	0.0066330535	0.0009074419	0.023601169	0.006723414	0.023411138	0.012929906	0.23672207	0.10207432	0.38242936	0.11519713	0.089370996
à	0.06801271	0.08905757	0.01699016	0.05307651	0.025251875	0.029213568	0.08133599	0.03294681	0.031845983	0.18024091	0.39202788
i	0.00017364725	3.5946265e-05	0.0040353625	0.00037579454	0.00684021	0.0129044065	0.48054704	0.114213206	0.23064013	0.081812315	0.06842191
s	0.00054016174	0.00030896004	0.020587733	0.009297238	0.021150436	0.009646875	0.112921424	0.04855796	0.3825967	0.20898236	0.18541016
i	0.004588422	0.003598184	0.0015165551	0.0050432514	0.0042861444	0.007026397	0.27303642	0.028708778	0.047067642	0.14080243	0.4843258
n	0.0014147327	0.00030408002	0.02574973	0.005568462	0.021863788	0.0059131817	0.057423506	0.0259844	0.29669473	0.34989336	0.20919006
G	0.0017259299	0.0012255938	0.0009875263	0.0024344318	0.0033875704	0.0030950077	0.2042825	0.026548613	0.064972155	0.17214917	0.51919144
r	0.0029730515	0.0013457355	0.012342387	0.0014282037	0.010723047	0.0045517744	0.02317009	0.12306474	0.15816496	0.54114777	0.121088184
è	0.00018892795	8.673459e-05	0.0010930438	0.0001553578	0.0013728341	0.0015637119	0.028852861	0.030844983	0.13765325	0.57968116	0.21850717
c	5.3561285e-05	3.274092e-05	0.002888057	0.00046776037	0.0056209154	0.0056551336	0.1161107	0.031629764	0.117039114	0.38429338	0.33620888
i	0.0027561584	0.0008985956	0.001959534	0.00043836253	0.0037986664	0.0025310607	0.038648084	0.0289106	0.031840622	0.27920482	0.6090135
a	0.004424289	0.0013130336	0.011937255	0.0062844534	0.01715861	0.0017171452	0.015679872	0.0064099254	0.11845484	0.63793117	0.17868944
</S>	0.0003841074	0.00032067797	0.021913037	0.009942111	0.027684378	0.0093645975	0.058292717	0.007914389	0.06521057	0.37107193	0.42790148
