 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a	0.9150785	0.010926506	0.0020103648	0.00070959434	0.0009531694	0.0016986468	6.5461594e-05	0.00048881245	0.0003476555	0.00179551	0.06592578
n	0.013823367	0.06261094	0.08434456	0.043566216	0.0064980825	0.013409398	0.014201661	0.0015976762	0.011676109	0.15547189	0.5928
e	0.00011553536	0.5907011	0.28289798	0.025018936	0.026479198	0.0045321295	0.0019230696	0.0045043756	0.0006823295	0.004569283	0.05857611
v	3.716579e-05	0.83738124	0.14624707	0.01054127	0.0007023955	0.00020327192	0.0005949811	5.2500316e-05	0.00025291907	0.0013315366	0.002655689
ò	0.00061321893	0.022815028	0.8266343	0.071313046	0.01595308	0.0022036284	0.015868396	0.0062095854	0.006062068	0.01329975	0.019027842
ì	6.4942683e-06	0.93762034	0.05596207	0.0049182097	0.000891996	0.00015601964	5.2537576e-05	5.739642e-05	3.7657792e-05	0.00011086718	0.00018651091
c	0.0004992492	0.61453116	0.124047585	0.013396308	0.041053105	0.0067954804	0.005276833	0.045986637	0.0068057664	0.04560536	0.09600255
h	0.003081606	0.14800183	0.5998987	0.04471082	0.010087397	0.0028859535	0.029644523	0.0085435435	0.0048820605	0.03033748	0.11792614
a	0.0003207134	0.7510269	0.21983951	0.006717004	0.015080859	0.00020584799	4.7708043e-05	0.0049986276	9.372083e-05	0.00011607165	0.0015529658
d	5.6763507e-05	0.031561498	0.6928886	0.255289	0.014725953	0.0022114117	0.0015947566	0.0001168551	0.0004491038	0.00026034206	0.0008457476
ò	0.0023795522	0.035478376	0.7137023	0.08956819	0.021088691	0.0071589695	0.031709604	0.020489413	0.014095981	0.029173419	0.035155445
n	3.8288366e-05	0.020690318	0.30675656	0.48176447	0.15317819	0.022482485	0.002849183	0.0020529567	0.0012966199	0.0032819784	0.0056089587
t	0.0013857237	0.08305494	0.56480455	0.05560475	0.093202345	0.008330898	0.0062275166	0.036493167	0.0052970424	0.018061055	0.12753801
a	1.6420787e-05	0.010707863	0.12834537	0.30070218	0.51834685	0.011956351	0.0043091862	0.016863763	0.004352514	0.0013086008	0.0030908983
s	0.000543298	0.0028870043	0.04312371	0.647673	0.23497443	0.04072693	0.009495608	0.0026330329	0.005231739	0.0040295874	0.008681716
ì	9.216841e-05	0.0069528394	0.042569052	0.25671482	0.51232666	0.03070037	0.012161174	0.03266598	0.003367648	0.011839807	0.09060947
n	2.7424712e-05	0.0034201723	0.009504457	0.32139504	0.54631764	0.06631888	0.0069500753	0.015592118	0.004067819	0.010957815	0.015448574
d	0.0013948608	0.010405279	0.10199047	0.113884546	0.4461061	0.026403539	0.0038743105	0.07801185	0.0042193397	0.011271259	0.20243843
e	0.00038695527	0.0028082295	0.011214593	0.033351954	0.76331484	0.016707798	0.00093087176	0.14602065	0.0023145026	0.0018360105	0.021113569
k	0.0005899532	0.0018525387	0.0049916087	0.24215767	0.5125444	0.18535978	0.019879961	0.008497226	0.010965118	0.0032148254	0.009946903
a	0.00868653	0.010737056	0.0963431	0.29666287	0.12966447	0.03632438	0.08452569	0.055853527	0.042039484	0.11929984	0.119863085
ì	0.0005512335	0.0035368432	0.0069597396	0.16928476	0.31740433	0.38309744	0.06438495	0.012057674	0.023145523	0.0064548166	0.01312257
c	6.336825e-06	0.0020846364	0.000768359	0.022676183	0.5175354	0.11394208	0.04625998	0.11498982	0.061357327	0.077669	0.04271084
h	0.0023628685	0.002077065	0.007638753	0.085555725	0.23298013	0.027002245	0.018066818	0.08492005	0.016890131	0.16229121	0.36021507
a	0.0008161398	0.00046294052	0.00049540674	0.011991577	0.76944333	0.04874523	0.0033036992	0.13574177	0.003544423	0.0018325935	0.02362285
a	0.00024916322	0.00302573	0.0032086705	0.029730832	0.14429946	0.63447946	0.07326339	0.033817273	0.050504107	0.007886272	0.019535545
n	5.347843e-05	0.0046059457	0.005842992	0.035327844	0.07374484	0.33685032	0.16671643	0.03714714	0.16154149	0.13798763	0.040181838
o	9.160507e-05	0.0023843278	0.003657889	0.0332585	0.49946997	0.033834606	0.014098606	0.12212066	0.009274458	0.08580397	0.1960053
ì	0.00026248503	0.008585759	0.004529873	0.020876741	0.08017425	0.4731445	0.04455748	0.1483634	0.09573486	0.05888311	0.06488753
s	8.425308e-06	0.0028652507	0.0011216996	0.0042951065	0.12007255	0.08294877	0.077923894	0.35282063	0.13546239	0.13462861	0.08785265
o	0.0010532656	0.0010931923	0.0014359865	0.008385846	0.08899932	0.20430282	0.05369985	0.096549824	0.07601793	0.18889445	0.27956754
n	0.00017193104	0.0025202536	0.00688265	0.011801075	0.009278309	0.12739676	0.15653698	0.28751752	0.21684521	0.14732535	0.033723913
t	0.0017225855	0.0046872306	0.02838172	0.028661884	0.06271786	0.10904735	0.095058925	0.10431821	0.053857755	0.22424003	0.28730643
a	0.00017811355	0.0033288514	0.0012934423	0.0046484577	0.02116747	0.16451374	0.019412715	0.11691466	0.23044717	0.22752412	0.21057126
k	0.0005743203	0.0074475375	0.012722979	0.021134455	0.02011986	0.043801505	0.018299278	0.24021396	0.20136341	0.32776198	0.10656071
a	0.011767722	0.0041537196	0.026991742	0.015717426	0.011987888	0.040365435	0.08349225	0.044267107	0.07759701	0.4913223	0.19233744
ì	0.0009941969	0.011572202	0.009323388	0.019403018	0.046518218	0.14913964	0.013441706	0.29437903	0.18928015	0.12475353	0.1411949
c	3.9756715e-06	0.00271923	0.0008107718	0.0011896691	0.014539513	0.005149003	0.0045382716	0.46972477	0.14735775	0.24317831	0.110788725
h	0.0019178684	0.0017065164	0.0018295158	0.002097106	0.008836644	0.02702716	0.009838763	0.068438835	0.047473516	0.3458269	0.4850072
e	0.0033170127	0.0005503866	0.00033114763	0.000267598	0.00942197	0.024018507	0.0026919637	0.739112	0.04303541	0.039158072	0.13809589
n	0.00033117054	0.014290642	0.004539497	0.011463946	0.07592464	0.05568604	0.0031824452	0.21368292	0.10819085	0.20842832	0.30427954
a	0.0074675675	0.0027695294	0.011949104	0.009290322	0.004921772	0.011020825	0.0082462225	0.015212888	0.077835806	0.5744458	0.2768402
v	0.0006503664	0.0109103685	0.012803606	0.02334263	0.032833762	0.02145747	0.0043308106	0.07074374	0.037931092	0.5490975	0.23589873
