 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
o	0.95864373	0.005446369	0.01014037	0.0049482374	0.0020545865	0.0011415676	0.001870503	0.0009227828	0.0021494622	0.0012077922	0.0008757921	0.000987772	0.0031998074	0.0064112246
à	0.23035531	0.49517915	0.21142295	0.028496895	0.018105835	0.009442893	0.00026328876	0.000209186	0.003908595	0.0002506848	0.00014225574	5.6259832e-05	1.7549939e-05	0.0021491465
b	0.0025648628	0.083379366	0.40301195	0.061529823	0.042215817	0.013032232	0.013393153	0.02749292	0.016753692	0.017301263	0.016291361	0.08481016	0.05894208	0.15928133
b	0.009092483	0.40381756	0.51052433	0.028445998	0.00044683332	0.0010067106	0.00064701075	0.0014878075	0.0014329914	0.00036714342	0.0004113843	0.00047546474	0.000880638	0.04096364
e	0.066422835	0.2692327	0.19016069	0.009089424	0.0037199827	0.013933901	0.16870867	0.17758507	0.026458345	0.03295385	0.030316174	0.0037883094	0.0002194073	0.007410649
t	0.001159638	0.3879414	0.39652094	0.0871567	0.032707863	0.022908144	0.024516968	0.01745873	0.02058558	0.0033958012	0.0024644046	0.00042556223	6.4095795e-05	0.002694216
o	0.010333601	0.39470178	0.40181118	0.038723912	0.0099541275	0.038972765	0.00757563	0.014091671	0.024248987	0.020839402	0.018952556	0.0166013	0.0001612323	0.0030319162
à	0.004626639	0.20564932	0.51811606	0.18757698	0.0349422	0.011456899	0.016484104	0.007922524	0.009578706	0.0013495012	0.0014318137	0.00029569952	5.0744537e-05	0.0005188629
t	0.0010368525	0.01643182	0.11134327	0.22496358	0.44773003	0.06505556	0.031794593	0.022412755	0.029897027	0.015274626	0.008897273	0.010013361	0.004461006	0.01068825
t	0.015462733	0.16920568	0.307017	0.25206462	0.037497833	0.075609535	0.011589598	0.028245447	0.034531053	0.013842309	0.008365542	0.004193492	0.0009460798	0.041429166
o	0.003760478	0.039777614	0.14145401	0.64105725	0.04016537	0.052091375	0.013418303	0.023307053	0.02970663	0.008800392	0.004560014	0.001182601	5.716615e-05	0.0006618025
k	0.0024354304	0.007054118	0.025247617	0.7654698	0.0914498	0.043448344	0.024650717	0.016602991	0.01682815	0.0041876375	0.0015584256	0.0005559948	6.636989e-05	0.0004446624
o	0.046792258	0.25906566	0.25327155	0.3011918	0.009180287	0.017862577	0.0028988805	0.007894326	0.021568688	0.002762862	0.002677079	0.0041755866	0.0025929105	0.06806549
r	0.0016996694	0.005534198	0.007195464	0.45749104	0.19827957	0.109846115	0.108837955	0.05880548	0.034819968	0.010333033	0.0043855915	0.0016879236	0.00015935929	0.0009246218
à	0.003446396	0.011277388	0.008499177	0.058156163	0.13728939	0.29427215	0.019945042	0.07807697	0.089278676	0.11599524	0.070391916	0.097497284	0.00209809	0.013776201
