 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.95118564	0.0027715524	0.0018531943	0.0013622966	0.00022183829	0.0026599774	0.039945465
a	0.90639716	0.012743214	0.012376787	0.0038481557	0.00052476657	0.0050791954	0.059030753
n	0.20610261	0.40867108	0.16194664	0.023963328	0.0019539164	0.0071935607	0.19016886
o	0.16021661	0.26905635	0.21613523	0.16922991	0.04678966	0.018698907	0.1198733
n	0.037814837	0.5748132	0.16735932	0.041413594	0.0033537557	0.0143154375	0.16092993
ò	0.03406805	0.36324114	0.20605297	0.06131302	0.023864979	0.035725255	0.2757346
n	0.006542956	0.66907126	0.1764468	0.026337985	0.0047283904	0.01968012	0.097192585
t	0.07408302	0.38503343	0.22934318	0.09840733	0.013182837	0.011243578	0.18870662
a	0.017420348	0.6228463	0.26778427	0.050822932	0.0057595843	0.005215806	0.030150756
t	0.009930747	0.5339127	0.3446593	0.03579852	0.004647647	0.011481124	0.05956988
e	0.015116933	0.19462807	0.37281007	0.08171388	0.032548126	0.04645547	0.25672746
s	0.009076468	0.31639814	0.5112605	0.04406597	0.005569974	0.02111449	0.09251448
m	0.016194224	0.10180559	0.41992307	0.110498965	0.06486322	0.06814356	0.21857138
à	0.15777515	0.073601075	0.21700808	0.014884289	0.005643774	0.18466869	0.34641898
n	0.034370538	0.1038436	0.5606822	0.061477087	0.028318617	0.085994676	0.12531336
t	0.032854706	0.021396648	0.18298164	0.019469982	0.004607868	0.12277533	0.61591387
e	0.008903964	0.025408031	0.6086801	0.08320952	0.029918311	0.06513134	0.17874883
a	0.020742707	0.017909901	0.23416717	0.23318197	0.06534179	0.17457786	0.25407857
n	0.022179304	0.015903147	0.045770038	0.41163602	0.27901962	0.13061409	0.09487776
o	0.017280607	0.003504546	0.072465174	0.07247042	0.17501111	0.3572207	0.3020474
ò	0.025031198	0.005268842	0.03871846	0.05027178	0.046292886	0.55334437	0.28107244
k	0.0012858318	0.0008727455	0.0085756825	0.07544259	0.39647847	0.48550996	0.031834673
a	0.12256893	0.0015330103	0.004972551	0.028277876	0.05801729	0.52780855	0.25682178
v	0.001078174	0.0011321063	0.0034645686	0.002107615	0.0028730915	0.65669954	0.33264482
r	0.5238	0.0021241482	0.0027670686	0.007404657	0.009048174	0.13297918	0.32187673
è	0.0016355825	0.00046064044	0.0015535143	0.00046384434	0.00057028263	0.79351395	0.20180221
c	6.511491e-05	2.9851977e-05	0.0010745381	0.00024314696	0.0022516015	0.9214106	0.07492505
h	0.06760722	0.00013194406	0.00034860568	0.00019952754	0.0028540813	0.6165404	0.31231818
i	0.009258127	0.00025320004	0.0008811679	0.00052518735	0.002330517	0.840622	0.14612989
</S>	0.010388092	0.0004783332	0.003484171	0.0005152205	0.00038560975	0.69826245	0.28648612
