 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
m	0.76063216	0.0466388	0.0016432019	0.0018710253	0.0030691805	0.0018124157	0.00084426417	0.00080666353	0.019911882	0.1627704
i	0.020618713	0.18269137	0.24761838	0.08411071	0.06150767	0.020707862	0.018503288	0.009757087	0.019594755	0.3348902
n	0.016661849	0.9548889	0.013624642	0.007297522	0.0019440562	0.0003149383	0.00025947657	9.910143e-05	0.0001758374	0.004733552
d	0.00096672314	0.29644156	0.24197288	0.104109354	0.15629934	0.012630018	0.002104172	0.012509999	0.026618097	0.14634785
è	0.010694937	0.9506928	0.017904475	0.0045822053	0.0008913892	0.003198741	0.0036923033	0.0017254292	0.0037841955	0.0028334977
l	0.00047556625	0.9627839	0.013469802	0.005478567	0.0019750455	0.0017467239	0.0009955683	0.0006446369	0.0043693027	0.008060829
a	0.024744796	0.2743136	0.2343835	0.025108809	0.037074916	0.05566188	0.012052165	0.020559164	0.15342158	0.16267957
à	0.0005788281	0.33444303	0.5561461	0.09589509	0.0058126575	0.004279027	0.00081086945	0.00045410066	0.0003559835	0.0012243208
l	0.00043447185	0.09267403	0.19812295	0.087519586	0.19745031	0.07579152	0.020861583	0.024718141	0.18491867	0.11750873
l	0.0012435769	0.08621329	0.48668557	0.06669275	0.067045584	0.09622439	0.0077001057	0.016099675	0.08428365	0.08781146
e	0.00010993553	0.2622697	0.17446221	0.058668558	0.096827865	0.2961592	0.028511873	0.024697475	0.020133678	0.03815943
s	0.00045214224	0.008178054	0.30305424	0.4981077	0.122836374	0.03968966	0.015683584	0.008973898	0.0013751272	0.0016491812
è	0.00024140968	0.006909199	0.13693307	0.1067177	0.32108554	0.1355706	0.0041653756	0.0294753	0.04384278	0.21505903
t	0.000110880836	0.0051563787	0.07066972	0.1740191	0.31756672	0.29794803	0.036565214	0.06357955	0.024913952	0.009470461
t	0.0026391656	0.05565361	0.2976119	0.030095108	0.072403744	0.22379093	0.046402473	0.026018606	0.077901855	0.16748254
e	0.00022560605	0.011878773	0.047450174	0.05744421	0.15246259	0.51073986	0.109001376	0.097285844	0.0061222888	0.0073892614
k	0.0029297597	0.009763929	0.023626918	0.032647427	0.42532954	0.2400614	0.1317042	0.09803663	0.01617872	0.019721478
a	0.0040369635	0.02993008	0.21092801	0.05527289	0.31247878	0.12506895	0.029153861	0.018698247	0.042007033	0.1724252
v	0.005236231	0.01960279	0.028001763	0.025776526	0.37249145	0.14444111	0.20240101	0.14888762	0.030666804	0.02249464
ò	0.009469008	0.04201396	0.13334563	0.017709984	0.23681779	0.15303002	0.052933037	0.031865507	0.08810423	0.2347108
e	1.3357075e-05	0.0015493539	0.00061749533	0.0007929477	0.1052154	0.14792636	0.12468224	0.54051346	0.06833412	0.010355317
n	8.742232e-05	0.008467987	0.004551342	0.0027084858	0.10342431	0.10451459	0.13790874	0.37987694	0.18996437	0.06849582
ì	0.00010447045	0.0012936557	0.00456739	0.0012837867	0.062203433	0.064002015	0.020218452	0.20793478	0.35188457	0.28650743
m	4.588482e-06	0.0007575979	0.00012664162	0.00019155678	0.011325156	0.038750783	0.099741966	0.5493054	0.28432462	0.015471685
e	0.00071529427	0.0016810035	0.0025068147	0.0005782728	0.034399725	0.15437102	0.11489311	0.15677764	0.396296	0.13778117
p	0.0018466942	0.0107549345	0.016851593	0.0039246143	0.0113585	0.004587766	0.046459526	0.0732889	0.78631306	0.044614416
r	0.024656752	0.055645403	0.15941057	0.0059267753	0.031345077	0.0151463775	0.08717302	0.04548949	0.16241379	0.41279277
ò	0.000620384	0.00545831	0.0019655912	0.0006747132	0.0019964075	0.0011674677	0.00748976	0.009056088	0.8170687	0.15450262
n	6.2657887e-06	0.0012823148	0.0002409844	0.00013197579	0.001440463	0.003147515	0.00372851	0.019755764	0.916039	0.054227132
t	0.006863793	0.0044329376	0.004755875	0.00045597285	0.0012896415	0.008389076	0.021099592	0.0275073	0.6519975	0.2732083
a	0.00125644	0.004959748	0.00052910176	0.0002985277	0.0011687665	0.0021439497	0.013042145	0.010425291	0.7810604	0.18511568
</S>	0.0023786346	0.017166657	0.015023946	0.0046256864	0.004418599	0.0024597452	0.002149647	0.004009017	0.75980395	0.18796408
