 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.99877363	0.0008189466	7.4985633e-06	4.684067e-06	1.6061613e-05	2.5204492e-05	0.00035392767
n	0.9927412	0.00090573606	0.0013852132	0.0010096332	0.00042762383	0.0007293295	0.0028013398
a	0.9196685	0.02863391	0.029527158	0.01323079	0.0015882347	0.0011599391	0.0061914264
v	0.991691	0.0064074374	0.0016189017	3.077701e-05	7.002912e-06	1.6015774e-06	0.00024334773
o	0.02098742	0.008544659	0.14211306	0.30940393	0.2154513	0.21681477	0.08668485
r	0.39471394	0.34497014	0.16003136	0.029174464	0.0052413265	0.0024268664	0.063442
à	0.8640396	0.021390427	0.0711239	0.011970551	0.0009788615	0.001351022	0.029145585
s	0.067154765	0.01915608	0.228474	0.44189137	0.14163947	0.037730474	0.063953795
o	0.005479645	0.07453486	0.32441282	0.2115981	0.12494127	0.15149762	0.10753573
t	0.0059654503	0.010975342	0.075096406	0.4734662	0.3235592	0.03689897	0.074038506
o	0.011210789	0.004421178	0.08795627	0.23526023	0.058066953	0.054280303	0.54880434
t	0.012994473	0.0017076897	0.0035780051	0.27017733	0.42652586	0.15910597	0.1259106
s	0.008535519	0.0016591357	0.013747708	0.15330207	0.08729184	0.10561004	0.6298537
o	0.0037688597	0.00029203465	0.0015372724	0.17418574	0.5306041	0.2615364	0.028075568
m	0.0023389799	0.0003004666	0.000739003	0.053161677	0.31902575	0.51936084	0.10507323
ì	0.0016085105	0.00025284037	0.0014005655	0.09047372	0.7096249	0.17630334	0.020336086
k	0.00252015	0.00094100565	0.0014217029	0.019466905	0.34125346	0.5307116	0.10368521
a	0.0067515033	0.0020566136	0.002764917	0.011149781	0.328405	0.5842951	0.06457711
i	0.00546286	0.0012569109	0.0009853683	0.0022630156	0.01122621	0.82120496	0.15760069
m	0.0028377103	0.00072910613	0.0022500197	0.017911702	0.023833157	0.79620326	0.15623498
è	0.0020109892	0.00064539694	0.001998095	0.040813398	0.3573122	0.4774171	0.11980279
r	0.0006090051	0.00030861082	0.0013566528	0.009371418	0.024135264	0.88255775	0.081661314
i	0.0042694667	0.0029254954	0.0062092533	0.04351128	0.19032332	0.70993847	0.04282277
</S>	0.013251676	0.004142054	0.0055511757	0.015425685	0.017188223	0.46295506	0.48148617
