 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.9990036	1.6088077e-05	1.3875445e-05	5.2722635e-06	3.8301373e-06	3.30068e-06	4.4837684e-06	7.6032575e-07	1.4573347e-06	3.0644445e-05	0.0009168285
v	0.95009154	0.0039897044	0.0015065122	0.0016616151	0.0003116781	0.0024860299	0.0008196583	0.0002640263	0.00015577805	0.00021855657	0.038494986
ò	0.032735284	0.0035348206	0.06444402	0.26441693	0.14392252	0.040265165	0.030283507	0.076884985	0.17024314	0.022102619	0.15116705
e	0.12925605	0.63718337	0.22669168	0.003209133	0.0021755237	0.0009551708	0.00010335397	1.8913437e-05	1.5343205e-05	7.801737e-05	0.0003133859
n	0.11906825	0.46450144	0.16169855	0.017619992	0.015692266	0.012621969	0.0027423413	0.0013024934	0.00093145925	0.008260181	0.19556105
ì	0.056393586	0.09048605	0.6739409	0.049018588	0.015930649	0.007570401	0.0010776494	0.00053662196	0.00043695176	0.001763951	0.10284452
m	0.08483228	0.2801936	0.55791676	0.03860334	0.026457477	0.0048707724	0.0010756593	0.00026028574	0.00025501364	0.002612164	0.0029227156
e	0.0048054745	0.19479617	0.37524086	0.10132837	0.010851313	0.026167769	0.0035826687	0.009351464	0.009455572	0.0039682593	0.260452
g	0.00034842463	0.021533374	0.1195012	0.46225572	0.15097971	0.22186549	0.008121711	0.013763532	0.0014211135	2.5022558e-05	0.00018481094
r	0.0031556862	0.015719268	0.35331562	0.31355003	0.075868756	0.04152993	0.008110073	0.055286255	0.054166224	0.0025214113	0.07677669
a	0.0209649	0.0017329756	0.09170775	0.4474502	0.30014163	0.08910713	0.008486172	0.014868944	0.01909346	0.0012953877	0.005151549
m	0.0015127321	0.00092129054	0.012260239	0.50386846	0.3210768	0.12237701	0.011627	0.010722685	0.006917957	0.0021235403	0.0065923347
m	0.0046561407	0.0035799935	0.03864115	0.49323386	0.07378173	0.10248621	0.01441512	0.06653214	0.047722597	0.003790896	0.15116024
è	0.07574686	0.007320331	0.2164794	0.22631374	0.3923919	0.0147633795	0.0041484623	0.0023192333	0.0043402556	0.01147161	0.044704843
n	0.066669464	0.0108631	0.037482448	0.19320504	0.488504	0.12530622	0.0078035165	0.0014516588	0.002924564	0.0386966	0.027093401
a	0.017715368	0.01030673	0.06902339	0.25231364	0.2677995	0.062368862	0.020833593	0.044026885	0.078911506	0.017561153	0.15913936
m	0.002677989	0.0017473134	0.00923601	0.15381633	0.3719901	0.2619721	0.09421925	0.030885523	0.03210502	0.010060595	0.031289745
a	0.0043605072	0.0047672894	0.017637266	0.263837	0.14102177	0.10974621	0.035967704	0.13654152	0.11840665	0.012022467	0.1556916
i	0.0063814367	0.0029136909	0.010767756	0.0805639	0.21757638	0.3720815	0.17667003	0.041584905	0.04096835	0.01473454	0.0357575
a	0.00081142626	0.0019348173	0.006176011	0.023572361	0.023445891	0.3156875	0.21990545	0.14917584	0.18746662	0.031968206	0.03985588
n	0.0010224634	0.0025836655	0.0065133977	0.021791356	0.0294699	0.3438197	0.23440452	0.114462875	0.13800342	0.049410626	0.05851814
g	0.006500119	0.00036937493	0.007044026	0.01957385	0.01654476	0.21109964	0.09540321	0.016370855	0.02971489	0.11364553	0.4837338
r	0.010180741	0.0076232706	0.008563957	0.020665262	0.09278732	0.0564858	0.22251771	0.13368511	0.09039516	0.17371842	0.1833772
à	0.004153522	0.0041769906	0.012399689	0.013942144	0.078357995	0.05835368	0.20675711	0.046711493	0.058114212	0.20350815	0.31352493
m	0.001944859	0.00068074634	0.010286627	0.007941039	0.01583469	0.06456405	0.081281506	0.024245137	0.1424959	0.43179172	0.21893372
m	0.0009877004	0.0007661528	0.0033108583	0.009283106	0.027836666	0.019604152	0.043936163	0.01263884	0.04720725	0.36541942	0.46900964
a	0.0065463	0.003920723	0.004235106	0.0034926282	0.024461932	0.052956372	0.2657741	0.19034311	0.10947093	0.20510107	0.13369773
t	0.0065135546	0.0052356254	0.026571842	0.017387891	0.019242844	0.021369817	0.028137175	0.023334993	0.3460831	0.28908467	0.21703848
a	0.001664046	0.0016387912	0.00619556	0.014488587	0.0025988398	0.015383902	0.06872588	0.055634845	0.14589326	0.16264288	0.5251334
d	0.0019413257	0.0015915559	0.012654833	0.010510041	0.0068071694	0.007340579	0.0052310675	0.005538276	0.24010544	0.56188	0.14639969
e	0.0029638854	0.0047750575	0.0062298384	0.015351594	0.0050119017	0.013644071	0.053697936	0.14406045	0.2694056	0.13426603	0.3505936
r	0.0027818768	0.0018609504	0.012042393	0.009142421	0.006815316	0.005324819	0.0030351884	0.0019294893	0.12204714	0.7104836	0.12453682
f	0.0007883542	0.00031114827	0.0030105931	0.0032570127	0.0006109721	0.0051172124	0.0141104795	0.009336995	0.09028102	0.39697632	0.4761999
ù	0.00034872582	0.00080414774	0.0012584043	0.00035636497	0.0009968288	0.00023097251	0.0032899287	0.00096746883	0.02087883	0.77926886	0.19159941
m	9.835613e-05	0.00011940542	0.0012099841	0.00032244693	0.00040163856	0.0006224355	0.0021589212	0.0006857272	0.04434373	0.8475766	0.10246082
m	0.0005082611	0.0005313522	0.0022231585	0.0010787547	0.0013723155	0.00046338467	0.0047060675	0.0030711875	0.03944884	0.4716235	0.47497314
u	0.007681271	0.010161591	0.0054012802	0.002509135	0.0054808054	0.0020375308	0.006809481	0.014907668	0.03533651	0.6079452	0.30172947
</S>	0.006580806	0.0057153446	0.02386434	0.010715229	0.010400513	0.009937839	0.0021432235	0.000686771	0.010088515	0.66339386	0.2564736
