 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a	0.92295057	0.014108717	0.0020662318	0.0004899982	0.0009567115	0.0001974717	0.0004487236	0.005022972	0.0012299934	6.5297856e-05	0.00035566013	0.00029592265	0.0015356381	0.050276246
n	0.01337912	0.03848715	0.09096756	0.064772606	0.01473562	0.030586569	0.0039378116	0.043890584	0.007006044	0.012183082	0.0013316192	0.010168256	0.1317046	0.5368494
ì	0.0001385572	0.3723794	0.47408485	0.019244498	0.031702105	0.0063414937	0.011397883	0.003365245	0.0044444287	0.002158632	0.004589962	0.00070500665	0.0051486036	0.06429935
c	3.1202755e-05	0.9842163	0.014422525	0.00070652686	0.00022488425	5.184803e-05	3.2427168e-05	0.00012945682	2.0038344e-05	1.0097046e-05	8.003738e-06	9.784992e-06	5.6617824e-05	8.037007e-05
h	0.008668616	0.14783528	0.40562284	0.0480484	0.008909821	0.024638051	0.0034312436	0.097553104	0.0020497784	0.0050634914	0.0046984507	0.0011945526	0.020846924	0.22143942
e	0.00077138667	0.90554786	0.089789264	0.00084757543	0.0016806347	5.8538528e-05	0.0003400435	6.409224e-05	4.1048814e-05	9.747549e-06	0.00049716694	2.3975046e-05	2.354804e-05	0.00030514665
t	1.9110961e-05	0.12958774	0.5108997	0.33069697	0.01233239	0.009817628	0.00054856896	0.005182567	8.876755e-05	0.0003837509	1.4128841e-05	0.00013022314	7.247843e-05	0.00022598893
o	0.00017740353	0.060998894	0.62339514	0.06633663	0.05821143	0.028602667	0.02269917	0.02328354	0.013726577	0.008699189	0.011947178	0.0020561232	0.004656958	0.07520916
r	0.00015069613	0.08626696	0.69762015	0.15914659	0.032073054	0.008640862	0.0028271903	0.007429354	0.0007079275	0.00072586304	0.00019710397	0.00044519763	0.00088636717	0.0028826683
ì	0.00017416144	0.032815803	0.48024848	0.09201664	0.11791262	0.035706177	0.044776056	0.023792462	0.021527309	0.010293505	0.020716315	0.0030671146	0.008058571	0.10889484
s	0.00016408846	0.22914542	0.51923084	0.11635859	0.073291466	0.010905384	0.011228773	0.0034649223	0.0061760377	0.0017076321	0.0034010462	0.0014114438	0.009340304	0.014174121
o	0.00034066025	0.3224893	0.39918804	0.011643648	0.07630781	0.0068420763	0.050497934	0.015365278	0.011483559	0.0024255079	0.037471272	0.002251366	0.0025739104	0.061119698
n	0.00016349925	0.003793157	0.12416822	0.49583355	0.2719344	0.06866155	0.018158842	0.008713049	0.003371383	0.0025748145	0.00036155002	0.001319425	0.0002468332	0.0006997136
t	7.975716e-05	0.0071088164	0.092502676	0.22692245	0.28849685	0.06903641	0.082299046	0.027905524	0.038038038	0.018065888	0.025423637	0.005479154	0.010193587	0.10844811
a	1.19589295e-05	0.002331527	0.07339014	0.4964986	0.20835051	0.103720166	0.038025584	0.017339988	0.005987688	0.02346596	0.005120076	0.0092076445	0.009345096	0.007205084
t	0.00040576432	0.002881739	0.01950567	0.4219002	0.34960976	0.098036766	0.03784861	0.031700727	0.010312509	0.0075943046	0.0016821175	0.004296249	0.0054828883	0.008742665
a	9.4121504e-05	0.0038861353	0.0182476	0.19727379	0.36185616	0.09839356	0.09216254	0.033365726	0.026476966	0.013200082	0.036251362	0.0039373697	0.014316575	0.10053798
s	0.00025022274	0.003997776	0.014605689	0.20711444	0.5500094	0.09675038	0.064488664	0.014610822	0.016022673	0.007324648	0.002580361	0.004398208	0.00655739	0.011289271
ì	7.693128e-05	0.0029777584	0.009626027	0.15159379	0.35933873	0.12527122	0.09208001	0.038604118	0.024621697	0.0124125	0.042321816	0.0044538896	0.022515416	0.11410605
n	6.8102825e-05	0.0061953296	0.0037682403	0.08884727	0.5470865	0.08686925	0.11986944	0.010864725	0.032807566	0.0059681186	0.032111797	0.0054763504	0.022821521	0.03724586
n	0.0015296905	0.0067370795	0.0134160295	0.053402066	0.31806296	0.03279155	0.14160728	0.052659597	0.02432612	0.004951709	0.10245898	0.0045733936	0.017425263	0.2260583
e	2.6710552e-05	0.001703264	0.0012506848	0.005447103	0.6311794	0.010602067	0.26263514	0.00070142344	0.01625708	0.0017957226	0.04139495	0.0056450064	0.0031777972	0.018183658
f	0.000580717	0.0019443821	0.004070028	0.019350857	0.3286101	0.19860625	0.28438658	0.028522884	0.069340624	0.022702137	0.008581438	0.012687304	0.0052707563	0.0153459525
a	0.00017393552	0.0023065987	0.008318224	0.0535079	0.263883	0.22516693	0.11525951	0.067396924	0.028708097	0.020094572	0.053096008	0.0057822107	0.03452118	0.12178499
t	0.0002038928	0.002745362	0.0056957477	0.01073801	0.22004859	0.2271118	0.33406848	0.031196745	0.082068175	0.03622076	0.009198973	0.014572188	0.01040192	0.015729336
e	6.478139e-05	0.0022497014	0.0044562654	0.020968514	0.2398222	0.21306655	0.17464831	0.045639034	0.03573582	0.017183654	0.070000574	0.007100152	0.04453341	0.12453107
s	0.00016467212	0.0031359456	0.006049474	0.0061669066	0.1343028	0.18915659	0.40089318	0.038003057	0.11109374	0.047733366	0.014212452	0.018312987	0.013896097	0.016878728
m	6.559315e-05	0.00225282	0.0040619886	0.012976329	0.16026431	0.20203413	0.18369646	0.05114121	0.04023018	0.01912267	0.09149154	0.009525544	0.067124516	0.15601271
à	0.024750488	0.0053514997	0.006382523	0.01032495	0.16384673	0.06915788	0.28248093	0.02267084	0.03533661	0.012310075	0.16818443	0.013107194	0.032861855	0.15323402
n	0.00030557296	0.0051371315	0.0011468307	0.00083316746	0.07735071	0.017036479	0.5432245	0.0021663378	0.18049607	0.0056699757	0.08510225	0.0093729645	0.008002516	0.064155415
t	0.040870495	0.0058059306	0.008490903	0.00381439	0.050553396	0.031254184	0.20929717	0.06916805	0.04495819	0.015683655	0.14045022	0.016332965	0.049785208	0.3135352
e	9.580368e-05	0.0028008474	0.00082174136	0.00014331998	0.052108876	0.004665126	0.57255685	0.0007264731	0.088167086	0.0043555894	0.14313927	0.016572814	0.014277996	0.099568315
ì	0.0003841707	0.0018436589	0.003994852	0.0024064814	0.030002937	0.040559914	0.3561128	0.055336513	0.31907257	0.07468382	0.041621357	0.038586635	0.012340659	0.023053681
c	4.2264724e-06	0.0036676468	0.0008931953	0.0014903882	0.0092281345	0.028315945	0.15511663	0.10406066	0.13048185	0.049666747	0.2687126	0.08859714	0.098148	0.06161681
h	0.0021665986	0.0018305902	0.0019888424	0.007281665	0.011698455	0.046104386	0.026764985	0.26723602	0.012122061	0.012230657	0.055796795	0.019183243	0.21371196	0.3218837
e	0.0018540155	0.0011928191	0.00028971495	0.00022266345	0.021615537	0.011186243	0.4837158	0.0013737096	0.099195726	0.008025706	0.29867715	0.012416808	0.005034866	0.055199314
a	9.158468e-05	0.0025835012	0.0027608417	0.0007222638	0.02204236	0.008100663	0.24634418	0.0063614007	0.50894994	0.0484354	0.0578725	0.057627693	0.010831305	0.02727641
n	3.7682996e-05	0.004068949	0.0057061487	0.0054176776	0.016265554	0.031089203	0.08027881	0.17207995	0.2213069	0.0961367	0.05780603	0.13836095	0.12390861	0.047536794
o	0.00015708701	0.0020901596	0.0039494815	0.0059471317	0.041682094	0.104756296	0.11503407	0.062413227	0.036978297	0.019985007	0.15631717	0.013582088	0.14406767	0.29304022
