 	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.8841485	0.0100570535	0.0010218708	0.0007518423	0.0003428088	0.00033936178	3.729309e-05	8.196132e-05	0.0014123525	0.10180699
n	0.048143715	0.1041245	0.06630373	0.010843945	0.05543906	0.019632906	0.006979856	0.0055454522	0.012499021	0.67048776
è	0.0007431452	0.3843225	0.33110675	0.1310531	0.028780116	0.0030593718	0.0010308797	0.0011204774	0.0041541676	0.114629425
g	0.008691527	0.96901	0.014689209	0.005774508	0.0012056114	0.00012775204	4.2090243e-05	2.3921992e-05	0.00013806572	0.00029725287
r	0.007574194	0.50464875	0.23200873	0.017222263	0.022886585	0.0030035542	0.0066355327	0.0050843167	0.0024484738	0.19848761
a	0.002242987	0.7287231	0.11359029	0.14729093	0.0062145446	0.00035595876	0.00016371379	0.0005443993	0.00022682895	0.00064727804
t	0.00023844781	0.062197644	0.63617355	0.20785046	0.08729979	0.0020341065	0.0026132574	0.0006180025	9.9835896e-05	0.0008748925
s	0.00029024552	0.06577547	0.56309694	0.13731028	0.060771532	0.008600949	0.003707883	0.003317695	0.0072532254	0.14987583
a	0.00036730006	0.022608101	0.6667874	0.16311562	0.10060938	0.009111664	0.014704001	0.016710239	0.0006816616	0.0053045833
m	0.0011012639	0.006077182	0.51877767	0.35537833	0.09323228	0.0070373253	0.0053973305	0.0034801457	0.0017382368	0.0077802134
à	0.0008375602	0.012479034	0.55351144	0.13818099	0.08383635	0.012879078	0.07201393	0.06315644	0.0023664576	0.060738664
i	0.00064192404	0.009590384	0.18318507	0.6788597	0.064879656	0.016433232	0.00050640554	0.001081079	0.009876873	0.0349457
è	0.0011818365	0.008432245	0.10741787	0.37913764	0.24907005	0.100069	0.0321249	0.033371635	0.017899767	0.07129504
n	0.00021575521	0.0055282316	0.018782467	0.12651056	0.30003008	0.19713305	0.06824499	0.050910514	0.1492103	0.083434016
a	0.0006835733	0.006139793	0.05882243	0.12108697	0.32095796	0.17066428	0.097445436	0.046687596	0.014682234	0.16282973
g	0.0013477267	0.003318156	0.015390062	0.02684424	0.40764695	0.1326455	0.25932634	0.12912562	0.013570088	0.010785305
r	0.0025897843	0.013342508	0.12908523	0.0674063	0.20263153	0.07118451	0.22301015	0.14822973	0.012549125	0.12997118
à	0.0017918155	0.007947847	0.009107525	0.0489192	0.21047874	0.26198062	0.12598549	0.21821925	0.034958124	0.08061133
m	7.3897914e-05	0.005629266	0.0034529557	0.016027756	0.07197364	0.17731206	0.013653605	0.099226765	0.4112882	0.2013619
m	0.009250018	0.004876742	0.022534003	0.058715362	0.024015797	0.023699135	0.013202511	0.04673743	0.29560578	0.5013632
a	0.0050332653	0.0080726445	0.0045097508	0.043793228	0.0919844	0.26179937	0.15395749	0.08554402	0.23302357	0.11228228
s	0.012793436	0.011796885	0.013577575	0.014886557	0.031741727	0.04935158	0.07642279	0.40153652	0.20688853	0.18100439
o	0.0014636412	0.010075007	0.033573397	0.006134238	0.03006809	0.1250525	0.086147055	0.15945189	0.08450854	0.46352568
n	0.0031488813	0.0073645334	0.012765541	0.008002363	0.009805252	0.008791601	0.023493286	0.50450015	0.30018455	0.121943824
a	0.00015895034	0.0063140155	0.007523385	0.0020895433	0.013608287	0.045829047	0.022925748	0.08905756	0.27260527	0.5398882
d	0.0017607341	0.008122869	0.008623058	0.007010442	0.0074042063	0.0049297535	0.003972423	0.29308835	0.52083755	0.1442506
e	0.00432887	0.00806748	0.024760079	0.0065903785	0.00800938	0.03567301	0.13988744	0.32149434	0.13955592	0.31163302
r	0.002544552	0.0068977787	0.011471268	0.007357136	0.0051814443	0.0022125612	0.0023562992	0.15611409	0.6902267	0.11563813
f	0.00010515523	0.0027331866	0.0058673117	0.0009216155	0.0059207785	0.0127698565	0.008383227	0.13053894	0.41404712	0.41871288
ò	0.0011057236	0.0011081758	0.0005486967	0.0012654426	0.00024266972	0.002287159	0.0009573969	0.024174718	0.77782947	0.19048049
m	1.7635844e-05	0.0006496118	0.00032024924	0.0003834717	0.00056108984	0.0015500566	0.00045728483	0.04046041	0.8506552	0.10494502
m	0.0013948851	0.0009874837	0.0008761829	0.0009210822	0.00018611191	0.0009177083	0.00077929464	0.01805843	0.5520278	0.423851
u	0.02534773	0.010320985	0.0048985393	0.009132496	0.0019511989	0.0033725558	0.009229552	0.024191357	0.6346059	0.2769497
</S>	0.004441393	0.011869235	0.007350004	0.008066282	0.009870769	0.0014165833	0.0006097043	0.0055346824	0.69050616	0.2603352
