 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a	0.85161746	0.014193346	0.0027507737	0.0073429896	0.00046604493	0.0013698175	0.002951511	0.0073122876	0.010129678	0.101866074
d	0.62456965	0.14311175	0.007944727	0.000937568	0.007291673	0.00028106503	0.00017656328	0.0005341292	0.0002759607	0.21487695
r	0.0127622	0.30748487	0.31672248	0.09305809	0.0059788707	0.013856223	0.008839325	0.0037948422	0.004729942	0.23277317
e	0.17709373	0.8091659	0.012157611	0.000974724	8.022703e-05	2.456236e-05	1.1341213e-05	1.0887492e-05	8.896076e-06	0.00047206413
f	0.012832039	0.8745965	0.103245944	0.0058443435	0.0025208225	4.8982474e-05	2.3222949e-05	1.767457e-05	2.9563902e-05	0.0008408998
f	0.01116368	0.19749655	0.20127566	0.05812819	0.0038056148	0.013406372	0.008774457	0.0076219477	0.0031805108	0.49514705
ì	0.013579768	0.7274403	0.20627935	0.0409361	0.0013311633	0.0016082333	0.0011968119	0.0007751252	0.0006324542	0.0062207584
m	0.0004732729	0.3614849	0.47478718	0.112224676	0.0036257603	0.0066247894	0.0038887605	0.0032585058	0.01421305	0.019419193
m	0.08598798	0.29965907	0.090340845	0.09993157	0.0025950943	0.07129531	0.06812785	0.016320055	0.026411563	0.2393307
u	0.02089996	0.4040175	0.232957	0.23995082	0.00054623146	0.038305692	0.04789659	0.0047487407	0.0072543183	0.0034232875
f	0.0025204697	0.055615667	0.53157926	0.3831246	0.011026783	0.005843665	0.0023749967	0.0010931952	0.0009204942	0.005900842
ù	0.004551243	0.026069662	0.31052503	0.28370458	0.007977448	0.10608537	0.03608602	0.038735498	0.005474236	0.18079089
e	7.6603166e-05	0.0050343964	0.29269454	0.6187183	0.006874428	0.033889335	0.009096947	0.0051889075	0.011846376	0.016580226
p	0.0004627425	0.010082046	0.21241796	0.63037556	0.035177063	0.04588112	0.016539356	0.012662855	0.010275623	0.026125599
p	0.030705929	0.054864876	0.07985168	0.16800615	0.03396808	0.054054625	0.04557111	0.013648275	0.03379057	0.48553866
ò	0.0077616354	0.005459128	0.08416751	0.77084017	0.005659654	0.07372663	0.018692594	0.003963091	0.007419211	0.022310339
r	0.003936293	0.002648331	0.031750277	0.69472384	0.021610992	0.14778133	0.035352804	0.0076650274	0.030262569	0.024268469
k	0.059852347	0.023792682	0.050368443	0.23601328	0.013389884	0.0714543	0.096350536	0.011310684	0.11294898	0.3245189
e	0.03067282	0.019609518	0.072398596	0.5484167	0.02434774	0.18302552	0.058124192	0.004819687	0.044783693	0.013801533
t	0.019752769	0.01868804	0.031363387	0.21760945	0.23746775	0.3078665	0.09278726	0.015121845	0.03555622	0.023786804
e	0.07064264	0.019950353	0.018035041	0.21407923	0.01965381	0.18263729	0.1286424	0.024839083	0.076266885	0.24525328
e	0.009358253	0.008280309	0.0090275705	0.03847273	0.08304568	0.3863834	0.32990205	0.089088336	0.011716216	0.034725424
t	0.00050895876	0.00612732	0.007150029	0.011398113	0.08753981	0.3120724	0.2342107	0.24519043	0.030166259	0.06563601
