 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a	0.903785	0.016240127	0.0009929562	0.0016744685	0.00095764356	0.008648277	0.019015878	0.04868559
n	0.016367093	0.035076614	0.064993195	0.07836278	0.0019103934	0.047775257	0.107158005	0.6483567
è	0.00047514343	0.6029566	0.17235371	0.023921696	0.013699644	0.00078985834	0.008996673	0.1768067
r	7.8433244e-05	0.98990005	0.0058792885	0.0023004177	0.00022198318	0.0006956548	0.00058917707	0.00033501044
k	0.0023149282	0.4264945	0.16696733	0.023588117	0.008431041	0.0033443165	0.07313427	0.29572552
e	8.617266e-05	0.9698157	0.017304767	0.0019399531	0.010713735	3.2636755e-05	1.563981e-05	9.148377e-05
s	5.1692354e-05	0.3168313	0.48493278	0.17922007	0.010353045	0.008215046	0.0001592838	0.0002368344
e	0.000386673	0.20324613	0.50340086	0.07877177	0.038737837	0.0043072347	0.007377068	0.16377237
s	0.00052351295	0.17361145	0.58943087	0.18393074	0.012468999	0.035853654	0.0018012181	0.0023795567
e	0.0003973645	0.05845257	0.5346367	0.13799392	0.07219977	0.007064207	0.013447496	0.175808
s	0.0006586253	0.054182064	0.55501527	0.2872067	0.031447172	0.062078368	0.0051567745	0.0042550797
e	0.00037951066	0.01884193	0.32490492	0.182448	0.13884836	0.009556984	0.021731958	0.30328834
t	0.0008934693	0.03126947	0.31462693	0.4051592	0.08542261	0.13951197	0.01486322	0.008253132
t	0.000327971	0.010754766	0.1425117	0.17173764	0.23453905	0.012867205	0.033441897	0.39381984
à	0.00019864981	0.016152043	0.13850124	0.13525113	0.29318058	0.15242454	0.2426556	0.021636145
s	0.0001040232	0.012602988	0.046025008	0.14912266	0.55900633	0.14734752	0.04468757	0.041103896
t	0.002641359	0.023764797	0.049321983	0.014704273	0.4557279	0.09033387	0.105412565	0.25809327
e	0.00023410053	0.025530301	0.017960506	0.020398274	0.80054367	0.073014446	0.029044537	0.033274204
a	0.0027059386	0.020952802	0.043675844	0.04752235	0.1650668	0.624255	0.06552395	0.030297318
n	0.00020504121	0.01209403	0.036662452	0.033694863	0.043038595	0.3324441	0.45756647	0.08429437
k	0.0006657597	0.0051400145	0.017989362	0.010439013	0.12410577	0.00701016	0.03430036	0.8003496
ò	0.028785016	0.041144915	0.039354846	0.014327847	0.6652817	0.009357951	0.030767346	0.17098047
r	0.019173808	0.29583383	0.062038444	0.08990767	0.47298577	0.009954396	0.0044381674	0.04566789
a	0.044255964	0.09826502	0.101223625	0.007909566	0.13081934	0.35673252	0.15513164	0.10566234
m	0.02142939	0.093777895	0.17885514	0.08602794	0.08371403	0.27764255	0.124461554	0.13409153
a	0.008026521	0.010895153	0.045476764	0.0020228948	0.0033219242	0.05393211	0.7995801	0.0767445
r	0.0069108447	0.16660458	0.1254069	0.07536727	0.08113072	0.0709079	0.2123863	0.26128545
è	0.00027270234	0.008256126	0.021895643	0.005413797	0.011654924	0.0029105314	0.24582803	0.70376825
o	0.00015081697	0.023125699	0.0053682555	0.0022389702	0.060822964	0.006063957	0.31596228	0.5862671
</S>	5.0688293e-05	0.024678038	0.008757066	0.0037062606	0.024709618	0.009610357	0.6502761	0.27821183
