 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
e	0.59988916	0.29825535	0.006028524	0.0037326992	0.0036038223	0.0016562291	0.014079485	0.0065058004	0.018979862	0.03348907	0.013780032
t	0.9913727	0.0006179019	0.005245471	0.000121321944	0.00027408643	1.0179875e-05	0.00049689866	5.693481e-06	2.5799396e-05	6.776091e-05	0.001762204
t	0.083961785	0.0058552683	0.05901109	0.015835159	0.015604742	0.0037277176	0.01358803	0.011099062	0.009706261	0.0022917099	0.7793192
ù	0.99562585	0.0010227441	0.002021349	0.00016204987	9.6915675e-05	4.7394646e-05	0.0002729434	9.526479e-06	1.18255075e-05	2.8124912e-05	0.00070128293
a	0.8209352	0.118945464	0.039764613	0.0029737644	0.0024449253	0.0011195018	0.006524497	0.00046151583	0.0006657652	0.0019342536	0.004230423
n	0.036547203	0.19338778	0.6503827	0.009217986	0.014342047	0.0013198773	0.052812114	0.0003981442	0.0026298682	0.0045862086	0.0343762
k	0.039437175	0.003180876	0.07934456	0.035688985	0.029797358	0.008690895	0.019079814	0.012314231	0.010203183	0.0034973053	0.75876564
ò	0.9012056	0.030761	0.03952461	0.011051788	0.0016991191	0.006739079	0.0005832835	0.0016958037	0.0003140756	5.5111337e-05	0.0063704667
r	0.0472103	0.011169701	0.4023065	0.3521741	0.045985907	0.1076147	0.0070821983	0.017011067	0.0025866732	0.0001647075	0.0066940514
a	0.106992126	0.24731079	0.10759962	0.048177645	0.043065738	0.05711745	0.20456652	0.03861599	0.042341735	0.008773825	0.0954386
s	0.012599085	0.029320156	0.7872067	0.1142247	0.02544095	0.0172696	0.009409778	0.0014525756	0.0013095897	0.0007272023	0.0010396356
t	0.009059443	0.0006377389	0.20952673	0.11460831	0.09628932	0.022282798	0.053581733	0.021942366	0.020766167	0.0026286505	0.4486767
è	0.023920855	0.013849597	0.5110075	0.13653937	0.07578434	0.049845837	0.15112932	0.008940523	0.01427297	0.007784027	0.00692568
o	0.002131553	0.004163305	0.44731775	0.29619816	0.13119169	0.07488502	0.018824952	0.00724012	0.0058750995	0.0049891667	0.007183139
n	0.0030505257	0.026640223	0.41054088	0.18311767	0.15767622	0.0397286	0.12548436	0.0046329107	0.016575534	0.014424399	0.018128632
m	0.0019886533	0.00014110259	0.025311043	0.0823732	0.07309748	0.020381896	0.017705431	0.01549332	0.011898307	0.004864561	0.74674493
o	0.4067832	0.11637974	0.11732373	0.08479557	0.016789515	0.10686869	0.0070996764	0.03595209	0.0056918706	0.005066613	0.09724939
l	0.010389279	0.0050933864	0.19832893	0.36751053	0.16338919	0.22179388	0.015578837	0.009527085	0.0064061875	0.00051703374	0.0014657108
ì	0.0036304086	0.0024771239	0.03345939	0.059396744	0.0969168	0.037146322	0.08641079	0.03634415	0.08532828	0.014719036	0.5441709
m	0.0012420154	0.0014971825	0.0109821195	0.18285248	0.20246315	0.52721894	0.013922568	0.036166865	0.016476715	0.0020458791	0.0051321187
o	0.06217436	0.02536675	0.021820134	0.07224777	0.024916405	0.10399107	0.041614223	0.060258638	0.023126222	0.029976286	0.53450817
a	0.007492725	0.011343623	0.0074129007	0.040317036	0.20136811	0.5336828	0.10116865	0.058029436	0.037711672	0.0007963791	0.0006766308
n	0.000490003	0.010897739	0.0084046	0.018341629	0.26196048	0.17509994	0.27482116	0.02747609	0.15663938	0.030829819	0.03503918
a	0.0010253143	7.4440904e-05	0.0012920584	0.022915326	0.061364256	0.034568507	0.0076515176	0.018964093	0.011504871	0.002107226	0.83853245
m	0.0043190247	0.009140586	0.0033449207	0.011422574	0.059775677	0.6496297	0.060891315	0.11191384	0.06805658	0.010169644	0.011336038
m	0.009464434	0.01778753	0.0019686285	0.006361038	0.020343037	0.022859622	0.04548221	0.0105522685	0.018562848	0.06345748	0.7831609
è	0.13281257	0.021432389	0.0023661163	0.0051278104	0.028926373	0.60446894	0.009060757	0.14349839	0.036401298	0.00046394503	0.015441454
n	0.3260066	0.07285472	0.0045860964	0.007663	0.03239411	0.31608585	0.022999933	0.12659824	0.04524584	0.0006245415	0.04494103
o	0.44276762	0.042534906	0.0034765657	0.008844106	0.022551868	0.22356266	0.03765553	0.11798395	0.03503761	0.0037528384	0.061832286
c	0.018870343	0.018904926	0.0040689623	0.0048887045	0.018513335	0.4265192	0.0944771	0.24481213	0.16489163	0.0014781819	0.0025754538
e	0.04474031	0.22069764	0.0027102479	0.0050355853	0.011270063	0.085570954	0.07145964	0.032874055	0.04235645	0.15356131	0.32972378
e	0.018900093	0.01481492	0.0055784876	0.0050008865	0.012942214	0.19679566	0.1525612	0.3227713	0.25365722	0.007089198	0.009888771
s	0.00034191355	0.0060829544	0.005026127	0.0033073712	0.020218393	0.050197255	0.2569234	0.08159614	0.43788168	0.10167741	0.036747307
t	0.00052580686	5.861412e-05	0.00042713358	0.003005895	0.026509343	0.033291794	0.008405523	0.025023973	0.019867063	0.0035504606	0.8793344
è	0.000992644	0.004148017	0.00026441526	0.0011199682	0.00257741	0.11843063	0.037511487	0.3164774	0.2717059	0.1897922	0.056979865
o	0.00010789284	0.00012924393	0.00049536274	0.0018454541	0.0043199696	0.045016747	0.04124006	0.32670072	0.23854068	0.25260767	0.08899624
n	0.00033327588	0.0019376446	0.0013639522	0.0027794917	0.00532468	0.036335014	0.05673958	0.1370435	0.20156254	0.448062	0.108518325
e	0.00042978462	0.0003454777	0.0006284729	0.0012464846	0.003681386	0.00682468	0.007323426	0.023742864	0.08535428	0.08339399	0.7870291
a	0.0034807017	0.01500312	0.0035212778	0.005614105	0.0064027533	0.039346524	0.03958628	0.13153552	0.1589779	0.46120912	0.13532266
s	0.0002562768	0.0032265154	0.0045568813	0.0044417763	0.014093942	0.02254776	0.08210836	0.069310784	0.47266456	0.18686733	0.13992581
s	0.0006485237	0.00010870401	0.0004452123	0.0010017689	0.007495732	0.015602437	0.008634359	0.027121285	0.03418311	0.007988652	0.8967702
ù	0.0006709443	0.0028222124	0.00024449322	0.001020878	0.0007498042	0.012811366	0.005228627	0.075556755	0.1391062	0.61850363	0.14328516
n	0.00010554047	6.0934006e-05	0.00038045022	0.0011907435	0.0016012068	0.0066193533	0.004415946	0.03153586	0.02732918	0.67981344	0.24694744
n	0.0032108494	0.0051297876	0.000563214	0.0020261777	0.00085610687	0.010112953	0.000520565	0.018027052	0.020714449	0.09222279	0.846616
