 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
s	0.7068073	0.009626385	0.004086162	0.0004464316	0.00081273366	0.0003092008	0.0016393781	0.0066956477	0.26957676
e	0.039519634	0.10590954	0.07226431	0.10185144	0.08638634	0.22108492	0.0149530405	0.07090803	0.28712276
t	0.016046671	0.8216429	0.09469332	0.027947498	0.011375908	0.0074346242	0.00053432083	0.0018741147	0.018450743
i	0.00022534785	0.35331243	0.2108321	0.12008097	0.03786753	0.008561065	0.036489088	0.065620534	0.16701095
p	0.00080352376	0.77642965	0.14110501	0.035088185	0.013010756	0.008041014	0.0005540601	0.004495415	0.020472404
à	0.0018288038	0.11174618	0.4035766	0.20032656	0.08021618	0.0802021	0.008965474	0.029110117	0.084028006
s	3.504109e-05	0.7216654	0.2240376	0.03244773	0.0059542703	0.0004006261	0.00070648413	0.004962081	0.009790772
t	0.003968855	0.18260118	0.27517554	0.07301725	0.04075553	0.04464315	0.028542418	0.05984451	0.29145157
a	6.32552e-05	0.32756996	0.4515949	0.1653676	0.04118105	0.0015170791	0.007728818	0.0017496129	0.0032277107
ì	0.0010200399	0.13188954	0.4402933	0.25972107	0.11491335	0.014715383	0.004599395	0.0095575005	0.023290392
t	1.0284976e-05	0.0121134715	0.082219265	0.47481576	0.29065514	0.012647982	0.018499697	0.07867265	0.030365754
e	0.00040203927	0.027387246	0.22094066	0.42543262	0.12489799	0.027410658	0.010895037	0.039927486	0.1227063
l	0.00020339084	0.015590833	0.03613649	0.2557705	0.36650088	0.30038685	0.0181139	0.0035597158	0.0037374836
e	3.7426995e-05	0.0033668643	0.008829563	0.58217657	0.2253039	0.023560079	0.041042827	0.076986715	0.038696144
à	0.00070283853	0.010724795	0.03179822	0.19818024	0.53239006	0.056786373	0.0801239	0.037546173	0.05174745
l	2.8715301e-06	0.0008416712	0.002277222	0.15109608	0.59327555	0.035436	0.09066107	0.09816196	0.028247599
a	0.00012709913	0.0012767456	0.007962837	0.26327005	0.4076444	0.053822372	0.07643533	0.09744077	0.09202037
t	0.00013045168	0.0017500536	0.0014251614	0.014012859	0.19776168	0.65859497	0.093527496	0.027368952	0.005428276
o	0.00078214216	0.0029839915	0.0040982687	0.067069516	0.31809565	0.10771228	0.14072144	0.12223163	0.23630512
n	0.00038411742	0.003893351	0.0050182394	0.0062973117	0.10532495	0.42155397	0.31248772	0.091084145	0.053956203
ì	0.0001778684	0.0021540837	0.0025042389	0.018212412	0.13277084	0.04816974	0.32640415	0.2000121	0.2695946
c	1.923459e-06	0.0002543144	0.00028595873	0.001626001	0.02003334	0.011389089	0.8943714	0.055779193	0.016258854
h	0.0017839365	0.0010240164	0.0045268848	0.02930182	0.23648067	0.055628266	0.16069806	0.14068335	0.36987302
a	0.0008087568	0.00037782348	0.0008871941	0.001991648	0.023329368	0.04722672	0.8657383	0.028647242	0.030993018
v	0.00032278092	0.0037884342	0.010895711	0.0038657857	0.015267623	0.10012227	0.6153061	0.13079588	0.11963535
à	0.014588985	0.0038933745	0.017175278	0.015801752	0.15184742	0.40884325	0.020195333	0.1612738	0.20638077
l	1.3697576e-05	0.00020090277	0.00059496664	0.00039585689	0.0009381345	0.0017360606	0.6791539	0.2658706	0.051095854
o	0.00032744973	0.00062188244	0.0017772032	0.0023605223	0.026867988	0.04284931	0.17778882	0.43631163	0.3110952
n	0.00017560838	0.001216058	0.0013058224	0.0009485991	0.0015871553	0.0110831	0.05817087	0.6034789	0.32203388
t	0.0043756166	0.002391146	0.004071078	0.007836379	0.011650365	0.057659164	0.058315523	0.5308983	0.32280245
a	0.00023606181	0.0008076551	0.0035251097	0.0011414076	0.0020878057	0.002967693	0.023157435	0.64237016	0.32370663
</S>	0.00030517354	0.0011134354	0.0025614032	0.0015503801	0.0018794017	0.0020682944	0.019046817	0.79673994	0.17473526
