 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
e	0.9503627	0.018506818	0.00013302173	0.00023755926	0.00010403753	0.00034105888	0.00049802655	0.0012827332	0.0011082338	0.014071459	0.013354365
d	0.6632783	0.2800317	0.0048240763	0.0021704203	0.00014675388	0.0002124876	0.0003678077	0.0007906227	0.0005735708	0.00033743723	0.047266822
e	0.009519623	0.05632565	0.30685717	0.05394754	0.014966703	0.015567777	0.008700636	0.015309285	0.01614653	0.013263875	0.48939517
r	0.039775528	0.9364377	0.0148396315	0.0023609907	0.00035265286	0.0003779122	0.00046670105	0.00059686083	0.00045768888	1.1222209e-05	0.0043232376
f	0.119328156	0.616939	0.074185655	0.022243543	0.0040540453	0.0066613243	0.0071810344	0.0026549492	0.001105818	0.0027224154	0.1429241
ì	0.10368631	0.8284057	0.039916255	0.0058346787	0.002650181	0.0023325777	0.0012470786	0.007725301	0.0051838076	0.00012146108	0.0028967394
m	0.0059145726	0.77763397	0.15790573	0.017171899	0.009637617	0.004258921	0.0029250288	0.0057319338	0.015775053	0.0006718327	0.002373455
u	0.2247925	0.35492778	0.08016278	0.024490016	0.05731599	0.06048824	0.024448803	0.034547657	0.08280497	0.0026153417	0.053405885
e	0.0014806254	0.26309973	0.55997986	0.11546562	0.019506553	0.01395554	0.0055500558	0.0064720637	0.014307907	1.9613359e-05	0.00016240217
n	0.0017205789	0.03061724	0.53653663	0.12528825	0.034402657	0.015178916	0.009221772	0.09627901	0.07611842	0.0030709398	0.07156553
è	0.002022001	0.004346671	0.121782266	0.20593068	0.026318029	0.06951257	0.025271898	0.0021381164	0.0006725328	0.021661652	0.52034354
e	0.0016553487	0.025014564	0.48889527	0.29242256	0.10447172	0.043925673	0.020086199	0.006658366	0.01097399	0.0019725037	0.0039238627
r	0.0006082554	0.007743255	0.35778573	0.25124362	0.12666257	0.046967942	0.019937947	0.0997408	0.06583094	0.0033797526	0.02009921
t	0.0014926988	0.0038670355	0.05331234	0.11060525	0.014921901	0.06384337	0.016944727	0.0025241007	0.0012597986	0.046300497	0.6849283
o	0.0011891327	0.006070788	0.07064987	0.40187004	0.15742016	0.17513762	0.03561024	0.046182614	0.019171767	0.013864426	0.07283326
m	0.0042998497	0.010890113	0.029347936	0.10823993	0.32159427	0.212736	0.038678274	0.15246388	0.11501068	0.002215696	0.0045233574
è	0.010672833	0.018628703	0.04358818	0.031972133	0.03263673	0.03313769	0.012879984	0.048919205	0.06556403	0.03582352	0.666177
n	0.0011193397	0.002823773	0.008448273	0.0735058	0.41184792	0.4402695	0.037135962	0.009544315	0.0069420934	0.0038824733	0.004480516
a	0.018592248	0.014914864	0.016784303	0.02654851	0.094693996	0.19167043	0.019521393	0.13890553	0.20027553	0.06800192	0.21009122
a	0.007649401	0.007659716	0.005961589	0.011247763	0.1399698	0.29620403	0.01708879	0.16297081	0.3472013	0.0020636034	0.0019831874
n	0.0010139681	0.008281669	0.012674633	0.020402407	0.059178773	0.116585776	0.011344232	0.28724593	0.13548481	0.15673766	0.19105019
k	0.001663245	0.002486516	0.003564036	0.015606341	0.009584942	0.11503373	0.011659319	0.0034302792	0.0015635414	0.08555632	0.7498517
ò	0.082892865	0.012229963	0.0055305013	0.009888856	0.09235232	0.5800273	0.025147488	0.009358992	0.029352065	0.118085265	0.03513438
r	0.103849426	0.045801833	0.0184349	0.043390512	0.060922492	0.58206934	0.100619376	0.019314287	0.0052456753	0.011038964	0.009313246
a	0.1045673	0.05499442	0.01963349	0.0071237227	0.055192925	0.13870722	0.008249514	0.088974595	0.49713156	0.0076317284	0.017793512
e	0.05626601	0.034630414	0.022061713	0.014486843	0.051258788	0.14758681	0.008127437	0.07646129	0.52674156	0.053098828	0.009280293
t	0.00050313515	0.005447854	0.006319537	0.00867035	0.008389345	0.01901807	0.0025933324	0.054114133	0.049311902	0.6753789	0.17025349
t	0.0011933686	0.0025809724	0.0021642072	0.0049384004	0.0015566689	0.03309797	0.0020723077	0.0038274315	0.002621807	0.22567187	0.720275
ù	0.0015896008	0.001356606	0.0008553788	0.0019518366	0.0038273898	0.03197058	0.0010309339	0.008845854	0.027492581	0.8734463	0.047632936
</S>	2.011837e-05	0.00030185084	0.00021519253	0.00086188235	0.0005480469	0.0035907554	0.00081948814	0.001624666	0.0046578166	0.9584804	0.028879853
