 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a	0.98214746	0.0038643419	0.0004926895	0.00043967913	0.00013693	0.00014487372	0.00012193194	4.5014163e-05	0.003708074	0.0003402726	0.00018793055	0.00023341631	0.0003911848	0.00024147429	0.00066689687	0.006837714
k	0.43891385	0.4425854	0.041686133	0.008724628	0.0017448531	0.00046020123	0.0030966909	0.003124165	0.0018379824	0.01346407	0.00096766144	0.00044145185	0.005361781	0.00020140369	0.00041761916	0.036972057
è	0.1469112	0.02171918	0.12834223	0.08682719	0.015976917	0.023406358	0.03473556	0.03256638	0.20164914	0.04938077	0.007501225	0.005735176	0.028510824	0.0026096057	0.009578634	0.20454961
c	0.0324724	0.8586046	0.048397947	0.038359586	0.0058437716	0.004053081	0.0015709418	0.0008837896	0.002943476	0.0020909058	0.000619527	0.00033568137	0.00049992866	7.0729395e-05	0.0003529043	0.0029007697
c	0.94436145	0.0148884915	0.0013036593	0.0008417547	0.00016558828	0.0003308629	0.00045973415	0.00048256014	0.009213239	0.0018598167	0.00024208987	0.00021522988	0.00059323874	0.00011990275	0.0004824676	0.024439773
i	0.2912312	0.27475792	0.14805478	0.081396505	0.015560119	0.15730281	0.0070545566	0.0022909793	0.0037663053	0.0007329948	0.0049026427	0.0061879097	0.00023652054	0.0014974	0.0008105864	0.004216811
a	0.00096852	0.44491524	0.29312712	0.13015665	0.04676374	0.02401967	0.0133952	0.0067545087	0.024521306	0.011792183	0.0008577989	0.00036168384	0.0018482987	6.012519e-05	2.6690162e-05	0.00043124775
a	0.0028207672	0.074590266	0.6344999	0.11181634	0.023043135	0.0051673693	0.015728904	0.0127010485	0.011689659	0.065812245	0.0028624432	0.0015121412	0.028845266	0.0008305261	0.0007110671	0.0073688645
r	0.003501496	0.020343103	0.09886874	0.42861685	0.11705792	0.027711177	0.049775887	0.026365703	0.030187694	0.11935452	0.007027134	0.0042803413	0.05168506	0.003293355	0.0023353405	0.0095956605
è	0.00038374987	0.0015137965	0.014711458	0.505556	0.033893984	0.09994093	0.043912426	0.017461652	0.016928086	0.014458013	0.037279207	0.0344483	0.0039989604	0.012155006	0.026270667	0.13708782
