 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
t	0.9277463	0.009547205	0.0028187698	0.001976452	0.002279481	0.0010233365	0.00095868786	0.0057827476	0.047866993
a	0.81142074	0.056972664	0.0049904394	0.006347503	0.0047980137	0.002432213	0.00021171219	0.0024918367	0.11033485
t	0.41579008	0.52149576	0.01582773	0.0025089753	0.00069868844	0.0001921002	0.00033514597	0.00036835976	0.042783186
r	0.0007993057	0.8740067	0.023803702	0.013354376	0.0029177638	0.0033600107	9.720863e-05	0.0030061922	0.07865469
a	0.06047707	0.92459506	0.010065634	0.0008603933	0.00019859309	9.4904564e-05	1.3958112e-05	7.601152e-05	0.0036182792
v	0.053258248	0.8323867	0.09294161	0.004621661	0.0011591217	0.00034236434	0.0003745752	0.0006428447	0.014272918
ù	0.010342777	0.011436002	0.57984364	0.07719813	0.01379319	0.009726625	0.00435793	0.014759694	0.278542
d	0.0012757279	0.8031607	0.17473638	0.008887661	0.0029121693	0.0009151557	0.00037531773	0.0020347715	0.005702099
i	0.009225224	0.016761309	0.12006314	0.052203678	0.015355174	0.012916043	0.008576586	0.033378027	0.73152083
a	0.0016511802	0.0873713	0.79449743	0.10748089	0.005947438	0.0009963699	0.0003653853	0.00024024368	0.0014497677
p	0.0054031317	0.046087716	0.60795873	0.153905	0.03738533	0.019415278	0.0027995147	0.014335369	0.11270986
l	0.013674525	0.0040856116	0.27859008	0.24574213	0.04924057	0.03279228	0.005288122	0.028784838	0.34180182
è	4.8640035e-05	0.018021762	0.38996008	0.43917772	0.08722276	0.03706352	0.002270236	0.006651	0.019584278
o	0.00010047524	0.0025365844	0.37164927	0.40389806	0.13505194	0.06407605	0.0031614853	0.0069987806	0.012527332
n	0.0003146638	0.0041214493	0.21398526	0.43203688	0.15438789	0.10422237	0.0056629465	0.02227272	0.062995784
ò	0.00012870456	0.0025997076	0.013935107	0.52962595	0.075004406	0.076671205	0.0013616851	0.040270418	0.2604028
r	1.8619116e-05	0.0015821985	0.011297326	0.36449215	0.28065357	0.31024805	0.011507936	0.012901053	0.007299133
r	0.0003436695	0.0004308247	0.046137337	0.48897278	0.1225017	0.079687536	0.0070874984	0.06217896	0.19265974
i	8.189585e-05	0.00032617076	0.0402304	0.7182772	0.12537476	0.059598405	0.04272446	0.0062439437	0.007142787
a	0.008520461	0.0015268829	0.028174173	0.19509083	0.32175317	0.30805877	0.08044297	0.020600127	0.035832614
è	0.0010251071	0.0052799177	0.007476831	0.08621679	0.19478418	0.5600449	0.02937155	0.05166586	0.06413489
r	3.4546974e-05	0.0018840326	0.0007700515	0.07381138	0.20920356	0.64176804	0.026067305	0.037351605	0.009109418
k	0.0002869132	0.00042109963	0.00091686216	0.09720701	0.18575005	0.35503614	0.036604866	0.1270783	0.19669867
u	0.00024040647	0.00017131581	0.0020913256	0.05068877	0.121108405	0.10918629	0.5182102	0.16007432	0.038228918
t	0.007458603	0.0028611724	0.02383716	0.029525718	0.03235357	0.09956633	0.34330308	0.32613447	0.13495994
t	0.007158088	0.0023797038	0.0022625322	0.044235352	0.06143943	0.31090426	0.021810468	0.26883388	0.28097638
e	0.0008275468	0.0016842813	0.015539065	0.026341317	0.022335107	0.0689529	0.26993516	0.24086216	0.35352248
g	0.0036014288	0.0014557375	0.011190791	0.0120747	0.004135624	0.018117646	0.13552102	0.65796804	0.15593496
r	0.009076212	0.0032219833	0.0025470636	0.031616554	0.043022834	0.2298648	0.019232215	0.23798507	0.42343327
a	0.00084439217	0.0016366503	0.008932147	0.012426726	0.0036566155	0.016676122	0.26353645	0.5172063	0.17508465
m	0.0007083464	0.00135889	0.008525872	0.011930557	0.0023984974	0.0069346125	0.041026607	0.76415336	0.16296326
m	0.010676363	0.0015025524	0.0039574374	0.014119516	0.018259922	0.10954125	0.034198586	0.30405065	0.5036937
è	0.0051216534	0.0013708824	0.0033106154	0.017008945	0.005781188	0.023736484	0.1711653	0.62023276	0.15227212
n	0.07823926	0.01686155	0.02111571	0.039580703	0.022827975	0.033537135	0.06907528	0.3178748	0.40088752
a	0.21631676	0.011199095	0.030195024	0.00793682	0.0045213494	0.007956812	0.064310044	0.191785	0.46577916
s	0.005089226	0.005643541	0.039388105	0.025733318	0.003728837	0.006028892	0.041887213	0.63862795	0.2338729
i	0.00094934937	0.0010044987	0.0010359166	0.0118356915	0.0041709277	0.016545748	0.015931873	0.70017767	0.2483483
n	0.00057870965	0.001286219	0.0100272475	0.011594245	0.0012984003	0.0022303383	0.008938667	0.739235	0.22481121
ì	7.680139e-05	0.0018376415	0.00046827664	0.015398287	0.0031220068	0.01444181	0.008563656	0.7572768	0.19881469
t	3.0054584e-06	0.00014320565	0.0005490155	0.0041819685	0.0012660002	0.0037491606	0.013311273	0.88276947	0.0940268
t	0.0016973909	0.000294607	0.0026610561	0.0044444446	0.0022617714	0.004520276	0.017650891	0.6744474	0.2920222
a	0.0018621053	0.001492746	0.004953917	0.005646792	0.0022811098	0.0010302124	0.02201744	0.57745034	0.3832653
</S>	0.0034336143	0.0041268454	0.029037356	0.027734075	0.0023483713	0.0028395627	0.0069204913	0.43444794	0.4891118
