 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
m	0.96042913	0.01133656	0.0025940055	0.0011366542	0.0012139948	0.000519742	0.0010494282	0.0015008328	0.0010163563	0.0014669066	0.00053648336	0.00083594094	0.0009199044	0.00019839326	0.0022191855	0.0012969788	0.005703676	0.0060258396
ò	0.908322	0.027329927	0.0042925286	0.0015150628	0.0012852066	0.0012259564	0.0006690635	0.00045333576	0.0004960317	0.0005429497	0.000648167	0.0011873756	0.0014995383	0.0025670263	0.017809093	0.00072790147	0.008113535	0.021315247
t	0.9716935	0.024744201	0.0014525828	0.00028890304	0.00010801562	7.147695e-05	5.5920213e-05	8.546557e-05	6.4003856e-05	6.404458e-05	5.533961e-05	3.477978e-05	2.5788228e-05	1.5367694e-05	1.8363226e-05	7.259001e-05	5.9647795e-05	0.001089873
t	0.3871124	0.044345424	0.030934542	0.023806717	0.023126738	0.015478153	0.010199126	0.015875906	0.013400631	0.011846469	0.009817808	0.009600317	0.004069844	0.0045324517	0.013536344	0.0021727371	0.010768428	0.3693759
i	0.5078927	0.4046107	0.031282157	0.0101703	0.008263331	0.0060318783	0.0036130247	0.0035536548	0.0038528875	0.0034828444	0.0029299136	0.0032035324	0.0018364724	0.0018184971	0.004569304	0.00033376124	0.00069793366	0.0018571033
i	0.044243954	0.8548615	0.06595883	0.012091033	0.005207214	0.0040814322	0.0016275843	0.0014912753	0.0019964147	0.0016132481	0.001255691	0.0014102464	0.0006574129	0.00036111067	0.00071963656	6.8661684e-05	0.00050026644	0.0018544323
v	0.009082278	0.76899534	0.12376159	0.013671158	0.01338725	0.008800312	0.0017745468	0.0017219504	0.0020650423	0.00114007	0.0009985843	0.0012484603	0.0004880916	0.0003788341	0.0021299515	0.00027893067	0.0037402213	0.04633737
ò	0.017502813	0.010976864	0.19085322	0.050241392	0.054324836	0.03532019	0.018824073	0.0180937	0.022552403	0.021190487	0.014453248	0.03633816	0.0069269575	0.037758768	0.04963836	0.0018504125	0.07228947	0.34086466
e	0.004906843	0.7721304	0.21176939	0.0056838165	0.0025056563	0.0008335935	0.00042162216	0.00040228895	0.0003418512	0.00027333936	0.00023066993	0.0001556299	7.0353504e-05	2.9466983e-05	2.2805461e-05	1.5015597e-05	5.3021657e-05	0.0001541973
g	0.006482444	0.542106	0.2241641	0.031688314	0.015829906	0.010888113	0.0048574787	0.0052625905	0.005941555	0.004398842	0.003979673	0.0036247985	0.0018867956	0.0012272567	0.0033095381	0.0009986799	0.01255991	0.12079399
h	0.024526922	0.21694604	0.17029814	0.022622513	0.04123289	0.023936488	0.008550532	0.009588635	0.009727937	0.007803233	0.0051783468	0.013166996	0.0020797183	0.015448413	0.036163345	0.0010694809	0.038109634	0.35355076
è	0.014563943	0.29173926	0.6748662	0.010074285	0.004499254	0.0008083833	0.00070386135	0.00064324395	0.00043117497	0.00053954934	0.00024865693	0.0002347271	3.7965998e-05	5.576379e-05	3.111069e-05	8.494254e-06	4.417324e-05	0.00046980375
n	4.7671518e-05	0.029899396	0.8206541	0.07761802	0.043407187	0.008037702	0.006753971	0.004775192	0.002557966	0.003327653	0.0015391321	0.00087644556	0.00017780931	6.409155e-05	3.9005325e-05	1.0156475e-05	2.1071395e-05	0.00019333718
n	0.0103262365	0.22320962	0.25545827	0.029512446	0.027065981	0.016265713	0.012192591	0.016218437	0.016376004	0.016998041	0.009152256	0.018627811	0.0029933103	0.008398213	0.012567467	0.0009994725	0.0126832705	0.3109548
o	0.001214865	0.041883394	0.5712617	0.08721791	0.14124991	0.028672881	0.045159325	0.032572817	0.011149233	0.017438987	0.009755084	0.005962151	0.0022977297	0.0023357084	0.0014646008	0.000104764214	5.777249e-05	0.00020112417
m	0.003124786	0.00790324	0.40089506	0.2244018	0.18846923	0.066337526	0.03544653	0.023061492	0.014136006	0.011592757	0.010887828	0.006100928	0.0042221784	0.0011581065	0.0010207066	0.00017342126	0.00020923413	0.0008592555
e	0.018235644	0.035177287	0.1605457	0.047501862	0.08302197	0.053010054	0.021357683	0.023868244	0.02750086	0.022618202	0.0153418705	0.0377213	0.006175705	0.035301197	0.08379122	0.0015978045	0.030234275	0.2969991
v	0.003642558	0.005250125	0.1894758	0.32249156	0.24820729	0.090488195	0.047822315	0.031068372	0.018098764	0.015997384	0.013394777	0.0067421976	0.0043794583	0.0009878395	0.0006560729	0.00015744098	0.00014092824	0.0009988502
è	0.018505983	0.0076695327	0.104215406	0.061043866	0.10992182	0.06271333	0.0322305	0.035188388	0.03876027	0.034076363	0.021952394	0.048069626	0.007732782	0.03380373	0.06386601	0.0020021622	0.04481924	0.2734286
k	0.00071615673	0.0011068541	0.03389503	0.25743926	0.2875891	0.11983763	0.09550831	0.08385565	0.035044774	0.03485913	0.029141728	0.009553003	0.0057275975	0.0014536979	0.0009248253	0.0007112819	0.00080723036	0.0018287007
k	0.0075221416	0.0024823209	0.035000548	0.031954028	0.031178677	0.024169143	0.017929424	0.020601304	0.023020407	0.028524335	0.014535692	0.03643308	0.007953851	0.03026931	0.02561552	0.0034089854	0.084013365	0.5753879
i	0.006264186	0.0026202817	0.10536111	0.28498784	0.24460745	0.03566753	0.11968419	0.06619148	0.02128094	0.056841094	0.01592446	0.019672347	0.004387317	0.013006621	0.0011258712	0.0005952301	0.00022121037	0.0015607936
a	0.002885424	0.0009714811	0.012178469	0.18927589	0.21874706	0.14385864	0.17077169	0.06987504	0.04811149	0.055102702	0.035554245	0.02834255	0.016527878	0.005703793	0.0011226105	0.000322543	0.000103225226	0.0005452803
e	0.00085011247	0.0013811709	0.0077838637	0.044680793	0.3231574	0.19481191	0.119269066	0.09373024	0.051601436	0.040874943	0.039543748	0.021266054	0.014033481	0.006230512	0.017014612	0.004603552	0.0072275624	0.011939567
p	0.0007874039	0.0019267432	0.0036638519	0.026392125	0.36592185	0.20361099	0.10768597	0.09207527	0.03795337	0.032097638	0.026689501	0.013761696	0.008409007	0.0046931286	0.023464173	0.0066191866	0.013928039	0.030319987
u	0.0070699295	0.0026306268	0.024358887	0.03751495	0.1714806	0.0625122	0.03379395	0.035764296	0.025809258	0.026235128	0.013528664	0.027210945	0.0040829326	0.017402818	0.05007733	0.0022776255	0.06257512	0.3956748
l	0.0012488228	0.00084972323	0.0025704128	0.018593198	0.09236103	0.20478605	0.15406029	0.15698537	0.11732042	0.09663968	0.08824897	0.03438102	0.024259262	0.003012042	0.0020123818	0.0007300126	0.00047247874	0.0014688063
ò	0.0003212148	0.001509855	0.0023207269	0.007943644	0.35264838	0.06276348	0.09814102	0.12836896	0.024442373	0.044713672	0.010823062	0.015048806	0.0013555295	0.008554336	0.0342846	0.015443807	0.040956315	0.15036017
o	5.530218e-05	0.00014931824	0.0014624504	0.012348179	0.10895915	0.11245729	0.20672624	0.21241374	0.08652478	0.118667334	0.07939059	0.027873687	0.01712294	0.005138462	0.0030588116	0.0027446665	0.0014826246	0.0034243118
