 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
n	0.41457194	0.021665784	0.0013865374	0.004859327	0.002834815	0.020169208	0.01123946	0.016010776	0.0050706505	0.018371604	0.48381996
d	0.33132112	0.09648569	0.056810737	0.0067466428	0.012424781	0.011178624	0.0045018555	0.01285304	0.0009973883	0.001623962	0.46505624
ì	0.8942031	0.047731463	0.012509746	0.017168608	0.004385837	0.002909481	0.0066728382	0.003355997	0.0013887972	0.0005834346	0.009090612
s	0.69057745	0.09147753	0.026647832	0.0343884	0.0041524363	0.0107022235	0.013698735	0.012574082	0.0059364503	0.006504451	0.10334043
o	0.61890954	0.026287543	0.018966213	0.036089398	0.006569467	0.025254266	0.056045815	0.06462367	0.008243652	0.0028165283	0.13619387
n	0.039994404	0.5463335	0.29671708	0.09982751	0.015853345	0.00049844495	0.00014159408	4.448904e-05	4.399065e-05	4.4417608e-05	0.0005013062
t	0.014872604	0.27782187	0.17894416	0.09366454	0.011756086	0.03864393	0.0028558918	0.0113327205	0.0012552204	0.0014260088	0.36742702
a	0.0041452204	0.59149045	0.3023316	0.070954286	0.015684297	0.0073415446	0.0008849223	0.00078469043	0.00018188752	0.000257041	0.0059440997
o	0.0051066573	0.40051416	0.38209042	0.16867046	0.027747273	0.0025940288	0.00088336534	0.00038152284	0.00030732888	0.000636391	0.0110684205
n	0.0013720004	0.07275317	0.66422373	0.08947593	0.12226111	0.006586469	0.00078070816	0.0007429951	0.00036051843	0.0008299063	0.040613484
a	0.0014653282	0.0046635806	0.12561351	0.48774177	0.027053442	0.06197971	0.004754347	0.022319295	0.0017905938	0.005474803	0.2571437
d	0.001365475	0.029941034	0.53144735	0.33671287	0.08116657	0.0055741514	0.001546532	0.00079660595	0.00041143486	0.0008398267	0.01019818
e	0.008668342	0.04039849	0.3399765	0.20117888	0.07057633	0.020614687	0.018622398	0.052732244	0.0028002933	0.007327108	0.23710474
r	0.003523343	0.010841758	0.29137856	0.49364185	0.16537657	0.018095195	0.0046223765	0.0010775467	0.00096789055	0.0006801627	0.009794786
f	0.0016260379	0.0023522982	0.088626586	0.4136795	0.029605879	0.11318149	0.006383066	0.039238814	0.0022803454	0.008715791	0.2943102
ò	0.00046600442	0.0017418455	0.059896708	0.7559669	0.03963889	0.068224214	0.012727529	0.011921212	0.0018406102	0.008742506	0.038833614
m	7.069572e-05	0.00027708657	0.019007917	0.531193	0.010169074	0.16577698	0.09329679	0.1097604	0.022534693	0.014131576	0.03378177
m	0.008032645	0.002369426	0.014176345	0.16894892	0.007539872	0.049549013	0.13231418	0.32334214	0.035620708	0.069276944	0.18882984
u	0.0036701756	0.0035440093	0.029618694	0.643158	0.017651973	0.05457732	0.12473099	0.050407603	0.026138904	0.029281776	0.017220568
