 	Anna	ora	sta	vicino	a	me	dormendo	</S>
i	0.962236	0.008206464	0.0005547722	0.0010368197	0.00021937082	0.00015032786	0.016126942	0.011469354
A	0.97589	0.022514055	3.6138485e-05	1.2556722e-05	5.1008333e-06	1.1186258e-05	3.747819e-05	0.0014933948
n	0.8550771	0.09205115	0.0020176729	0.0006441082	0.0005682159	0.00036202493	0.0074340845	0.04184574
n	0.48286185	0.11668815	0.023841616	0.0049731038	0.0014480778	0.00059848104	0.031087147	0.33850166
a	0.7797792	0.1990227	0.018847158	0.0012809003	0.0005683118	0.00034449282	4.1488627e-05	0.00011569494
à	0.19055898	0.7427826	0.057045694	0.006503556	0.0009756525	0.00077516615	0.00014487038	0.0012134858
r	0.062499445	0.8213932	0.06250606	0.006858711	0.0064910753	0.0026338252	0.018655745	0.01896204
t	0.007779748	0.24750555	0.3976022	0.027676817	0.006535576	0.0013678307	0.005528025	0.30600435
e	0.016013559	0.27809742	0.65005946	0.036219597	0.016837075	0.002107988	0.0001550953	0.00050983817
n	0.013880297	0.09655734	0.776098	0.08580034	0.020260066	0.004871183	0.0004675856	0.0020651415
a	0.014267825	0.061564095	0.33931872	0.09717686	0.039370783	0.008244415	0.012792601	0.42726463
s	0.023199242	0.022580963	0.7020287	0.20138444	0.034957808	0.009200584	0.0014186975	0.0052296417
t	0.010215814	0.022747971	0.13675153	0.11547438	0.064734004	0.011800479	0.027885767	0.61039007
è	0.01091398	0.0061587235	0.5906756	0.291736	0.064023644	0.018298946	0.0037493524	0.0144437635
i	0.0033168239	0.007229591	0.18089007	0.40692407	0.3130134	0.035356723	0.035006776	0.018262638
i	0.0061078467	0.0083920695	0.09859041	0.39087817	0.36527628	0.09294185	0.021699553	0.01611381
t	0.0065161823	0.013377187	0.013920916	0.19696645	0.3939068	0.15319559	0.12543279	0.09668414
t	0.0014555929	0.0013943195	0.0038798787	0.06734674	0.06270876	0.004935279	0.04691252	0.8113669
u	0.0035687627	0.00097653904	0.020722177	0.6144368	0.23544246	0.045797195	0.039317295	0.039738856
m	0.008876251	0.005642444	0.016326502	0.23725182	0.37573144	0.24692787	0.072283715	0.036959983
b	0.009715195	0.002091937	0.018011497	0.09719723	0.07759207	0.024689475	0.07434049	0.69636214
r	0.06316366	0.010881582	0.078887366	0.6916805	0.08323176	0.02528558	0.008207147	0.03866257
ò	0.39697534	0.011444577	0.022424966	0.2891549	0.0649333	0.109895766	0.012068209	0.093102925
s	0.0049864417	0.002901886	0.022036009	0.48711544	0.20137654	0.20578003	0.032000527	0.043803155
e	0.11538287	0.007987092	0.0150462305	0.17177838	0.07967574	0.17357731	0.037693482	0.39885885
m	0.021839987	0.003165528	0.015077023	0.1288909	0.08410804	0.7169769	0.019389452	0.010552173
è	0.04747391	0.010641625	0.04399765	0.06306136	0.15255037	0.14569527	0.05355992	0.48301992
n	0.0031696986	0.0025374498	0.029514523	0.117276624	0.075122565	0.28396177	0.38267592	0.105741456
a	0.045914516	0.0065030768	0.05618053	0.026694441	0.054642018	0.08980166	0.06247674	0.657787
s	0.04496394	0.011337298	0.072410256	0.09628032	0.029327877	0.25119936	0.32597205	0.16850893
t	0.00073330366	0.002201946	0.0041156444	0.0030271793	0.005198863	0.0067612813	0.20743586	0.77052593
e	0.0059590307	0.0046709003	0.06159297	0.06942356	0.02274424	0.08607982	0.20394251	0.54558694
p	0.007588899	0.0036483642	0.024554968	0.026250742	0.0043115267	0.014995571	0.7037123	0.21493761
l	0.007244182	0.004570077	0.007960609	0.0046853474	0.017730813	0.0230717	0.14502643	0.7897109
ò	0.0058859303	0.0024833651	0.024673937	0.04754924	0.005657848	0.030318942	0.5670029	0.31642783
n	0.0003893799	0.0004779252	0.011104144	0.02187972	0.0021521416	0.003720295	0.7348237	0.22545266
n	0.02216223	0.0039865943	0.017665328	0.0043430435	0.003256483	0.0063165245	0.21157426	0.73069555
i	0.12000075	0.028668808	0.11748954	0.13885394	0.005950955	0.01643069	0.06493211	0.5076732
</S>	0.009277173	0.007506674	0.08205364	0.13189352	0.010318923	0.019122606	0.37941542	0.36041197
