 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
s	0.9927263	2.7900156e-05	0.00014480548	2.3162713e-05	2.2300357e-05	2.5501446e-05	4.17934e-05	0.00054070394	0.006447484
ò	0.9455489	0.0018812995	0.0035608744	0.006751207	0.005157969	0.0030354063	0.000603458	0.003313927	0.030146908
z	0.99332726	0.002299498	0.0008705037	0.000116443895	8.6597734e-05	6.488921e-05	0.00012209514	0.0009972515	0.002115534
i	0.33419657	0.096287444	0.10338601	0.080572486	0.055632215	0.014141888	0.010888494	0.087111235	0.2177836
m	0.55169713	0.2845292	0.1560098	0.0043069716	0.0017984358	0.00037929864	0.00014976799	0.00014607195	0.0009834215
i	0.025034375	0.048763998	0.30346897	0.2666201	0.15357997	0.039906338	0.00636411	0.02093195	0.13533029
n	0.20952822	0.22755952	0.537863	0.01330921	0.0050673406	0.0013427257	0.0005725199	0.0006663686	0.004091091
o	0.04858746	0.048930448	0.24676284	0.2864705	0.11877627	0.032411326	0.008124687	0.024892809	0.18504368
m	0.00936945	0.021327738	0.8050203	0.106161736	0.029159125	0.0077514336	0.0028876455	0.0049044164	0.013418251
i	0.011468907	0.012035508	0.49651018	0.2227801	0.09139403	0.022669293	0.0035723015	0.015042176	0.12452759
l	0.0256855	0.012160768	0.70836705	0.16774048	0.049859077	0.015902176	0.0060950406	0.0027560962	0.011433784
ì	0.008143327	0.00084576366	0.32714087	0.28101343	0.0966109	0.03040104	0.022105018	0.09484768	0.13889207
s	0.004640019	0.0031126698	0.2753043	0.4519222	0.15216976	0.046777427	0.026304362	0.01953819	0.020231083
i	0.0047909818	0.002627383	0.7356348	0.11050345	0.033487856	0.018532043	0.014531479	0.020548759	0.05934322
a	0.0016255705	0.0008605736	0.021451183	0.29995918	0.42451125	0.16791219	0.07054646	0.0047988277	0.008334766
t	0.0013737525	0.0017607717	0.0032278278	0.14678642	0.5855634	0.15337586	0.04893352	0.022453394	0.036524963
ù	0.0074892635	0.00031333134	0.012360703	0.12898439	0.27943584	0.13369791	0.086981684	0.08073485	0.27000204
t	0.0071094055	0.00043962584	0.016647518	0.0648093	0.24959587	0.19949444	0.33759612	0.08833141	0.035976302
t	0.0038776484	0.004700388	0.05284811	0.14416483	0.21146584	0.09649147	0.09889592	0.10265255	0.28490326
o	0.0021768762	0.00047198817	0.015848238	0.05899732	0.3894354	0.32743406	0.16742621	0.011548305	0.026661562
p	0.0013136483	0.0013378239	0.0050673652	0.022961168	0.35700646	0.32564327	0.22025754	0.030605856	0.03580686
r	0.007297825	0.012778521	0.019130891	0.0876199	0.39371672	0.15391284	0.029950716	0.060608543	0.234984
à	0.0035173732	0.000793343	0.009691248	0.017723972	0.27165553	0.31001896	0.22894883	0.077103056	0.08054772
m	0.0006362811	0.00026198383	0.009468946	0.0053789313	0.07228441	0.16248891	0.4366818	0.22148854	0.091310196
m	0.010777105	0.01195502	0.016389737	0.009845473	0.05544333	0.0807119	0.06217109	0.31063294	0.4420735
a	0.023441365	0.0010622606	0.013150216	0.00271123	0.044732675	0.17266151	0.5736126	0.13057272	0.038055442
m	0.016903969	0.0029670626	0.019010445	0.01833168	0.072095916	0.14535025	0.35393468	0.25739646	0.1140095
e	0.008219836	0.029659202	0.027228083	0.017411204	0.08421447	0.16978581	0.057226013	0.21269181	0.3935636
t	0.008075176	0.0038427804	0.018802118	0.024047863	0.048493817	0.050364025	0.0593203	0.5955963	0.19145758
i	0.00089086976	0.00029707342	0.0037924645	0.0037909676	0.009253589	0.020231716	0.038627658	0.44103634	0.48207942
n	0.004209709	0.0015855391	0.017898763	0.012219767	0.012719507	0.009263379	0.016294552	0.67562336	0.2501854
A	0.0011730072	0.00021438458	0.0036903638	0.003123905	0.007823409	0.019666526	0.04258244	0.4520731	0.46965283
n	0.0006734391	0.00010359133	0.0074689183	0.0010554235	0.001956614	0.0049052956	0.028682372	0.8528004	0.10235391
n	0.0012688022	0.0033052457	0.0045955535	0.00245492	0.0030878934	0.008387762	0.029054377	0.4843796	0.46346593
a	0.0020361876	0.00057484047	0.0042834072	0.0010525208	0.0010201596	0.0030314436	0.008773915	0.75646406	0.22276343
</S>	0.0022153163	0.0018698149	0.016139863	0.014712732	0.008983358	0.0029708082	0.0030240677	0.60365856	0.34642556
