 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
o	0.89337814	0.08940877	0.00020022658	0.00019426754	0.00015773397	0.00013616776	0.00014177652	7.2794144e-05	0.00022285715	8.5728956e-05	6.174319e-05	0.00010355483	5.394219e-05	0.0003421676	0.00042842963	0.00013709394	0.0012912335	0.013583315
m	0.38969022	0.4771398	0.0025481123	0.0025428142	0.011212467	0.0062898565	0.00046533844	0.0015681407	0.0008646141	0.0012852653	0.00042006178	0.00019826926	0.00081309857	0.0005004647	9.021148e-05	0.00029975033	0.00024304891	0.10382845
e	0.07868439	0.052623607	0.06476417	0.17403677	0.15717289	0.04856658	0.006061123	0.018537488	0.026240038	0.021627272	0.011707949	0.0039565596	0.012758503	0.13004914	0.0035802398	0.0012017294	0.0017439695	0.18668757
s	0.0012911634	0.9869666	0.0036418384	0.0034514498	0.001318796	0.0009928427	0.00016536382	0.00037879855	6.519755e-05	0.00012310168	2.9696943e-05	2.5632515e-05	6.824297e-05	3.697085e-05	4.590965e-06	4.9832074e-06	9.803337e-06	0.0014248308
s	0.03905248	0.4631809	0.016887782	0.06127895	0.02532153	0.03481518	0.013111679	0.019557176	0.015014783	0.011416508	0.008036524	0.004112825	0.011833564	0.0032154878	0.004830473	0.0025365516	0.0015446696	0.26425296
è	0.047459994	0.83381814	0.02064753	0.021813994	0.028773934	0.009995506	0.0034071268	0.0045111016	0.0044242335	0.005144358	0.0026867723	0.0018350541	0.0037153806	0.0071593164	0.0005005834	0.0008356518	0.00013524939	0.003135944
r	0.0011652769	0.80917424	0.111678734	0.028873334	0.023676177	0.007539974	0.0049950904	0.0025254448	0.0014359803	0.0011538931	0.0008308597	0.0008374169	0.0017291503	0.00028615087	0.00022246613	0.00020419624	0.00048364396	0.0031880317
e	0.030882556	0.7348137	0.010509079	0.06374893	0.0035015	0.007799283	0.020282112	0.011036883	0.017776676	0.010216745	0.011739165	0.0094005745	0.0114045	0.008124044	0.013631487	0.0036520357	0.000790944	0.030689865
m	0.0023103678	0.1401836	0.4231401	0.1853739	0.16331543	0.04099657	0.010046201	0.012801184	0.0038619621	0.0043927347	0.002333263	0.0022244933	0.003687687	0.0020361913	0.00044176786	0.0005498873	0.00017573652	0.0021289922
u	0.057590406	0.065754406	0.062046267	0.13109152	0.14345895	0.048275393	0.012890243	0.023507528	0.04053502	0.03591334	0.02104735	0.00935543	0.02704743	0.17998658	0.0063314443	0.002462702	0.0006743423	0.13203171
p	0.0008542894	0.028138978	0.39509854	0.2032773	0.26175714	0.06663704	0.01370437	0.015679495	0.0028927233	0.00331746	0.001548812	0.0014246108	0.0027867507	0.0009939895	0.00019532072	0.00024731483	8.9908775e-05	0.0013559485
e	0.03809844	0.01805238	0.04654836	0.20719247	0.18949747	0.07948253	0.013156692	0.03688974	0.041514438	0.033600442	0.017364414	0.006557953	0.01848947	0.124889486	0.0043038675	0.0016140274	0.001702686	0.12104514
n	0.00046461364	0.0073869973	0.06145433	0.152938	0.35276458	0.27363768	0.045290895	0.08673978	0.004340684	0.0069835293	0.0019376746	0.0011519544	0.0020174661	0.001062032	0.00016036081	0.00014728973	0.00012000898	0.0014021851
a	0.00055122084	0.002430874	0.0052793277	0.23711276	0.08056791	0.24777196	0.034891047	0.1385538	0.03412918	0.025443375	0.015042059	0.004828306	0.01278334	0.0051748515	0.01045137	0.0018212985	0.005511964	0.13765535
m	0.0010272666	0.0075783464	0.019677218	0.089115314	0.26568598	0.2990723	0.120270066	0.13438776	0.01573517	0.018390663	0.0069498005	0.004236368	0.0077183186	0.0043673073	0.0006436034	0.0005529358	0.00051491585	0.004076629
i	0.036767904	0.010301528	0.0173673	0.10201286	0.1944156	0.09759957	0.01703452	0.051523406	0.057442293	0.04166099	0.019575505	0.0066908584	0.021956898	0.14367183	0.0053138435	0.0021149754	0.0040192017	0.1705309
n	0.00097419636	0.010614545	0.01944554	0.072578505	0.14519474	0.290485	0.20876037	0.17415638	0.021190768	0.0230673	0.009239208	0.006015697	0.010322106	0.002775317	0.0008080778	0.00071293715	0.00029636204	0.0033630116
f	0.00024512678	0.0012371837	0.0008722466	0.05204509	0.03369877	0.33010072	0.044287607	0.31927752	0.039714526	0.03476091	0.016032223	0.0036164273	0.009118917	0.0059014233	0.011384448	0.0020563123	0.0067357766	0.088914804
à	0.00074719015	0.003240299	0.0007499952	0.0682936	0.009849202	0.21726246	0.13982254	0.34717813	0.08367527	0.055225708	0.022361016	0.006457164	0.009917385	0.011272137	0.0031654367	0.0011881397	0.002951032	0.01664333
o	5.442525e-05	0.0017940769	0.0016722508	0.02600139	0.011007874	0.17988244	0.30486614	0.34622526	0.035401296	0.034579873	0.015701517	0.005923563	0.007419439	0.002320714	0.0067472868	0.0014040623	0.007661494	0.011336925
g	0.0003438409	0.0052680606	0.006589291	0.028064575	0.0237325	0.1269208	0.24047087	0.23009713	0.07117432	0.065884404	0.042286985	0.028281344	0.04145714	0.018763734	0.022124333	0.008998895	0.009034676	0.03050707
