 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
c	0.99624205	0.00034558066	0.00016980084	3.1597898e-05	2.9752517e-05	3.5031662e-05	2.2686212e-05	2.436165e-05	0.00011385352	1.3325984e-05	1.4383851e-05	6.452702e-06	1.7791674e-05	0.00057211245	0.0023611132
ì	0.86283726	0.053300414	0.030219987	0.0040635983	0.0012694622	0.0021593878	0.0014809316	0.0018344314	0.0036977455	0.0017365199	0.0019615144	0.0029959767	0.002252591	0.0017753157	0.028414948
n	0.9842978	0.012301604	0.0004900941	0.00043039778	0.0004816463	0.0002959161	0.00012738658	0.00013200256	0.00012733981	7.1722905e-05	3.9048395e-05	1.126989e-05	1.3393732e-05	0.00024940175	0.00093104556
o	0.36944568	0.12525195	0.008599811	0.041220855	0.013602526	0.07915023	0.015414342	0.06947043	0.047681943	0.017020632	0.020167308	0.0041952683	0.0059271534	0.011295726	0.17155614
ì	0.03853434	0.87889665	0.02872435	0.03605925	0.010450014	0.0019031486	0.0026609325	0.00035474432	0.0013149213	0.00017337134	0.00012084137	0.00020253706	0.0001437554	6.299072e-05	0.00039810984
t	0.1045696	0.28865957	0.19200113	0.0721425	0.028666023	0.023124002	0.013632459	0.016563326	0.011230043	0.010954081	0.010431059	0.003571888	0.018967196	0.09090208	0.11458511
s	0.016704792	0.30499992	0.017871022	0.11699109	0.03044758	0.06746891	0.020872472	0.04255769	0.033977535	0.0061577433	0.012380224	0.00228955	0.004950864	0.010483469	0.31184712
e	0.034762718	0.75988704	0.03160845	0.13988191	0.014905757	0.004921614	0.0029153957	0.0026384084	0.0030194554	0.00083504146	0.0017281651	0.0007723394	0.001337852	0.00026510307	0.00052072713
r	0.004227999	0.3297843	0.31612366	0.25926858	0.06846882	0.0063402057	0.006607812	0.0014641362	0.0029548327	0.00073183427	0.00051863055	0.0008138715	0.0005410636	0.00043833593	0.0017158911
e	0.0037511676	0.03353713	0.025374955	0.22857484	0.18606308	0.12544139	0.062443726	0.05684387	0.042659704	0.010157413	0.021640485	0.0046784743	0.0058887317	0.010760624	0.18218441
k	0.006051166	0.079412155	0.35423	0.3543724	0.16922018	0.011260943	0.011724228	0.0023214458	0.003856724	0.0010941932	0.0006972661	0.0012263512	0.000746686	0.0008075733	0.0029786683
a	0.014420812	0.09751043	0.18956731	0.19471078	0.058172435	0.068206236	0.04638008	0.03799349	0.031777464	0.0051202606	0.012857562	0.009302806	0.011181714	0.007019776	0.21577887
s	0.007491003	0.02544308	0.115567006	0.38293794	0.42102674	0.019251192	0.016695213	0.0025513507	0.0035641305	0.0011414678	0.00059257436	0.0009888788	0.00043544485	0.000500028	0.0018140628
ì	0.0024912748	0.004553742	0.0072489833	0.20098194	0.41647562	0.101444766	0.054672267	0.033282414	0.02039463	0.0048832227	0.014524495	0.0030818947	0.005188303	0.013645893	0.1171305
m	0.004904714	0.0024473371	0.015339478	0.4525466	0.35583988	0.05609102	0.018954068	0.019660417	0.009925678	0.007794039	0.008103598	0.0016411006	0.0035492561	0.029992769	0.013210033
m	0.0063899155	0.027530415	0.028254218	0.17160854	0.034444507	0.13343376	0.035277784	0.100104004	0.09320385	0.00803313	0.035613786	0.0054622805	0.008004026	0.047392692	0.26524708
e	0.028442575	0.003992961	0.054088812	0.5472527	0.040455516	0.11378679	0.004321737	0.11397033	0.053820934	0.0042674583	0.01808558	0.00077350106	0.0011045225	0.0071858834	0.008450632
r	0.0060715154	0.022940325	0.022032173	0.13559088	0.5201781	0.15021068	0.06294611	0.028681286	0.019909337	0.008985736	0.00558463	0.0065386905	0.0035383203	0.0020618597	0.0047303345
i	0.00044529708	0.0042430433	0.0015700054	0.036368012	0.292981	0.24272212	0.08177659	0.097929075	0.038595326	0.0065768887	0.03241444	0.0035434174	0.007576785	0.021137988	0.13212
è	0.005140004	0.022900414	0.00969291	0.0262448	0.45869106	0.23018959	0.14165738	0.041218854	0.02040427	0.01139683	0.006849203	0.008089508	0.0052618585	0.004519543	0.0077438112
f	0.0010012052	0.0005597938	0.00085001654	0.018436922	0.2777455	0.2589564	0.08701609	0.10590074	0.02014145	0.04056535	0.03224838	0.0062651285	0.03214736	0.08630065	0.03186511
r	0.0014527938	0.0057341144	0.0017510204	0.041467253	0.20631337	0.26452512	0.04563591	0.08509681	0.04161955	0.008811745	0.012754767	0.0021678957	0.0037700215	0.039985873	0.2389138
ì	0.0012798149	0.00021311887	4.153673e-05	0.019479942	0.062163617	0.6004877	0.048632417	0.18241137	0.031737234	0.014940312	0.021441069	0.0013871924	0.0021136228	0.00331979	0.010351164
s	0.00020526984	0.0007562363	0.00018943232	0.008687769	0.15360966	0.4939489	0.11897904	0.13827698	0.021966822	0.01867635	0.017784696	0.0020327317	0.0034196016	0.011130429	0.010336107
k	0.0049530533	0.011392626	0.0052394606	0.13046591	0.09551464	0.26855272	0.029265452	0.12124375	0.09902575	0.007712585	0.018804628	0.0034027232	0.00336334	0.042039447	0.15902393
o	0.0068726568	0.00020312745	0.00033785214	0.010864084	0.05989261	0.54485124	0.026609559	0.27494878	0.031804327	0.012090629	0.016136982	0.00078951556	0.0012298673	0.008023843	0.0053449245
è	0.005778342	0.006426328	0.0030440663	0.004186989	0.031904463	0.37820178	0.20903602	0.23710541	0.047513645	0.026653998	0.02201388	0.013322819	0.0082334895	0.0026710348	0.0039077397
t	0.000333988	0.0009912569	0.00024274449	0.0070672124	0.06008884	0.23925693	0.084190294	0.25152466	0.039575912	0.04690863	0.059051618	0.008524848	0.023911767	0.114696704	0.06363458
s	0.0012409103	0.008292114	0.0009838846	0.009843291	0.038156025	0.13331054	0.024525113	0.084077336	0.047139324	0.013621477	0.018587517	0.0034705743	0.005793126	0.18376249	0.42719623
i	0.0018797081	0.00011541103	3.5094334e-05	0.0017750631	0.010751235	0.5109036	0.030081183	0.34127188	0.043076713	0.016060105	0.022534514	0.0011094362	0.0018336343	0.0074908696	0.011081551
c	0.0038692846	0.009071314	0.003224856	0.002817289	0.009500899	0.1473542	0.3002258	0.29473698	0.06356265	0.057321206	0.042904586	0.03781434	0.018778585	0.0032814057	0.0055365353
h	0.014636828	0.12588786	0.015766693	0.008675946	0.042250108	0.11568292	0.11820105	0.069588475	0.09885651	0.013500831	0.030824238	0.022898065	0.03023306	0.052464854	0.24053252
r	0.01192941	0.0011833565	0.0005608544	0.0016014326	0.007987379	0.42045277	0.034618486	0.378854	0.05885911	0.010243388	0.01656574	0.00079856307	0.000993409	0.028185429	0.02716658
ò	0.0060390853	0.0007373373	0.00025020214	0.002199207	0.006126552	0.2721645	0.032203063	0.4237832	0.096811414	0.012871777	0.020939332	0.0011442626	0.0013953425	0.057588194	0.06574652
c	0.00017316379	0.00045542468	0.00012480993	0.0025605415	0.0029619553	0.1727392	0.05308838	0.48328507	0.07351392	0.030813344	0.07408335	0.002799497	0.008939631	0.056227844	0.038233895
