 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
o	0.96573526	0.005769801	0.0002446774	0.00305839	0.00024821376	0.0016821113	0.00089369406	0.0026800265	0.0029822676	0.016705617
a	0.8067994	0.16256225	0.02061552	0.0005867788	0.003887221	0.00011166582	0.00030258886	0.0009811961	2.900262e-05	0.0041243075
p	0.0040242006	0.015402177	0.7148569	0.058903243	0.105516545	0.009060299	0.016297221	0.03367626	0.0071051246	0.035158046
e	0.030502036	0.059416134	0.39076373	0.1251051	0.029107232	0.019606203	0.020085722	0.004577693	0.0151398545	0.30569628
s	0.0022246763	0.945736	0.042784505	0.0070394925	0.0013405778	0.00014214139	6.685518e-05	4.111356e-05	2.5323485e-05	0.00059931714
a	0.008389649	0.7541168	0.14200301	0.02633382	0.029315565	0.007391726	0.013408386	0.0063808043	0.00054268294	0.01211765
m	0.006775831	0.7487686	0.22495162	0.00948276	0.005939592	0.0008441231	0.00083897903	0.001309682	0.00020821573	0.00088047254
m	0.05144658	0.31550622	0.14378811	0.028787859	0.010431055	0.013848177	0.013824808	0.0048670215	0.012781396	0.40471873
è	0.059302803	0.8580605	0.02420146	0.032414827	0.0010173626	0.009196023	0.003273825	0.00080839073	0.004419658	0.0073050694
n	0.04173853	0.39674383	0.13336238	0.25259906	0.01169618	0.07106212	0.019600252	0.006416058	0.050699912	0.016081672
o	0.03209327	0.28345248	0.03443979	0.17894335	0.009519561	0.2195169	0.099159025	0.012468995	0.041559596	0.08884709
o	0.007978637	0.08386914	0.59302205	0.22463624	0.051135626	0.013454686	0.01267378	0.009594884	0.0012336599	0.0024013096
k	0.001944488	0.008790272	0.39231932	0.12658717	0.38345757	0.013425811	0.023246977	0.042035382	0.0031603784	0.005032589
l	0.018257264	0.023320176	0.10466309	0.15516159	0.03899198	0.047169138	0.034780044	0.009488959	0.053043704	0.5151241
è	0.00079761137	0.00453577	0.009691704	0.7816522	0.034711666	0.08730741	0.05260911	0.004387143	0.009075006	0.015232461
o	0.00037167338	0.003799897	0.011403458	0.688794	0.097638704	0.09843123	0.06928257	0.00908629	0.010155822	0.011036327
n	0.00035362743	0.004659865	0.021330561	0.45536324	0.23048665	0.101470046	0.093664736	0.034704342	0.035727862	0.022239009
e	0.0004178212	0.002908766	0.003546549	0.45872673	0.07913073	0.17531241	0.16905423	0.020235136	0.014262908	0.07640477
o	0.0016891202	0.008815684	0.0070345146	0.119916685	0.49522725	0.1532409	0.15935771	0.042869076	0.00523774	0.0066113467
k	0.00034085158	0.0020609826	0.008044032	0.04226097	0.6332244	0.080906734	0.12749556	0.09281618	0.0072180894	0.0056321425
l	0.00816293	0.01116234	0.015322582	0.19245684	0.08401949	0.1254954	0.074423514	0.017669853	0.06994296	0.40134406
è	2.524383e-05	0.0002300568	5.6765097e-05	0.14507039	0.025883477	0.5278374	0.23259525	0.016127596	0.026700474	0.025473347
o	3.111678e-05	0.00042767116	7.989114e-05	0.046979897	0.045110703	0.49394014	0.35651505	0.023024553	0.021669002	0.0122219175
n	4.6191253e-05	0.0011234917	0.00044793097	0.052487087	0.08881112	0.39483714	0.36490688	0.043822747	0.033061326	0.02045613
e	0.00035027228	0.0017545411	0.0006559875	0.045043547	0.049164195	0.3382744	0.3509161	0.050989795	0.0362402	0.12661093
ò	0.00068615814	0.005164707	0.00092304585	0.007088576	0.03505621	0.28873244	0.52234745	0.10177814	0.021509632	0.016713604
l	1.4976237e-05	7.8266734e-05	0.00015783701	0.0070308517	0.021967255	0.36424413	0.42406157	0.09348828	0.07332314	0.01563376
i	2.6315363e-05	0.00015781268	0.00025644762	0.0076695327	0.016622674	0.2542384	0.08668027	0.023215069	0.31724536	0.29388818
i	0.0013339951	0.006335607	0.0008711937	0.003972033	0.015046602	0.21625304	0.5307585	0.14546837	0.042722065	0.0372386
f	0.00011937008	0.0011778536	0.0012194207	0.0051701795	0.018280491	0.10597998	0.48219764	0.33058035	0.03566662	0.01960814
a	0.00022924118	0.0007784264	0.0005315302	0.041812174	0.03370096	0.44122192	0.3420872	0.026176421	0.016711324	0.0967508
m	0.0006451586	0.0024357555	0.0003551323	0.009649102	0.0028284267	0.23934506	0.48890245	0.07394939	0.13318014	0.048709396
i	0.0065203332	0.015547251	0.0014731223	0.0047890027	0.0054171677	0.06619607	0.051217034	0.019616922	0.31142375	0.5177994
l	0.0011365205	0.010668617	0.0011322472	0.012710588	0.0052627004	0.124097496	0.44073486	0.16098687	0.1592061	0.084064
i	9.568853e-05	0.00024851976	0.00061112334	0.0050240667	0.0041804104	0.18471618	0.31486493	0.10357588	0.16516532	0.22151785
à	0.003480282	0.007805858	0.001999793	0.016458929	0.004775153	0.13989528	0.27414262	0.064082146	0.37378198	0.11357798
r	2.1979165e-05	0.00022166102	0.00017803	0.009029412	0.0011232018	0.08442073	0.20303385	0.07272402	0.47912014	0.15012696
i	0.00027584864	0.0013232339	9.265785e-05	0.0016701198	0.00023206949	0.034553632	0.03636867	0.015171697	0.42488462	0.4854274
</S>	0.0007760955	0.011071618	0.0012979874	0.011358812	0.0027378732	0.02370389	0.04637855	0.018066052	0.50113106	0.38347805
