 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
e	0.9989955	1.5538035e-05	2.0025785e-05	0.00013013721	3.654987e-05	1.9615016e-05	2.2636574e-05	1.5796608e-05	0.00031524352	0.00042893604
v	0.92017645	0.0039091217	0.0009398535	0.0060947626	0.000976917	4.4294058e-05	0.00019455922	0.00026646885	0.0026088	0.06478877
ò	0.040802587	0.006074262	0.15027772	0.21628684	0.11255892	0.04544874	0.068069555	0.01866061	0.049639296	0.29218155
e	0.16013575	0.6011905	0.23593934	0.001074228	0.0012718126	5.9465798e-05	4.391889e-05	1.3361106e-05	3.5316418e-05	0.00023640646
n	0.13837062	0.3768103	0.086519785	0.10341605	0.008121385	0.0014068373	0.0019617537	0.002085579	0.014450016	0.26685768
ì	0.0685852	0.14216448	0.56624335	0.003747413	0.024792746	0.0060522216	0.0059233652	0.0005562083	0.0037410427	0.17819399
m	0.08600523	0.3457607	0.53296024	0.020932473	0.00843212	0.0016506448	0.0008144079	0.00040485951	0.0010568228	0.0019824822
e	0.002330791	0.16904995	0.1626471	0.029229887	0.025894295	0.008049681	0.010633881	0.0019073809	0.0359289	0.5543281
a	0.00017112093	0.013814937	0.069449976	0.8737911	0.04176248	0.00049924495	0.00019166335	0.00027490847	4.892596e-06	3.9677398e-05
n	0.008191884	0.009605093	0.07765234	0.21067968	0.33543938	0.009170552	0.018670049	0.028929645	0.025537299	0.27612406
k	0.009352784	0.00048912165	0.018710379	0.007839938	0.24819028	0.053578638	0.03994853	0.0030823238	0.019928895	0.59887904
ò	0.18427666	0.004454403	0.692342	0.0029003315	0.08152913	0.015421881	0.009039078	0.0004960675	0.0013841281	0.008156319
r	0.016125897	0.0054025785	0.11453275	0.006853804	0.8142444	0.030296605	0.010196475	0.0015695412	0.00020127233	0.00057665573
a	0.004132765	0.020422071	0.50563455	0.082659476	0.19283438	0.10709036	0.056586895	0.011194257	0.0022857601	0.017159428
p	0.00565123	0.0030138486	0.019139625	0.123830825	0.77841043	0.050229672	0.0114065055	0.0053565474	0.00071096816	0.0022504008
r	0.005345268	0.009515848	0.07429678	0.10832213	0.25732037	0.03608777	0.048775885	0.015508565	0.040588852	0.40423846
ò	0.0028126866	0.0007551622	0.0094737895	0.0011024313	0.85517085	0.09976196	0.022741063	0.0035063038	0.0010307039	0.003645047
n	0.00030764032	0.00089944224	0.00864908	0.0010873292	0.7022177	0.21767482	0.040873215	0.0072671385	0.009225549	0.011798115
t	0.0029928046	0.0049731713	0.030499429	0.0045837206	0.30062008	0.31666228	0.10354472	0.007836667	0.06226928	0.16601786
a	0.0044572214	0.00063364964	0.005465786	0.00018257568	0.64919704	0.2724647	0.05659475	0.005685074	0.0022749046	0.0030442663
n	0.0029154401	0.0023815879	0.011105305	0.009960041	0.55270493	0.31449986	0.07265499	0.02546289	0.002685901	0.0056291306
g	0.000631211	0.0003123648	0.0030834447	0.00072939	0.39460227	0.12505847	0.099265546	0.00922056	0.052628916	0.31446773
h	0.018336736	0.019336816	0.03225024	0.007857643	0.19731905	0.46701166	0.0905276	0.010988698	0.06935672	0.0870148
ì	0.14312948	0.046270028	0.031511378	0.01681936	0.1557764	0.505902	0.044069983	0.0036233435	0.014302912	0.038595144
z	0.004362585	0.0008904151	0.0043932884	0.00038517025	0.18577962	0.7376829	0.053114988	0.0049552848	0.0026972652	0.0057385745
i	0.015276627	0.01608678	0.005923168	0.018962165	0.08139383	0.16354524	0.11274494	0.047817763	0.3498344	0.18841507
n	0.0020513015	0.0014444455	0.00499477	0.0072633256	0.12726738	0.31599566	0.44789082	0.090245955	0.0018193413	0.0010270107
a	0.0009519084	0.001942634	0.0053201453	0.0017219716	0.11839352	0.15535176	0.12390861	0.036920678	0.13102631	0.4244625
r	0.005441821	0.005970223	0.030766338	0.006130214	0.06620088	0.20269604	0.4086289	0.22095716	0.02393906	0.029269386
t	0.0004937849	0.00025227232	0.0017876893	0.0005290667	0.046319168	0.14283863	0.14394315	0.028958386	0.14615457	0.48872337
i	0.0014102177	0.0029408005	0.01796569	0.00057346135	0.07750856	0.18175964	0.20596361	0.15780683	0.1823251	0.17174606
s	0.0025704782	0.0048409295	0.029292038	0.011361336	0.04288971	0.047770284	0.21974885	0.40659612	0.15067583	0.084254414
t	0.00040366838	0.00013436218	0.0010170176	0.00025484018	0.022089588	0.092865296	0.098328814	0.022834187	0.19779924	0.56427294
e	0.0011397987	0.0018656873	0.0116017675	0.00067361223	0.03391887	0.14280663	0.16309932	0.14409588	0.30867362	0.19212481
s	0.0027509807	0.0042965757	0.030120961	0.0076072062	0.042099558	0.033193782	0.12445728	0.31438857	0.31534347	0.12574157
e	0.00021597055	7.9533e-05	0.00057746575	0.00014295107	0.010508042	0.040501975	0.057662386	0.029066477	0.33008125	0.53116393
t	0.0072134067	0.003878788	0.035524566	0.001605264	0.054744482	0.107339986	0.1674876	0.15465656	0.32573986	0.1418095
t	0.00015780689	6.0880724e-05	0.00042675898	0.0001391701	0.0056193946	0.0126312	0.024171952	0.027807	0.35008642	0.57889944
ò	0.0010660491	0.0012893685	0.006338957	0.0008917407	0.015555431	0.037444588	0.041804414	0.10215651	0.6013768	0.19207616
</S>	0.00016709638	0.00019517074	0.0038439592	6.349502e-05	0.009314468	0.016403433	0.035603553	0.027733495	0.7138692	0.1928061
