 	avete	cucinato	le	verdure	</S>
a39	0.35919577	0.0069488767	0.43218338	0.1971719	0.0045000752
a31	0.027098246	0.018975038	0.7311693	0.21946105	0.003296361
a35	0.14844747	0.15904568	0.6469756	0.045165744	0.0003654692
a31	0.21859135	0.05063893	0.7228891	0.007803082	7.7477125e-05
a20	0.69545794	0.0018002114	0.2821947	0.020475812	7.139294e-05
a31	0.08393257	0.6012604	0.13753423	0.08870224	0.08857058
a20	0.038981844	0.0011665188	0.9274362	0.031425036	0.0009904053
a39	0.0116821155	0.9342075	0.018277537	0.004340602	0.03149222
a28	0.02399473	0.895815	0.0665617	0.0033396531	0.010288921
a31	0.14957039	0.8429352	0.0052825753	0.0005025105	0.001709348
</S>	0.027310673	0.5499437	0.2536508	0.012670117	0.15642475
