 	è	facile	che	stanno	ancora	svegli	</S>
a31	7.1566734e-05	0.5838222	0.0073576136	0.0001984661	0.0015372521	0.40657374	0.00043917392
a39	0.041860726	0.23249772	0.5394476	0.080140874	0.058119025	0.047518317	0.00041577345
a31	0.16556656	0.0006881323	0.37583223	0.38923776	0.0017429983	0.06690995	2.2290735e-05
a0	0.025771648	0.0034303144	0.8707509	0.08529287	0.012312337	0.002364939	7.697067e-05
a31	0.018002935	7.738791e-05	0.2469277	0.7212632	0.0060159396	0.0076741017	3.8809314e-05
a13	0.0036718815	0.018028162	0.8625743	0.05793038	0.044092026	0.013649598	5.3565393e-05
a31	0.0029417037	3.8451733e-05	0.1290393	0.68893343	0.17879315	0.00022866408	2.531951e-05
a37	0.05474386	0.42774752	0.1615437	0.14772317	0.18428664	0.023851123	0.00010387114
a31	0.06577011	0.0019252213	0.12211382	0.7224006	0.087758236	1.3951318e-05	1.810067e-05
a11	0.014701674	0.7809004	0.041885596	0.12025695	0.03594052	0.006112178	0.0002026537
a39	0.17970297	0.0061360984	0.16123232	0.62985045	0.023035554	9.175073e-06	3.3447526e-05
a0	0.09129443	0.6369134	0.13118348	0.111883804	0.0275811	0.00015121911	0.0009925342
a41	0.125738	0.6970079	0.059801348	0.027518392	0.040926367	0.021227952	0.027780017
a0	0.10910412	0.7320009	0.022732204	0.021205522	0.020719998	0.013192983	0.081044294
a20	0.51172906	0.37333673	0.019308096	0.019295372	0.012657741	0.008381345	0.05529167
a31	0.5444102	0.34889007	0.028409526	0.055619333	0.01103876	0.0010080767	0.010624083
a30	0.72708684	0.195701	0.009915727	0.016117528	0.004306678	0.03018637	0.016685806
a41	0.80865	0.027061319	0.04722315	0.075324595	0.027591107	0.0007054735	0.013444347
a31	0.53252923	0.40511724	0.02269196	0.013444993	0.006535402	0.002498254	0.017182894
</S>	0.7869663	0.13010202	0.00828806	0.01609637	0.005142374	0.032775328	0.020629462
