 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
a31	0.0057851747	0.88123083	0.08170089	0.0010128187	0.00041363278	0.0002785472	0.00038270594	3.642432e-06	0.011497719	0.00012424761	0.0013036882	0.01598275	0.0001436092	0.00013965645
a15	0.003632352	0.5621832	0.37113094	0.052409153	0.0072646	0.002015697	0.0008006874	2.248042e-06	0.000109906374	6.620814e-05	3.2517676e-07	0.00026945057	0.00011487428	3.759163e-07
a20	0.29180545	0.23177241	0.16915967	0.26418293	0.016600152	0.0047505177	0.012930613	0.00033572107	0.00063764706	0.0033489494	8.799851e-07	0.00084603427	0.0036244513	4.6141886e-06
a31	0.015835308	0.016704978	0.06693607	0.45378202	0.22701816	0.06640073	0.1479119	0.00025349422	0.002152694	0.0005114443	7.974602e-07	0.002248731	0.00024118516	2.5007207e-06
a39	0.0006286182	0.37583503	0.45029056	0.049962822	0.03813775	0.040501624	0.026835272	0.00010577192	0.011121085	0.0007585584	0.00016714964	0.0055870083	6.818833e-05	5.835489e-07
a31	0.0011850494	0.0011915083	0.04561141	0.56266505	0.21659935	0.121909834	0.050423365	3.6756748e-05	0.00020009566	8.661515e-05	2.295897e-08	6.320188e-05	2.7728309e-05	1.8179612e-08
a15	8.170919e-06	0.21026535	0.7658784	0.013160836	0.0057121934	0.0017416638	0.0025151311	4.0016812e-07	0.00042812983	2.3955963e-05	4.160606e-07	0.0002587914	6.498657e-06	9.229941e-09
a31	0.0025503626	0.0003884385	0.03951346	0.53106296	0.25893366	0.118445486	0.04345248	0.0009507124	0.0001436747	0.0036077765	1.4728853e-07	8.284206e-06	0.0009425653	3.681964e-08
a18	0.0002921751	0.34782654	0.50341076	0.058346916	0.046930194	0.016395003	0.01813488	5.5533623e-05	0.004337057	0.0018714336	4.220895e-06	0.0015991197	0.0007942495	1.9575725e-06
a8	0.006280242	0.00067714404	0.009030539	0.14615396	0.15821199	0.6500404	0.009064975	0.012843168	0.00012778021	0.0021579585	8.8834595e-06	1.7929993e-05	0.0053798812	5.214006e-06
a31	0.033308357	0.15614119	0.07109919	0.056875646	0.047265153	0.28678775	0.0073280167	0.09000378	0.0014365338	0.016691366	0.000815264	0.00045396923	0.2304901	0.0013036955
a3	0.007854173	0.7812407	0.14539404	0.025309645	0.015937567	0.018794294	0.0018093814	0.000107828375	0.001118445	0.0013717379	4.6774476e-05	0.00015628008	0.0008191451	3.9994633e-05
a31	0.024909945	0.02367487	0.110407546	0.38007843	0.15134683	0.28396374	0.01721986	0.0018739676	0.00085014664	0.0026343185	1.4328689e-05	8.8626606e-05	0.0029204334	1.6992857e-05
a39	0.006334135	0.40982205	0.19520912	0.15419254	0.15068044	0.04333737	0.03568018	0.0001520391	0.0021254474	0.0015519469	2.5574016e-06	8.1888575e-05	0.00082344544	6.8761096e-06
a31	0.04335758	0.019413654	0.07638921	0.3328408	0.1528872	0.34061906	0.009169163	0.009762725	0.0004218064	0.0043658465	6.281562e-05	0.00014863643	0.01037882	0.00018273774
a17	0.046837978	0.47177094	0.11980988	0.21780019	0.10513054	0.026722945	0.009424348	0.00013007341	0.0005196532	0.0010276906	2.05801e-06	1.1162919e-05	0.00079385936	1.8703822e-05
a13	0.100791566	0.03571549	0.0972057	0.4656231	0.11146363	0.17070034	0.0037545578	0.0041351174	0.00031808455	0.0022482225	4.859018e-05	0.00015352458	0.0075049424	0.00033708414
a20	0.08706689	0.48969847	0.07068621	0.14065665	0.05493472	0.11381441	0.0025253387	0.019567521	0.00075697363	0.003324347	0.00033884126	7.847359e-05	0.014948114	0.0016030887
a31	0.049930617	0.38194063	0.04791197	0.12784186	0.09790278	0.12984297	0.0077464688	0.07031491	0.0025389767	0.013940815	0.0018206906	0.0012338968	0.057886094	0.009147367
a13	0.021859566	0.6188346	0.08898932	0.05965429	0.07293107	0.099679746	0.010592936	0.004212791	0.0055922586	0.01179905	0.00076317444	0.0001826762	0.0041283285	0.0007801524
a18	0.11992734	0.045302015	0.034058962	0.33879837	0.18966332	0.20442705	0.010275508	0.03505418	0.0007013912	0.010159755	0.00031257275	9.1759604e-05	0.010798899	0.00042884893
a31	0.078013025	0.43638968	0.048814237	0.11048593	0.06851267	0.081837915	0.005506317	0.07694083	0.0018358406	0.009606512	0.001138138	0.00014833866	0.073053844	0.0077166315
a3	0.044307128	0.45068753	0.06883052	0.1296545	0.1400913	0.114389166	0.019126445	0.006669352	0.0049676714	0.013039906	0.00037231005	8.3414096e-05	0.006228287	0.001552464
a39	0.1341591	0.017555874	0.012292594	0.47708553	0.17537199	0.14554939	0.0073944503	0.01726068	0.00058665365	0.0049295677	0.00024508795	4.7709458e-05	0.006926509	0.00059478014
a0	0.24860078	0.23099479	0.026286107	0.21802576	0.08104354	0.07923172	0.0063824486	0.053681374	0.0026015434	0.008589422	0.0014729123	4.1018186e-05	0.034849323	0.008199231
a31	0.12742211	0.25348637	0.041259326	0.21516445	0.11722841	0.08292068	0.010727524	0.06570929	0.004386125	0.012325424	0.0020780577	0.0002118388	0.047308642	0.019771712
a20	0.119260706	0.3513813	0.06320558	0.20608194	0.15373395	0.06216803	0.018764792	0.0042714127	0.0040108724	0.008374573	0.00018143698	4.4700326e-05	0.0057116593	0.002809051
a13	0.2349563	0.014150532	0.0075531225	0.3103648	0.10551638	0.09135374	0.0063893097	0.07190939	0.0025837207	0.013465972	0.003702776	0.0007574788	0.11129653	0.025999932
a0	0.112438045	0.14522807	0.028626429	0.10780126	0.054968506	0.06576714	0.011170642	0.026888894	0.03624656	0.0076468405	0.008149915	0.00018954834	0.07414228	0.3207359
a31	0.22169307	0.08402215	0.010906982	0.2886252	0.14085719	0.08831468	0.01001867	0.09401488	0.002702018	0.015611743	0.0021303575	7.6748875e-05	0.031409457	0.009616817
a15	0.26362512	0.2966965	0.062309776	0.2207758	0.09858277	0.022107678	0.016539432	0.0014352108	0.0036286586	0.004618871	9.9192686e-05	3.7758822e-05	0.005885301	0.0036579678
a31	0.35714874	0.01014168	0.004152036	0.40530625	0.07380549	0.05454574	0.004779702	0.014175349	0.002065301	0.007439687	0.0012729886	0.000235665	0.048163574	0.016767776
a18	0.4697224	0.32030317	0.04840489	0.10711214	0.02596872	0.004383845	0.009448687	0.00031324633	0.002786335	0.0020308075	5.2242638e-05	3.224579e-05	0.005674331	0.0037669574
a31	0.31259313	0.0054875375	0.004422363	0.2438882	0.054312475	0.050076365	0.005173874	0.03662209	0.004281793	0.011193834	0.0054789516	0.0010521016	0.17370586	0.09171139
a7	0.5007409	0.28457668	0.040370166	0.106303185	0.028817136	0.004607273	0.011286199	0.00049502903	0.0043808194	0.002931278	9.3707495e-05	4.9903603e-05	0.008110768	0.0072369226
a39	0.44478095	0.004222915	0.0033842747	0.32218218	0.043811113	0.046321597	0.0055390582	0.009111046	0.0033164062	0.0073506883	0.0018483355	0.00030429076	0.070092134	0.03773493
a46	0.5465779	0.06826016	0.0055665183	0.1309195	0.042483505	0.05273707	0.009548455	0.04479442	0.011259437	0.012401175	0.0065871137	4.4419427e-05	0.03160777	0.03721258
a18	0.07049411	0.59240425	0.067138635	0.053414658	0.017711267	0.012600535	0.0035647606	0.006584721	0.011416604	0.0021844823	0.0023568503	0.0006390185	0.050896917	0.10859319
a16	0.12020743	0.13682508	0.014535883	0.06194313	0.018244622	0.017844036	0.0059671192	0.008811273	0.029575024	0.004278576	0.007936463	0.00033611525	0.059928253	0.513567
a31	0.21941394	0.14319962	0.017839732	0.090078205	0.02757671	0.021037096	0.01162798	0.0124574	0.04126301	0.006688785	0.009886403	0.00024469165	0.048097443	0.350589
a8	0.33089742	0.12781864	0.008193697	0.13822913	0.11294738	0.059573334	0.019283958	0.04173442	0.01744313	0.035544302	0.0053269616	0.0005755958	0.039813574	0.062618464
a31	0.20017308	0.2132931	0.01636695	0.18665689	0.065333076	0.043132484	0.0047859955	0.053403206	0.0035630662	0.0087874355	0.0031809595	0.0004742584	0.12130831	0.07954118
a39	0.44755325	0.27767843	0.032692086	0.12412446	0.054112606	0.011134535	0.014057655	0.002641244	0.006056007	0.006310441	0.00024268156	9.294971e-05	0.011013594	0.0122899795
a31	0.3659083	0.01934202	0.0047335005	0.31489933	0.06705587	0.045574844	0.0042629954	0.02980222	0.0025306356	0.010102536	0.002479128	0.00041100738	0.092904486	0.039993074
a0	0.58225936	0.25401232	0.03566939	0.076532535	0.019919489	0.0029096259	0.009697138	0.00037084054	0.0037362776	0.0023153157	7.236321e-05	4.761925e-05	0.0067279683	0.005729822
a39	0.39659414	0.008650997	0.0039297077	0.3012202	0.054867547	0.03938589	0.0036188134	0.023543801	0.002502025	0.008956514	0.002487577	0.0004691975	0.104978055	0.04879558
a17	0.38746995	0.07731114	0.011300445	0.12843102	0.0511289	0.040293496	0.015678115	0.02029838	0.04069093	0.010273657	0.0072085173	9.0145746e-05	0.03148553	0.1783398
a31	0.31183955	0.049706835	0.0057947594	0.29289335	0.11884347	0.062050242	0.008210512	0.09264002	0.0022871636	0.0145036355	0.0021824308	5.208681e-05	0.026569765	0.012426145
a29	0.50908786	0.1895012	0.02800816	0.17343856	0.050984144	0.0072930353	0.013711018	0.0009929434	0.005182235	0.0040650624	0.0001367341	4.7999238e-05	0.008594103	0.008956964
a18	0.4567731	0.012391	0.0032902407	0.33387613	0.04790293	0.03566284	0.0033075013	0.010904216	0.0022930328	0.006630081	0.0013546239	0.000206284	0.0578139	0.027594177
a24	0.56017375	0.06325851	0.0057675024	0.1519806	0.052056372	0.03577963	0.010079997	0.034879737	0.013852508	0.010283445	0.0054344223	3.4533292e-05	0.019208722	0.03721028
a31	0.4425949	0.027581804	0.005575035	0.29960358	0.10155557	0.03829408	0.009255789	0.04144597	0.0027992965	0.009922376	0.0012965089	2.4110532e-05	0.00926605	0.010784918
a28	0.5356567	0.23045373	0.031132918	0.13909997	0.03236879	0.0045487196	0.010324478	0.00046180317	0.0031043557	0.0023618597	6.366882e-05	2.7013788e-05	0.005992271	0.004403734
a31	0.5048013	0.013940249	0.0031777539	0.31920278	0.03950357	0.02672775	0.0025150306	0.008878518	0.0016470663	0.0054946784	0.00095402007	0.00015256184	0.05185305	0.021151645
a22	0.48845524	0.36908007	0.04508823	0.046917688	0.012829237	0.0019620748	0.012372014	0.00020438545	0.005971651	0.0026051078	8.439813e-05	6.157046e-05	0.0077699795	0.006598307
a0	0.5656706	0.0058827335	0.0022428227	0.28548986	0.02778548	0.020967435	0.0019839206	0.0061769276	0.0016968959	0.0045622666	0.0009966816	0.0001625088	0.049006067	0.02737584
a39	0.6604421	0.045780633	0.0035208361	0.11207593	0.03877769	0.030663371	0.008294771	0.03709994	0.0088335	0.010149474	0.004155258	3.2233205e-05	0.014460311	0.025713919
a24	0.3393489	0.03774499	0.005765271	0.2763075	0.12129626	0.059537087	0.008908474	0.10720059	0.001755886	0.014279534	0.0014748982	2.0978718e-05	0.020330945	0.006028673
a20	0.48321664	0.015299089	0.005941869	0.2919564	0.104531474	0.031369206	0.012377779	0.031228041	0.002385678	0.008535761	0.0007164498	1.07484475e-05	0.007738894	0.0046920036
a18	0.4184434	0.057228323	0.008784298	0.25664267	0.090896025	0.04238233	0.0096518295	0.059648413	0.00284575	0.0110361045	0.0013787341	2.0689e-05	0.030915782	0.010125717
a31	0.22955723	0.1785349	0.038100865	0.20246805	0.07760118	0.03835218	0.010927798	0.037355065	0.008756939	0.0074833743	0.002546301	0.000105453764	0.0716008	0.09660988
</S>	0.40240794	0.20789959	0.023139494	0.16699722	0.075149275	0.01875259	0.020739684	0.0043125693	0.013296855	0.011101534	0.0006504818	0.00015754424	0.021845082	0.03355014
