 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a8	0.02432868	0.9423072	3.6648413e-05	0.03278381	0.00042563045	0.000110430876	1.9056493e-07	7.419902e-06
a31	0.007137195	0.060629312	0.00041385894	0.8909914	0.03223283	0.005246029	0.0032723846	7.7003264e-05
a37	0.0013585653	0.9739542	3.4988675e-06	0.008804625	0.01472829	0.0010565061	5.517675e-05	3.9158316e-05
a20	2.8852352e-05	0.99983835	1.975185e-05	1.8822522e-05	4.29098e-05	3.5484362e-07	5.091507e-05	4.096985e-09
a29	0.001048202	0.9851335	0.0008877081	0.0022509224	0.0043219603	4.5145513e-05	0.00631254	3.740851e-08
a14	6.141003e-05	0.99968874	1.5398849e-06	0.00020458065	3.4773617e-05	1.3532888e-07	8.8637835e-06	1.4379528e-10
a21	0.001970802	0.9675607	0.0006692264	0.009645852	0.009291563	2.8369017e-05	0.01083355	2.3052092e-08
a31	0.021575674	0.13416246	0.07873358	0.13096273	0.102654114	0.017546901	0.51425576	0.00010876561
a20	0.00020510827	0.9986118	9.203911e-08	0.00097244483	8.8267974e-05	4.825511e-06	0.00011711162	2.1849021e-07
a6	0.011005278	0.08410095	0.057560768	0.05971493	0.088125765	0.023536814	0.67564154	0.00031396284
a31	0.010698879	0.17837772	0.05721997	0.1577773	0.060980137	0.105827406	0.39574817	0.033370465
a8	0.065464325	0.848909	0.00015073949	0.035326447	0.00895958	0.00049729	0.040648483	4.4147582e-05
a20	0.0061013065	0.021785855	0.05048816	0.050944738	0.041130226	0.0689325	0.73551184	0.025105389
a31	0.027371887	0.3335143	0.009368633	0.28239107	0.010243069	0.00739244	0.2501956	0.07952304
a37	0.12281916	0.7868014	0.00019660796	0.07226924	0.0060042846	0.0010743908	0.010737937	9.6984426e-05
a31	0.053431332	0.32003233	0.061709654	0.18543115	0.09857672	0.02191738	0.25073138	0.0081700785
a24	0.05883668	0.8873506	0.0002528371	0.02714967	0.0094014015	0.000505337	0.016469903	3.3569268e-05
a31	0.039249305	0.050386224	0.10589048	0.087289296	0.10674318	0.013608446	0.5927938	0.0040391963
a20	0.14798558	0.73260057	0.001898188	0.013298565	0.012015662	0.00046736363	0.09169104	4.3045435e-05
a31	0.032435954	0.011022825	0.21884866	0.064492464	0.06925122	0.01774922	0.57737255	0.0088270875
a7	0.47377697	0.38485867	0.012159896	0.0018536659	0.002404652	9.794937e-05	0.12477927	6.890916e-05
a35	0.08522413	0.03151693	0.48573768	0.05642221	0.032257646	0.0016979111	0.30500644	0.0021370642
</S>	0.055550687	0.02478405	0.17116196	0.012672913	0.009764187	0.010051037	0.6996789	0.016336242
