 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
a31	0.0011729604	0.00018912712	0.0064462647	0.00109277	0.8825098	0.000413902	0.009678179	4.6564682e-07	0.004292713	0.09370174	0.00018379178	0.00031829442
a11	0.0005798543	2.2772067e-06	0.0017780561	8.8760855e-05	0.9202591	0.0027122516	0.060815632	1.28704705e-05	0.012630239	0.00094778347	0.00017206003	1.0091348e-06
a15	0.000430514	0.00067692844	0.011156008	8.8491724e-05	0.9865905	5.924221e-05	0.0008935813	6.0655596e-09	3.232261e-05	6.976169e-06	6.5339744e-05	1.559132e-07
a11	0.00083791296	0.0013709492	0.009817786	0.00013746307	0.98367465	0.000115066505	0.0034059265	2.710701e-07	0.00019375548	3.3582266e-05	0.0004089759	3.6384072e-06
a13	0.0051892498	0.014156804	0.09151029	0.00082045345	0.8812748	0.00061230897	0.0062938514	9.033908e-09	0.000114125054	5.3408216e-06	2.2721892e-05	1.07718435e-07
a7	0.005561646	0.011181357	0.7070082	0.0061812126	0.24738726	0.0041417824	0.018109316	1.3566625e-08	0.00018451773	4.2921813e-05	0.00020154715	2.428503e-07
a18	0.0033409712	0.0015275577	0.86266613	0.0044364845	0.09762581	0.003929777	0.024762157	4.282989e-08	0.00048354967	3.6812153e-06	0.0012235825	2.5680782e-07
a31	0.006191312	0.0024518075	0.32850194	0.19075413	0.020348202	0.04096276	0.37586817	0.00033170136	0.006209643	0.0004603222	0.027791178	0.0001288592
a11	0.00031634796	1.1267363e-05	0.028338471	4.365187e-05	0.9520454	0.00070698495	0.013008865	1.7333369e-07	0.0046684514	0.00012385008	0.00072973815	6.8641652e-06
a39	0.0025671842	0.00089047	0.16710435	0.10960439	0.007513689	0.11307499	0.5696232	5.8649104e-05	0.01390998	7.9475605e-05	0.015550822	2.276417e-05
a31	0.0052117063	0.0018942183	0.13662991	0.14425883	0.03155917	0.0999604	0.5234803	0.0008830895	0.030608378	0.0022545964	0.022955852	0.0003036075
a11	0.0018086463	0.00014450346	0.17257233	0.001641273	0.72517264	0.009028362	0.07820904	6.8716645e-07	0.0086651	8.38846e-05	0.0026458974	2.7598884e-05
a18	0.0012895538	0.00039338847	0.1460101	0.08721437	0.0079835495	0.12403962	0.6080716	6.635823e-05	0.015277371	0.00012964178	0.009493157	3.1313022e-05
a15	0.0025940947	0.0014208842	0.111206874	0.1925128	0.004384657	0.06586729	0.5108756	0.0041811885	0.020347811	0.0012451002	0.08443342	0.0009303047
