 	se	vieni	alle	sette	io	sto	cucinando	</S>
a31	0.17535491	0.045374613	0.0061815637	0.044564694	0.49548486	0.21977767	0.0033270891	0.009934661
a21	0.010089817	1.7428469e-05	1.5986705e-05	6.906994e-06	0.07984611	0.9098086	0.00020945191	5.714463e-06
a31	0.0016886217	9.31426e-05	0.00010203522	3.8776398e-05	0.0322721	0.14318712	0.8226174	8.19257e-07
a21	0.00021889764	0.00019155476	0.004758007	0.008372859	0.015303148	0.9623147	0.008833394	7.486459e-06
a31	0.00014371955	9.962184e-06	2.0954178e-05	6.1002036e-05	0.011044299	0.010230953	0.9784824	6.603902e-06
a13	0.00021602679	1.470277e-05	0.00015775974	0.0017815474	0.019814018	0.97451925	0.0034956282	9.999361e-07
a35	5.1491817e-05	3.6832666e-06	4.5831343e-06	0.00023281017	0.0051516965	0.0022905045	0.9922545	1.0665776e-05
a37	3.544525e-05	8.48916e-06	3.5385385e-06	0.00010048689	0.41515344	0.58160686	0.0030829427	8.847582e-06
a31	0.00056141615	4.221248e-05	8.224995e-06	1.6802016e-05	0.25905758	0.7008777	0.03943334	2.630489e-06
a37	0.00017211295	3.2215182e-06	2.9310277e-06	3.1306514e-05	0.28628516	0.70312816	0.010349922	2.719088e-05
a31	0.00929695	0.01503953	0.004483883	0.0036789898	0.006640946	0.007656172	0.95316416	3.9427887e-05
a24	0.0010369957	0.00011007649	0.00010697191	0.00088601286	0.52022696	0.47458273	0.0029524767	9.781549e-05
a31	0.01819219	0.019960346	0.0050779437	0.0043545603	0.0011367201	0.001970986	0.94927174	3.5571826e-05
a13	0.003940699	0.0004313924	0.00037633983	0.0021114557	0.62142885	0.34358618	0.027706083	0.00041901742
a31	0.020853622	0.04833323	0.02365877	0.010676921	0.0014336018	0.0013613295	0.8935164	0.00016613657
a27	0.030476218	0.0029437297	0.0014680097	0.0011527799	0.22373934	0.10452345	0.62958956	0.0061069415
a31	0.06156904	0.06423786	0.013803227	0.0021714363	0.00026860368	0.00063743565	0.8572663	4.6067726e-05
a35	0.047509305	0.006561247	0.0026615532	0.00062741566	0.03129694	0.022707513	0.8756034	0.013032605
</S>	0.06681995	0.6213176	0.27100796	0.002496885	3.5013032e-05	1.6447066e-05	0.03819256	0.000113605915
