 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a10	0.80127	0.06208891	0.005887473	0.07845926	0.050352287	0.0016386558	2.9326498e-05	3.1317477e-06	0.00027089234
a15	0.9642528	0.021666357	0.001138266	0.0026684343	0.008908913	0.00080206594	6.527855e-06	0.00055615476	5.1697845e-07
a31	0.07242322	0.027364919	0.26170912	0.51653296	0.11615465	0.002133425	0.0021487453	0.0013187757	0.00021421752
a21	0.08426174	0.0066963495	0.07549882	0.5451482	0.284102	0.0031433282	0.0010702859	3.3205273e-05	4.6068828e-05
a31	0.002433355	0.0019558617	0.0007673448	0.15192604	0.79805624	0.04166462	0.000675805	0.0025200816	6.325263e-07
a8	0.022393906	0.00038886297	0.00040615528	0.17804648	0.79535043	0.0016255657	3.6276706e-05	0.0017298505	2.2490569e-05
a31	0.010821083	0.021654604	0.048016377	0.050450854	0.51580185	0.037562545	0.14042258	0.1717609	0.0035091466
a20	0.5676288	0.03869356	0.0039292406	0.03603221	0.088073865	0.010071093	0.00020086969	0.25510913	0.00026121704
a39	0.042843916	0.17860936	0.06982355	0.08051141	0.21756542	0.04879426	0.03708717	0.324042	0.0007229443
a20	0.03717067	0.14438942	0.1457155	0.00700816	0.010549553	0.023169579	0.077822916	0.5413731	0.012801157
a46	0.030590417	0.05827435	0.046367154	0.004622004	0.0043082535	0.006949207	0.0333358	0.7794037	0.036149133
a31	0.017687814	0.020534024	0.020137459	0.0067335786	0.0055723703	0.012695731	0.13027346	0.7170818	0.06928379
a39	0.49991655	0.2710424	0.10083139	0.029964365	0.028842589	0.0062661916	0.0010051214	0.061447624	0.0006838081
a31	0.12898044	0.17642002	0.110843986	0.019591944	0.028608415	0.04133171	0.049287964	0.4365794	0.008356122
a20	0.57361233	0.28060034	0.0142190615	0.012119859	0.008311165	0.008745434	0.00034036583	0.10178751	0.00026385835
a31	0.052700322	0.08691234	0.056189436	0.0023979766	0.0033593345	0.007598916	0.030445883	0.75259525	0.007800567
a46	0.5051142	0.43156785	0.012055948	0.0016407331	0.0005473415	0.0013659709	0.00013940106	0.047400724	0.00016779047
a31	0.01795926	0.0731818	0.05654396	0.0013404692	0.0010961787	0.0011359595	0.023204578	0.7842241	0.041313685
a46	0.40534338	0.568363	0.0071972483	0.00074165163	0.00018027	0.00058642344	7.036367e-05	0.017359775	0.00015791984
</S>	0.018223975	0.1593792	0.086515665	0.0018839161	0.0016820098	0.001209268	0.024108687	0.62292266	0.08407459
