 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
a33	0.4499349	0.03940935	0.0034627505	0.3683261	0.0014334733	0.0030304452	0.02788267	0.104811735	0.001708569
a31	0.0093271965	0.013897044	0.0078685535	0.012191675	0.049874786	0.00045920006	0.014151873	0.8909202	0.0013094123
a37	0.0021747553	0.017923364	0.012261352	0.0077940943	0.087090194	0.66283923	0.08829719	0.1209593	0.0006605268
a20	0.00071913615	0.10614106	0.0019161672	0.0033146392	0.0007369146	0.88119155	0.0010924137	0.004885276	2.8551337e-06
a28	0.0026114138	0.894862	0.0068195867	0.0103186695	0.0024919068	0.0682577	0.00049119943	0.014136915	1.0658408e-05
a37	0.0018263854	0.9798493	0.002114855	0.007862481	0.0010529263	0.0064859544	2.8828399e-05	0.0007788639	4.966353e-07
a18	0.010000338	0.79529124	0.020829592	0.077967875	0.013517687	0.062724896	0.0011743546	0.018472303	2.1683552e-05
a31	0.018970123	0.22370073	0.07820371	0.07118282	0.11698866	0.0625978	0.028650893	0.39745918	0.0022461123
a0	0.010446095	0.019712796	0.00070017145	0.8665545	0.00078338577	0.038173776	0.033680875	0.029668346	0.00028009314
a13	0.003549405	0.03347609	0.13202657	0.015574078	0.33054212	0.13784495	0.053717826	0.29198247	0.0012865271
a31	0.0048761265	0.035718616	0.049706712	0.020277841	0.10651768	0.03628503	0.044199545	0.6987574	0.0036610349
a41	0.032846846	0.07750242	0.011523984	0.6750593	0.006439655	0.065826334	0.041017883	0.087970585	0.0018129788
a24	0.0025872786	0.03330415	0.22308582	0.0061283414	0.4464978	0.15109216	0.03670457	0.099839374	0.00076045765
a37	0.017590651	0.25916046	0.4281035	0.0050987196	0.25509626	0.029230855	0.0030163645	0.0021472287	0.00055600965
a31	0.018722499	0.23340273	0.3838956	0.0043369755	0.30666023	0.03996117	0.007756964	0.0027906008	0.0024731348
a28	0.052020546	0.5668029	0.20000584	0.09576277	0.037647218	0.017307082	0.0026448956	0.02135061	0.006458047
a11	0.0008303617	0.013220859	0.5204377	0.0014141776	0.40924668	0.03494785	0.004661213	0.0065886625	0.008652497
a39	0.011032033	0.085206516	0.7766088	0.0015318475	0.11619613	0.0029952289	0.00034667132	0.0028088132	0.0032738354
a46	0.0041704318	0.060272966	0.5554039	0.00087523484	0.3206977	0.043966785	0.0042214515	0.0018254983	0.008566091
a49	0.032805912	0.3863901	0.1278378	0.02515226	0.026799835	0.03646869	0.018813245	0.062722445	0.2830097
a31	0.03834263	0.0884009	0.68811065	0.004344812	0.08869043	0.006366241	0.0011937288	0.0065960945	0.07795454
a33	0.097485155	0.18298258	0.6586453	0.014542123	0.0063463305	0.002454937	0.00025732417	0.015668716	0.021617616
</S>	0.005002235	0.043244936	0.40462193	0.0061115082	0.16721208	0.106968895	0.025008611	0.0727641	0.16906571
