 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
a31	0.16098958	0.00019444585	0.0057770084	0.0009507778	9.066559e-05	1.7921398e-07	7.722293e-05	0.7844067	0.021715557	0.016420534	1.0974706e-09	5.390582e-07	0.005241643	0.003885041	0.00025003986
a1	0.6096521	4.592718e-07	0.007674808	0.003305236	2.6539885e-05	5.830177e-10	0.00073909544	0.009206517	0.03613846	0.33297846	2.944552e-11	2.324006e-08	9.686912e-05	0.0001806975	7.5396713e-07
a31	0.00016099254	0.0002376753	0.0012148432	8.500491e-05	4.426759e-05	7.2888606e-06	0.0007909592	0.8249212	0.0037349502	0.16878091	1.664589e-07	9.656295e-11	7.3187493e-06	1.2382416e-05	2.1491326e-06
a20	0.0010298773	5.3393393e-05	0.00019207135	0.0006151837	0.0007154992	8.937315e-06	0.117929436	0.015291115	0.13049774	0.73049617	1.2948383e-06	4.8356895e-05	0.0028266702	0.00028308394	1.1178369e-05
a31	0.00043305982	1.0373887e-05	0.00025411637	1.30930775e-05	1.0993883e-05	2.157353e-06	4.3709446e-05	0.23254108	0.0002384388	0.7664505	6.811764e-09	3.4456285e-12	1.0398763e-06	1.3534235e-06	3.535227e-08
a46	0.00415769	1.7497108e-05	0.00025205605	0.00031113668	0.00013414252	1.4558788e-07	0.004889367	0.09386975	0.07062299	0.8250815	5.9621725e-09	1.3162702e-06	0.00059545424	6.5440276e-05	1.6131539e-06
a31	2.4674484e-05	0.00048637987	0.00044957784	0.00028957208	0.006394267	8.0849604e-05	0.00047159675	0.583156	0.011073185	0.39756092	3.0617736e-07	2.8547317e-10	9.098955e-06	1.4377277e-06	2.12829e-06
a20	0.02817852	4.2668185e-06	0.0035096488	0.0038741734	0.0033648235	1.4749905e-08	6.361953e-05	0.32816118	0.069887355	0.5628961	1.2537886e-09	3.1710204e-08	5.3717493e-05	6.4362553e-06	2.3257178e-07
a31	0.0006244675	0.0003352758	0.020803602	0.0038076094	0.015044345	9.611732e-06	2.7993552e-05	0.91938806	0.008779081	0.031179015	9.559396e-08	2.3014658e-11	7.262913e-07	8.903525e-08	1.995817e-08
a32	0.000836065	2.9457956e-08	0.00038667122	0.00018334926	9.5753894e-05	6.59607e-08	8.354269e-06	0.97991	0.0008626555	0.01770722	8.134044e-10	7.983734e-10	2.8950656e-06	6.714124e-06	8.438739e-08
a11	5.448117e-05	4.840224e-07	0.00039643154	0.00042258072	0.0005965055	4.109375e-06	8.7420914e-05	0.98323745	0.0029406033	0.012225214	3.2558155e-08	1.6554037e-09	2.2144168e-05	1.0266576e-05	2.4212686e-06
a31	0.0048716953	0.00032405308	0.04898523	0.021653743	0.07597773	0.0052792463	0.0060150526	0.5840796	0.037737455	0.21486852	4.1688614e-05	8.2649365e-08	0.00012460684	3.4372337e-05	6.9122284e-06
a20	0.0062436955	4.0186214e-07	0.0020766142	0.0018598911	0.0017756363	1.4233554e-05	0.0006512728	0.72033674	0.015594316	0.2511249	9.4069065e-08	1.7377477e-08	9.0269066e-05	0.00022458512	7.3685896e-06
a4	0.006362049	0.000623257	0.043250214	0.026736723	0.1533907	0.07553927	0.04949869	0.43469128	0.05436893	0.15224685	0.0024590853	3.5593246e-05	0.0002867518	0.00035800706	0.00015267068
a31	0.021169053	1.6181772e-05	0.015465884	0.0047218124	0.0076715853	0.0005688593	0.0025105437	0.79676986	0.012410978	0.1381892	3.4662914e-06	1.11278435e-08	9.4510615e-05	0.00035083672	5.7212557e-05
a28	0.0066607106	1.3515191e-06	0.004575413	0.0061416817	0.00402449	3.7627593e-05	0.005396215	0.5444849	0.12136236	0.30596238	7.192267e-07	4.3321737e-07	0.00056875014	0.00072513084	5.7831243e-05
a31	0.010100707	0.0003930608	0.04850051	0.04336712	0.3329716	0.035681866	0.043657783	0.04159275	0.08828077	0.35469928	0.00053397514	1.591326e-06	9.639215e-05	7.3648065e-05	4.891569e-05
a18	0.03790844	1.9923975e-06	0.007235081	0.004395637	0.007905336	0.00012521645	0.0022678713	0.32516527	0.02971914	0.5843367	1.0179365e-06	4.4073914e-08	0.00012874528	0.000758694	5.079265e-05
a8	0.03302595	0.0062853782	0.31264108	0.049603418	0.078074224	0.23629117	0.06698657	0.06174328	0.046451252	0.03494299	0.061507247	0.0007154995	0.002390655	0.00466822	0.0046729436
a31	0.039881907	0.01766908	0.052986156	0.01041998	0.0049771983	0.19847363	0.025601052	0.48632002	0.011564736	0.005044659	0.054732062	0.0013741213	0.004416712	0.039684948	0.04685373
a8	0.28557846	0.0028233198	0.12356341	0.0779064	0.010236993	0.0015994227	0.08094622	0.012943753	0.260962	0.072773725	0.00045642073	6.70243e-05	0.022769937	0.03939546	0.007977444
a23	0.01730053	0.018886078	0.03442956	0.0187985	0.021404976	0.49243525	0.04066194	0.03302237	0.011220757	0.007981838	0.22710927	0.00756445	0.0069919676	0.02814483	0.034047697
</S>	0.056713883	0.016781151	0.0445761	0.013065423	0.0052632983	0.16307719	0.026912086	0.45885202	0.010258905	0.0041300817	0.055814706	0.0016973648	0.0062187174	0.0599587	0.07668039
