 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
a8	0.05144638	0.67399484	0.068430565	0.025591163	0.16600533	0.0020117958	0.0030470144	0.009154788	0.00031808563
a20	0.0011790757	0.007471304	0.004846117	0.9348831	0.031124856	0.00906366	0.009784964	0.0016276095	1.9429477e-05
a31	0.0006899627	0.0057661715	0.00047223203	0.9868902	0.0061017433	4.6659992e-05	3.482331e-06	2.9661725e-05	3.3491911e-09
a8	0.00019358979	0.0006370686	0.0010149572	0.9787441	0.011781561	0.006850681	0.00064704445	0.00013094318	1.186183e-07
a20	7.0189058e-06	6.926817e-05	0.00011059304	0.99636555	0.0019587902	0.0012726942	0.00020221737	1.0168782e-05	3.6850777e-06
a31	2.4952406e-05	5.1850773e-05	2.4353543e-05	0.9997836	7.218249e-05	3.9381186e-05	1.5995915e-06	2.1082476e-06	4.2753983e-09
a24	0.0004539652	0.0017337902	0.008726296	0.9575534	0.020832693	0.005495165	0.0050159693	0.00018779942	9.708023e-07
a46	9.024253e-05	0.00025123756	0.00049980445	0.99783415	0.0007455517	0.0005734034	3.0198719e-06	2.5363265e-06	1.4723898e-08
a10	0.0013848352	0.02113831	0.009545345	0.82913405	0.04808009	0.058214486	0.0241049	0.008016558	0.0003814276
a8	0.0017607104	0.0046247346	0.0021010467	0.9825012	0.002850284	0.0056220056	6.29684e-05	0.00047674726	2.9972247e-07
a31	0.0069596856	0.054473553	0.017849931	0.29684266	0.059367817	0.15633024	0.23079571	0.1644559	0.012924457
a46	0.012610128	0.07021	0.07952881	0.44079706	0.19178571	0.17418382	0.006354267	0.0244725	5.7727997e-05
a3	0.021576418	0.04359669	0.015829928	0.29741824	0.06481537	0.1856975	0.17459163	0.18928581	0.007188385
a18	0.044093262	0.41099393	0.097468495	0.37747875	0.044028554	0.01551886	0.000595926	0.009777087	4.5172867e-05
a31	0.059321277	0.34878415	0.09311207	0.08420762	0.082651034	0.17992842	0.09526508	0.04985353	0.0068768165
a10	0.060857445	0.25889477	0.1806176	0.20043154	0.16620992	0.106553204	0.0041427757	0.022164602	0.00012815674
a20	0.087244764	0.27355316	0.06357853	0.28502578	0.0802068	0.17285213	0.024298491	0.012607777	0.0006325804
a35	0.06823783	0.6335093	0.15630168	0.015821718	0.034650996	0.042910594	0.022095855	0.022145338	0.0043267524
a8	0.03101712	0.4318399	0.18052983	0.18679146	0.045514062	0.106828645	0.010234579	0.0066814735	0.0005628302
a31	0.048031695	0.29742652	0.14754076	0.03211459	0.100208566	0.13727143	0.13593483	0.08100486	0.020466764
a24	0.31883523	0.46858555	0.10647958	0.058294807	0.0065136678	0.006081965	0.00081663125	0.02850024	0.0058924425
a8	0.22964318	0.35314608	0.0680814	0.1071002	0.07320155	0.14693595	0.014008244	0.007167321	0.000716068
a0	0.10529017	0.49017587	0.2473931	0.003478414	0.05319214	0.026853548	0.022723373	0.025580637	0.025312781
a31	0.108177945	0.63665414	0.11105727	0.0006087143	0.006241901	0.0067675887	0.009531573	0.057728358	0.0632325
a18	0.25539514	0.30696157	0.16348742	0.00742352	0.06417343	0.07725377	0.036474373	0.046800528	0.04203028
a31	0.21639913	0.22589837	0.094602674	0.013100008	0.046564404	0.2643823	0.0930407	0.024770351	0.021242049
a17	0.5574751	0.34228483	0.04560533	0.025397137	0.0020359186	0.002079698	0.00032592096	0.01985876	0.0049372884
a8	0.26736903	0.37148613	0.08493695	0.016193546	0.03347428	0.12057714	0.055907268	0.03151901	0.018536618
a31	0.06040573	0.69957376	0.1600296	0.0005503539	0.018393328	0.0031981447	0.0048418534	0.0271553	0.025851889
</S>	0.4100071	0.17943546	0.055821855	0.00231348	0.010684759	0.014057482	0.023226433	0.101293996	0.20315947
