 	non	mi	aspetti	che	non	vengo	</S>
a8	0.00057116244	0.44681454	0.4919396	0.04166644	0.018795175	0.00018030258	3.2857548e-05
a31	0.0004421844	0.086716786	0.49618676	0.05708442	0.027393185	0.3300006	0.002176017
a24	0.00013464036	0.0010153166	0.8767962	0.11871347	0.0020733466	0.0012316477	3.541593e-05
a31	0.0004658813	0.0010921031	0.86397874	0.024281994	3.3333938e-05	0.11014749	3.956235e-07
a36	5.6740762e-05	0.00091429835	0.9497127	0.04798642	0.001153469	0.00017492409	1.4442686e-06
a31	6.47228e-06	2.4326377e-05	0.0009164286	0.0003755372	0.0017286784	0.9967187	0.00022977068
a39	1.4523577e-06	0.00018908062	0.9661107	0.030284246	0.0033189016	9.485562e-05	6.8083034e-07
a8	0.00038163122	0.000113779686	0.0385005	0.024216382	0.0019867285	0.9347934	7.5475978e-06
a31	7.171558e-05	0.00038473372	0.00496993	0.0008386824	0.0036359497	0.9854981	0.004600935
a29	7.5214026e-05	0.0010658969	0.84073126	0.1236414	0.02117752	0.013306709	2.018131e-06
a31	0.010168519	0.004527274	0.008543395	0.07769171	0.002057264	0.89697254	3.937947e-05
a17	0.0012635364	0.023094965	0.7323177	0.21591847	0.018758588	0.008638209	8.549482e-06
</S>	0.0006028479	0.003989791	0.0013262156	0.0027927773	0.001548858	0.9881201	0.001619398
