 	tu	quante	bottiglie	hai	rotto	dieci	</S>
a21	0.9696941	0.023950739	0.0005526686	5.7458574e-06	1.2066786e-05	0.0016284689	0.0041561374
a20	0.20020291	0.7996069	1.1762188e-05	1.2913173e-07	2.9605602e-07	3.835476e-05	0.00013971627
a35	0.025316011	0.97457755	0.000103179926	4.79548e-07	1.7839304e-06	2.6754043e-07	8.022475e-07
a20	0.7367489	0.25030214	9.353356e-06	1.5699375e-06	6.8746056e-07	0.002940255	0.009997076
a38	0.9570762	0.042180926	1.0221031e-06	4.7573135e-08	5.0054956e-07	0.00024880053	0.00049252243
a31	0.5627686	0.42883715	5.602057e-05	1.4779322e-05	1.6806996e-06	0.0021356994	0.006186128
a18	0.98863506	0.011086842	6.1830207e-07	9.573792e-09	2.4211556e-07	4.9578128e-05	0.00022766365
a23	0.035350975	0.94362223	0.01804285	0.0023880186	1.4685109e-05	0.0003864355	0.00019488359
a24	0.27556977	0.09008902	0.03385075	0.030262357	0.0653006	0.3998868	0.10504079
a37	0.47048047	0.52508736	0.0005322559	0.00021187867	2.7021653e-05	0.0032022363	0.00045871953
a20	0.14018884	0.7524663	0.08246543	0.010919982	0.0010936689	0.008811504	0.00405433
a31	0.25476792	0.2615497	0.12905411	0.0566499	0.054340936	0.2116208	0.032016534
a20	0.61759233	0.3792718	0.0004106439	2.9074448e-05	3.3702177e-06	0.00029546957	0.0023972394
a33	0.060694285	0.43906236	0.20741224	0.07604629	0.07468262	0.12467767	0.01742455
a31	0.17144172	0.027810048	0.0138761	0.013730214	0.0901186	0.5049043	0.17811899
a20	0.6926446	0.29395866	0.0014593252	0.00014427968	5.5813623e-05	0.004129305	0.0076080677
a31	0.079706214	0.3573355	0.16525483	0.080713436	0.09941282	0.18507119	0.032506038
a20	0.5868525	0.4070979	0.0003580492	3.884903e-05	1.3174626e-05	0.0015935897	0.004045949
a31	0.04317057	0.29373482	0.15804102	0.096828036	0.18296969	0.19872758	0.026528256
</S>	0.47264323	0.5154271	0.00030672905	9.745119e-05	2.1501795e-05	0.0010152671	0.010488712
