 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
a8	0.009864978	0.06863385	0.0012396557	0.007144929	0.07566199	0.80074495	0.020656269	0.006521496	0.008517904	0.0010138376
a31	0.0013631087	0.0006410975	0.0003986833	0.011354945	0.4809	0.13918708	0.0066151437	0.030934647	0.32851067	9.464908e-05
a7	0.0022628407	0.0013560443	0.0034955537	0.008138657	0.10613266	0.7259203	0.046521034	0.023576532	0.08240897	0.00018746841
a24	0.025024733	0.026062272	0.0076132817	0.011556819	0.032073528	0.8855611	0.0036470431	0.00013559444	0.008313549	1.1971617e-05
a38	0.008079579	0.0012456137	0.00071582804	0.015395733	0.082235426	0.88819027	0.0033767372	7.776845e-05	0.0006822084	9.2975057e-07
a31	0.0005032793	0.00024716774	7.166933e-05	0.0032280805	0.38962686	0.6054412	0.0006528247	7.992205e-05	0.00014880415	7.519356e-08
a10	1.3520066e-06	7.175456e-07	7.888062e-08	1.1256654e-05	0.0124729695	0.9874557	4.7278343e-05	7.606398e-06	3.007349e-06	1.2307284e-08
a11	0.02757335	0.0063666934	0.0010647216	0.01873699	0.5535553	0.34965503	0.040988654	0.0014176293	0.00064143824	1.5357796e-07
a31	0.034198713	0.020666262	0.0030137403	0.018196391	0.5948034	0.27640206	0.04286517	0.0050216625	0.0048313104	1.3001031e-06
a20	0.00051357446	0.0007170269	4.2573956e-05	0.0010043598	0.091810524	0.89887357	0.0054456117	0.0010530535	0.00053255755	7.093244e-06
a10	0.05194261	0.07400049	0.049601194	0.036839075	0.17261443	0.009749754	0.09407065	0.15077448	0.36019412	0.00021327882
a31	0.14972937	0.41598353	0.054226995	0.026762608	0.23344922	0.035856225	0.057139225	0.015683485	0.011130866	3.849453e-05
a21	0.002816461	0.007822253	0.0004419122	0.0040888228	0.24760193	0.7132544	0.015993625	0.00502959	0.0028914448	5.949599e-05
a31	0.05662227	0.21716814	0.12300585	0.021473188	0.12362695	0.0053718006	0.07442254	0.13465253	0.24288541	0.00077129656
a20	0.046777163	0.30962738	0.009390532	0.017787954	0.38143072	0.17243943	0.048177138	0.011211277	0.0028545235	0.000303895
a13	0.07002952	0.44978523	0.19222996	0.0072863675	0.035564333	0.0028093178	0.03239375	0.05100179	0.15637185	0.0025279387
a31	0.045489438	0.22463498	0.084009096	0.009291728	0.0059460592	0.00087845384	0.017632518	0.056918018	0.517353	0.037846718
a41	0.09010877	0.37293157	0.028045993	0.025857497	0.12997742	0.02558775	0.18158713	0.119634986	0.020147473	0.0061214073
a35	0.0720613	0.40278614	0.15615837	0.0030725207	0.0043977574	0.00020096291	0.022754673	0.064567104	0.25921983	0.014781264
a31	0.03195944	0.22349094	0.097731285	0.006646536	0.0025015224	0.00032100725	0.0035924101	0.021166772	0.5539295	0.05866055
a24	0.23294039	0.37849408	0.047653534	0.032297578	0.021063741	0.003578242	0.10699195	0.1291817	0.02976534	0.018033477
a37	0.14369884	0.54493254	0.15146567	0.002927378	0.0017040245	5.697988e-05	0.02198013	0.04820854	0.07863337	0.0063924724
a27	0.095604815	0.7568038	0.12485486	0.0028528986	0.00035316256	1.8865087e-05	0.0030659193	0.0067528524	0.008372742	0.0013200018
a20	0.14472553	0.7454261	0.08988693	0.0032986521	0.00049574126	2.8740295e-05	0.006742798	0.006077715	0.002836449	0.00048143955
a31	0.14850095	0.49966335	0.17637508	0.018893432	0.0018291658	6.200615e-05	0.01785434	0.0421552	0.08653144	0.008135082
a37	0.2939437	0.64307725	0.028532699	0.0105862385	0.0037817527	0.0029203866	0.010546667	0.004572455	0.0007299101	0.0013088613
a31	0.13309942	0.38120356	0.11227749	0.0023855984	0.0014375075	9.5684234e-05	0.012767112	0.03896869	0.2878126	0.029952306
</S>	0.21938698	0.745364	0.022645548	0.002896317	0.0018317617	0.0054683955	0.0012733494	0.00042231707	0.00018007652	0.00053128705
