 	ora	che	loro	non	vengono	più	</S>
a39	0.85976833	0.13945572	2.2182596e-05	8.9548776e-05	9.249322e-08	0.00024220356	0.00042195272
a20	0.7059059	0.29367965	1.9081888e-07	1.1702766e-05	4.555606e-07	0.00035151	5.0662544e-05
a13	0.16452135	0.8223554	4.826928e-05	0.0051402086	1.1948977e-07	0.007931351	3.405374e-06
a17	0.67578673	0.31773558	1.0507698e-05	0.00022146065	2.2833534e-05	0.0062008495	2.2074551e-05
a39	0.75835633	0.24156317	8.3569125e-07	4.315064e-06	7.6520436e-08	7.501897e-05	1.9309417e-07
a8	0.25892028	0.7111351	0.0017946168	0.00462757	0.00080863567	0.022705087	8.7720755e-06
a31	0.015480279	0.044967733	0.029277777	0.0508376	0.15224278	0.6844121	0.022781728
a15	0.86963636	0.12232447	3.164922e-05	0.00052389386	7.4912546e-06	0.0074714883	4.67078e-06
a38	0.1686942	0.7721474	0.012003015	0.01125544	0.0012679807	0.033919707	0.00071212824
a31	0.17569529	0.25809523	0.027124653	0.030659936	0.026598696	0.4740234	0.007802853
a13	0.53438133	0.4028117	0.00034499567	0.021982184	0.00049676036	0.039899528	8.346006e-05
a20	0.2553651	0.4112681	0.0572741	0.048540235	0.017301649	0.20629402	0.0039567524
a7	0.3642505	0.36976632	0.012040784	0.009984395	0.0074404664	0.23459123	0.0019262418
a11	0.23093955	0.65350175	0.01787862	0.027439963	0.020584997	0.048820663	0.0008344901
a24	0.32941422	0.53135854	0.03209976	0.032559033	0.036960926	0.036026515	0.0015809276
a15	0.23317985	0.4838169	0.053616222	0.06942262	0.100023314	0.05672274	0.0032183419
a24	0.32290146	0.45627344	0.03378572	0.03719672	0.13835482	0.009230355	0.002257594
a31	0.14403827	0.27510524	0.077425785	0.098947324	0.3728446	0.027532611	0.0041061123
a0	0.5823135	0.30886686	0.0017465653	0.0032609045	0.09220471	0.006906845	0.004700696
a18	0.20966555	0.37295192	0.27021483	0.025080482	0.10870202	0.01159831	0.0017868703
a31	0.2059279	0.07728091	0.06196443	0.009998	0.6106435	0.00644133	0.027743885
a38	0.43721396	0.3651219	0.0017655784	0.0042977394	0.1448167	0.018449372	0.028334819
a31	0.031466655	0.11200897	0.2147787	0.037149265	0.5667824	0.018902631	0.018911362
a20	0.6912391	0.115849294	0.0028303983	0.0012008778	0.1569578	0.012131796	0.01979069
a31	0.03871169	0.16844647	0.41464117	0.022638557	0.3404867	0.006067688	0.009007667
a35	0.6815611	0.11000071	0.0031529327	0.0011557788	0.16900678	0.013104234	0.0220185
a31	0.023962218	0.13860174	0.46575692	0.01706154	0.33455622	0.005481009	0.014580397
a18	0.6694512	0.10338704	0.003341497	0.0012939881	0.18639137	0.013195091	0.022939866
a31	0.0153143015	0.1083121	0.5384664	0.012213262	0.2959116	0.004991059	0.024791276
a46	0.65681505	0.09875992	0.0035969922	0.0013731164	0.20200673	0.013450858	0.023997307
a39	0.0119001195	0.110831074	0.7098199	0.015401898	0.104191124	0.0103914635	0.037464347
a31	0.20613334	0.28005913	0.20348142	0.007474923	0.02956474	0.018552314	0.25473416
</S>	0.08283265	0.03306786	0.15873471	0.0026853126	0.6160842	0.004872809	0.10172246
