 	sta	seduta	nel	giardino	</S>
a20	0.12136067	0.8712628	2.51988e-08	1.0180458e-08	0.007376541
a17	0.042437702	0.9512401	5.394934e-07	4.347191e-06	0.006317353
a20	0.0077637164	0.99217904	5.0371238e-08	1.0210784e-08	5.720777e-05
a31	0.008932289	0.95631504	1.1909399e-06	1.0381903e-05	0.03474121
a17	0.0066773063	0.9931999	6.8462476e-09	4.0580664e-11	0.00012278471
a31	0.027308332	0.9667828	0.00019845796	0.00043710603	0.0052732495
a46	0.0018864255	0.9980981	3.4840872e-09	4.1965856e-10	1.55223e-05
a31	0.01566321	0.116311625	0.123257995	0.51772946	0.22703765
a20	0.0047730585	0.99515	7.015726e-08	9.623037e-08	7.6726494e-05
a31	0.0660205	0.87803	0.017891185	0.024081847	0.01397647
a20	0.025989356	0.97295296	6.114308e-07	2.2902793e-06	0.0010547771
a18	0.042934477	0.85624516	0.02048388	0.057008557	0.023327943
a46	0.017147148	0.9620807	0.0014102499	0.005734785	0.0136271035
a20	0.031777628	0.7152818	0.040302437	0.1752467	0.03739151
a31	0.022709828	0.9446466	0.001772543	0.006625199	0.024245821
a18	0.29808763	0.6985753	3.2687745e-05	0.00019164661	0.0031127245
a31	0.11960336	0.03496554	0.25794518	0.54237807	0.045107894
a0	0.18631193	0.8029393	9.821187e-05	0.0006808289	0.009969686
a31	0.086634636	0.017830864	0.29128996	0.59910333	0.005141233
a8	0.24032427	0.7438065	0.00028113718	0.0018727988	0.013715231
a31	0.040635094	0.040057607	0.2217121	0.6870806	0.010514554
a18	0.2963147	0.6834163	0.0006607169	0.0035580972	0.016050182
a31	0.017803488	0.00491445	0.23430789	0.73892653	0.0040476667
a17	0.37873918	0.5897031	0.0011076442	0.0057155048	0.024734618
</S>	0.009920694	0.0025267184	0.2370081	0.74641985	0.0041246405
