 	le	melanzane	vogliono	ee	girate	</S>
a31	0.0007698836	0.0024636625	0.037984096	0.056490384	0.8932395	0.009052386
a20	5.6608613e-05	0.00022945016	0.02357505	0.23817974	0.73751193	0.00044724764
a18	5.9805898e-05	7.4437026e-05	0.012615915	0.08996184	0.89728105	6.9994994e-06
a20	0.00011298088	3.5365738e-05	0.004901763	0.13147512	0.86199653	0.0014783139
a38	0.00018323747	0.0001603066	0.005056674	0.23088081	0.760879	0.0028399965
a17	0.0070483913	0.025582125	0.030419705	0.45309702	0.45810205	0.025750687
a31	0.017708043	0.050730743	0.0593189	0.5526125	0.2874035	0.03222633
a20	0.00023194781	0.001131886	0.14462242	0.27935502	0.43053386	0.14412485
a41	0.1565599	0.6635897	0.02288359	0.019558188	0.01402773	0.123380914
a29	0.031045271	0.15791504	0.076549	0.43556052	0.1962823	0.102647826
a11	0.27732795	0.44491193	0.044643924	0.113360055	0.057257276	0.062498868
a31	0.36027718	0.50172013	0.048648164	0.022867255	0.0034835744	0.06300364
a8	0.052785687	0.2638541	0.18144892	0.20763877	0.05677703	0.23749551
a31	0.31978947	0.45885026	0.0029864989	0.0030674676	0.0010903472	0.21421589
a1	0.07773865	0.27920794	0.14228353	0.34528202	0.05795489	0.09753303
a31	0.38026875	0.5362742	0.0005188627	0.00022597943	0.00025610524	0.08245618
a3	0.32658908	0.2632072	0.15639065	0.13905014	0.04813182	0.066631176
a31	0.41985893	0.5729993	0.00020923372	8.41608e-05	0.00010284511	0.0067455093
a8	0.49096373	0.19114299	0.12110641	0.09839269	0.04312987	0.055264294
a23	0.31816536	0.63404405	9.4279305e-05	3.3913693e-05	7.116134e-05	0.0475913
a31	0.13556015	0.82166034	0.00015456651	0.0001295284	0.000117757794	0.042377684
a46	0.1954135	0.18399307	0.129975	0.07883302	0.022593956	0.3891914
a37	0.22552668	0.5603416	0.0008336266	0.0002003846	8.092476e-05	0.21301684
a46	0.5110811	0.4661862	0.00022575041	0.0002801496	0.0003682722	0.021858541
a24	0.26803336	0.6067668	0.000703652	0.00022100455	6.312529e-05	0.12421208
a31	0.6490844	0.33197865	0.00041684636	0.00045384813	0.0003954474	0.017670842
a46	0.46474823	0.18938375	0.08252175	0.06720789	0.033172257	0.16296615
a31	0.27314857	0.663868	0.0001204586	3.7808957e-05	5.010531e-05	0.06277503
a8	0.438559	0.1032285	0.11923459	0.14843199	0.076182865	0.11436305
a24	0.25039998	0.68603015	7.585706e-05	3.095499e-05	4.045903e-05	0.06342249
a8	0.8161808	0.1756242	0.00085672486	0.00076127	0.0006815665	0.005895475
a31	0.26385188	0.7091034	0.00028359424	8.4848885e-05	5.5588505e-05	0.026620608
</S>	0.38612726	0.10605521	0.046800468	0.07376533	0.030178048	0.3570736
