 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
a8	0.0037529897	0.5501024	0.4039738	0.01594061	0.0031282222	1.6152462e-09	0.013731876	0.008828982	0.0005410676
a31	0.0017896126	0.046474013	0.1599744	0.0045031314	0.0004692905	1.0930353e-08	0.0044686184	0.782004	0.00031692264
a20	1.8871311e-05	0.00024125693	0.99768806	5.600179e-05	0.000387772	4.141509e-10	1.20811055e-05	0.0015957521	1.7366207e-07
a29	1.1843159e-05	0.0003721597	0.9932474	1.6228021e-05	0.006298712	6.914328e-10	1.2550709e-06	5.2259053e-05	2.998011e-08
a37	2.0692964e-05	0.00039538363	0.99668497	1.2693706e-05	0.0027169057	1.8827495e-10	1.6889514e-06	0.00016772789	2.5701539e-08
a8	0.00024020711	0.006111219	0.846404	1.4736151e-05	0.14460595	3.6499808e-09	6.714831e-06	0.0026165168	5.333602e-07
a20	0.0010269104	0.044468064	0.8133302	0.003673988	0.09907584	0.0053530643	0.01210148	0.020566912	0.0004035708
a31	0.0021475686	0.13459691	0.8424598	0.00062421977	0.0028791272	1.46325665e-05	7.326596e-05	0.01719116	1.328433e-05
a29	3.371198e-05	0.059977956	0.93257624	7.095903e-05	0.005190816	1.8451943e-10	0.00020323523	0.0019467248	4.988127e-07
a37	0.013496513	0.095597245	0.7511526	0.0042606834	0.1182356	0.00029786985	8.2351515e-05	0.01687364	3.5171627e-06
a29	0.0139229745	0.21432775	0.624369	0.006606589	0.10757627	0.0009999744	0.0011642087	0.030971702	6.153999e-05
a31	0.009986555	0.6436089	0.30552897	0.0022617546	0.029172221	8.545025e-05	0.00023959584	0.009092025	2.449559e-05
a20	0.0003968038	0.3814334	0.56843626	0.0011751283	0.017303571	3.194879e-08	0.0011031836	0.030113723	3.7956e-05
a31	0.022820776	0.36555183	0.28020445	0.030958956	0.052455958	0.047778618	0.0068173506	0.19251375	0.00089827506
a37	0.0019174526	0.5025679	0.4097351	0.0043411306	0.03816183	4.141604e-08	0.0004941003	0.042727493	5.489265e-05
a46	0.067626975	0.6536755	0.05874699	0.037510782	0.0136525985	0.006823076	0.0056296177	0.15514293	0.0011915747
a31	0.0104829455	0.6554538	0.1075586	0.015315382	0.0033294149	0.021046976	0.010613249	0.16998425	0.0062153307
a0	0.01554269	0.75299054	0.1546838	0.003028216	0.035097808	9.0250677e-07	6.1087e-05	0.038144402	0.00045062663
a31	0.11158609	0.4111188	0.036865912	0.07209613	0.010551443	0.019986501	0.015089616	0.31945896	0.0032465868
a1	0.107105315	0.77628213	0.09664288	0.0045494456	0.005459806	4.554246e-06	2.00431e-05	0.008796634	0.0011392541
a13	0.08660175	0.123745605	0.02489492	0.062184025	0.0031593929	0.04920787	0.018345127	0.6037377	0.028123682
a39	0.062291488	0.8844579	0.0023623921	0.007826019	0.00094683864	0.0016193928	0.0002765353	0.0071341572	0.03308537
a18	0.1589817	0.38922918	0.006595223	0.12289706	0.02265429	0.21226408	0.005104156	0.067949384	0.0143250115
a8	0.10350601	0.68923634	0.004642749	0.05857637	0.0083971815	0.10685806	0.0009202187	0.015464427	0.012398578
a28	0.053968158	0.6907694	0.031894494	0.040243562	0.004664979	0.022226153	0.016508862	0.06385705	0.07586746
a31	0.3210491	0.3796596	0.003081669	0.11592169	0.0039406917	0.08743269	0.0025437947	0.019448573	0.066922225
a8	0.15696703	0.7326604	0.077576496	0.0072150314	0.0018222425	3.963027e-05	2.5828644e-05	0.009520009	0.014173298
a37	0.116334595	0.117530875	0.0064354744	0.08104197	0.018795421	0.4388282	0.0058179875	0.17209266	0.043122787
a31	0.5619221	0.11529496	0.0009596992	0.09314538	0.0029419381	0.007050791	0.0006843747	0.01913011	0.19887075
a21	0.052134257	0.8264131	0.063902654	0.00794146	0.010955333	0.00013513323	5.4418953e-05	0.01929613	0.01916736
a31	0.0915004	0.055251267	0.00055587856	0.0592924	0.02292634	0.7123084	0.0009076593	0.043478098	0.0137795955
a20	0.45837516	0.420951	0.07309787	0.005623158	0.00089256535	6.690544e-05	2.7494887e-05	0.014051975	0.026913853
</S>	0.12543105	0.035474524	0.00014352411	0.043277964	0.008249875	0.7135973	0.00086650404	0.038385447	0.034573775
