 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
a8	0.015390761	0.8550994	0.026418686	0.0050134715	0.08301675	0.0046338076	0.0043438156	0.005450858	4.7571135e-08	1.1063864e-08	0.00063248695
a31	0.029266106	0.048504576	0.022182195	0.15919587	0.52079	0.11338124	0.009520778	0.09710795	9.667241e-07	2.21387e-05	2.8253517e-05
a20	0.023106167	0.019719087	0.04957101	0.122355744	0.42155525	0.16622123	0.0363662	0.16105463	9.102596e-09	1.2594269e-08	5.0645514e-05
a46	0.32136494	0.23862684	0.3433271	0.05432506	0.014257861	0.0014268446	0.00047706036	0.026194155	1.1707841e-08	2.3221498e-09	1.3337083e-07
a10	0.008352896	0.0061815586	0.0078519955	0.037796672	0.8344608	0.027296409	0.0025692	0.074451745	0.0003364437	0.0006788512	2.354086e-05
a17	0.016979665	0.02016842	0.008275705	0.0044639655	0.9442711	0.001527933	6.864822e-06	0.0043051057	4.141032e-07	8.2978244e-07	1.7890835e-08
a31	0.012214127	0.014999038	0.031870145	0.019168727	0.88691527	0.0058348607	6.8121895e-05	0.028890945	2.9256982e-05	9.003002e-06	5.2048483e-07
a20	0.000170152	0.003600746	0.000717176	0.00034129366	0.9912526	0.0013560856	0.00010683033	0.0024483236	2.4966505e-07	4.6571586e-08	6.520702e-06
a8	0.030481003	0.05807883	0.13914914	0.14003977	0.19602065	0.08848341	0.02685853	0.29442844	0.019809617	0.006504662	0.00014590868
a20	0.02292156	0.04230213	0.022362117	0.029926071	0.06381057	0.0549868	0.08781012	0.035875842	0.21373664	0.38934353	0.03692465
a31	0.04938591	0.18837988	0.052819356	0.060415857	0.10738089	0.07849072	0.041688792	0.020544117	0.051734023	0.31817013	0.030990336
a39	0.0060198745	0.4543962	0.070616744	0.022223797	0.35849968	0.023823181	0.021016756	0.041592587	3.2282533e-05	3.103554e-05	0.001747819
a31	0.065540165	0.22797415	0.14276475	0.08358557	0.11362755	0.123784564	0.04986612	0.09740961	0.02635308	0.063917965	0.0051764026
a33	0.007360314	0.24727213	0.037981488	0.017842827	0.6021418	0.034742992	0.007003623	0.044504378	6.72433e-05	1.4041659e-05	0.0010692528
a31	0.031875566	0.015994959	0.012581908	0.017463604	0.011890125	0.0625502	0.06638336	0.027022582	0.10600675	0.6242696	0.023961317
a18	0.05948673	0.71394306	0.07389834	0.021242473	0.07751049	0.032918554	0.003199144	0.016901646	0.00019104501	0.00018473591	0.0005238117
a31	0.14832103	0.12608239	0.062852174	0.05619312	0.028560689	0.1491438	0.0571243	0.0489148	0.017527932	0.30170357	0.0035762112
a23	0.062070128	0.7496782	0.095921196	0.022552641	0.037064627	0.022238046	0.00093841547	0.007544829	0.0008557777	0.00052470027	0.0006114363
a31	0.07468042	0.036711518	0.0230365	0.023938665	0.004813662	0.05329702	0.028370004	0.01317688	0.03195219	0.7053016	0.0047215973
a39	0.07364584	0.8083574	0.0929003	0.006179091	0.0012590326	0.0038497401	0.00014814791	0.0002681571	0.00511841	0.0068485886	0.0014253885
a31	0.21561474	0.19109805	0.07804358	0.029710893	0.0027019742	0.03352853	0.006836487	0.005314808	0.014864233	0.42114282	0.0011439057
a24	0.107907616	0.7764995	0.08618048	0.003406395	0.0004925369	0.0026046757	5.8975576e-05	6.4391126e-05	0.011602597	0.009251923	0.0019309844
a20	0.1917769	0.4130135	0.1272837	0.014332102	0.0023789995	0.014351387	0.0017036839	0.0017803004	0.0152061	0.21719824	0.0009751046
</S>	0.036108725	0.0948759	0.04034114	0.004901953	9.387639e-05	0.0018355706	0.0017948949	0.00034312584	0.33056805	0.4852719	0.003864831
