 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
a20	0.00019209001	0.9922776	8.470443e-05	0.001703131	0.00027452924	0.0005643797	0.0015246507	0.0033788793
a46	5.083804e-07	0.026419949	2.2404618e-07	0.00042944643	0.0007527889	0.05910743	0.9132506	3.9109353e-05
a39	4.736282e-05	0.011639493	1.31324405e-05	0.051054344	0.18540621	0.50824475	0.24344473	0.0001499934
a31	4.3527352e-06	0.011481217	4.4650585e-07	0.0002696599	0.00044670457	0.012526629	0.9752354	3.5551868e-05
a20	6.5862245e-05	0.046793614	2.7215296e-05	0.2606002	0.1166417	0.13130897	0.4437544	0.00080808124
a31	0.0009598442	0.0038963659	0.00039566093	0.0033433805	0.023340536	0.16304372	0.8050197	8.308058e-07
a15	5.0962626e-06	0.16736035	1.0085241e-05	0.0057279128	0.0022414224	0.0072537265	0.81737965	2.1667534e-05
a11	0.0016977036	0.024678016	0.0035656001	0.010799848	0.050265934	0.25104347	0.6579486	7.644209e-07
a31	0.0010083833	0.0134505555	0.00074471824	0.0020641075	0.018261014	0.11227862	0.85219145	1.0710169e-06
a46	2.8244562e-05	0.022044566	2.100788e-05	0.00079309987	0.0029542714	0.043715928	0.9304397	3.2342966e-06
a31	0.004156494	0.0040583834	0.0043915818	0.0019954597	0.0058971504	0.07694516	0.892418	0.010137758
a46	3.459208e-05	0.01954603	1.8246992e-05	0.00045367322	0.002612399	0.06456569	0.9127622	7.0590086e-06
a31	0.0020986034	0.0046797977	0.0032439332	0.0017705075	0.0032660628	0.062225375	0.91738534	0.005330321
a15	8.985915e-05	0.019571425	3.9664264e-05	0.00057913974	0.0029918323	0.15534659	0.8213636	1.7890792e-05
a31	0.0015815446	0.06962004	0.007767849	0.0027929875	0.008372892	0.31721795	0.5924052	0.00024161371
a20	0.00017826458	0.022779873	7.990633e-05	0.0006412787	0.0043039853	0.2698312	0.7021337	5.17254e-05
a18	0.0061114063	0.03396034	0.013133287	0.003323874	0.010267215	0.22469424	0.70649165	0.0020179388
a46	0.0965693	0.12812819	0.08001481	0.021908958	0.049108133	0.26496652	0.32747358	0.03183053
a31	0.078573935	0.07503153	0.07611957	0.028344005	0.04340142	0.15315911	0.46806476	0.077305675
a15	0.008126406	0.09190379	0.0018259845	0.0014442039	0.017688435	0.59737355	0.27545616	0.0061814957
a31	0.043970194	0.052023772	0.06663829	0.0042906394	0.016490603	0.24645852	0.559444	0.010683893
a37	0.009424531	0.28897312	0.0017224861	0.0017545916	0.013213515	0.4687142	0.21140566	0.004791878
a35	0.06450769	0.065733224	0.11654973	0.004304217	0.01364001	0.19754983	0.505734	0.03198122
a31	0.1892215	0.12103115	0.16587073	0.010760633	0.04533343	0.2472076	0.11129632	0.10927866
a46	0.012601986	0.04048576	0.002996188	0.0012118751	0.015465963	0.4335941	0.48050323	0.013140941
a31	0.16595843	0.06280644	0.17659469	0.025910322	0.04896401	0.1606103	0.29875466	0.060401086
a11	0.05161979	0.39252883	0.009154707	0.0017772665	0.020790523	0.37312934	0.13561247	0.015387094
a31	0.11856769	0.0713456	0.2554331	0.0029204693	0.010117823	0.14943348	0.3175724	0.0746094
a46	0.030012036	0.41627213	0.004752155	0.0017516988	0.015504606	0.346583	0.17466946	0.010454975
a20	0.1799395	0.033431187	0.27968636	0.008719998	0.015636113	0.075489335	0.22093041	0.18616712
</S>	0.07949913	0.14020623	0.111608304	0.0056885285	0.0059864433	0.034653205	0.056968525	0.5653896
