 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
a31	0.00021648705	0.9981743	0.0008421196	2.2690298e-05	0.00026861692	2.191057e-05	0.00010203485	0.00030584206	4.5996236e-05
a18	0.00010925464	0.36821455	0.07060339	0.0015529911	0.00094041805	0.00059379224	0.5506856	0.007282063	1.7890763e-05
a24	0.00077191956	0.0010787256	0.27485058	0.023661232	0.008865442	0.02233697	0.6682539	0.00018083354	3.6266553e-07
a31	0.00015208795	0.005351278	0.55468434	0.033688486	0.07390645	0.22821622	0.10399304	7.802747e-06	3.1922656e-07
a37	8.742457e-05	0.89719296	0.0773481	0.0008393295	0.021116463	0.0006430819	0.002379958	0.00038862054	4.0800046e-06
a0	0.00051053753	0.00012345403	0.084538125	0.051779408	0.024074702	0.14445798	0.6941357	0.00037963127	4.945529e-07
a28	0.00040671427	0.0011325883	0.030056244	0.018963581	0.005268215	0.03832512	0.9040212	0.0018251935	1.2376138e-06
a18	0.00079711823	0.010748446	0.042984784	0.014119136	0.003264003	0.032094866	0.89518124	0.0008095174	9.700183e-07
a31	0.0059466306	0.043103296	0.01517431	0.03129309	0.0034418888	0.058425963	0.8256899	0.016453331	0.00047155202
a37	0.00018250343	0.42015642	0.039571673	0.012485972	0.005939584	0.013169171	0.5060927	0.0023917505	1.0166083e-05
a20	0.025155216	0.012290303	0.022070585	0.026450865	0.002229483	0.024222735	0.8573414	0.027297553	0.0029418906
a31	0.013602128	0.6379982	0.01966636	0.03112131	0.0021406794	0.03878248	0.23173659	0.020949166	0.004003124
a24	0.00036691956	0.39377025	0.030675909	0.016931087	0.0019756053	0.02054856	0.535116	0.00059949467	1.6182488e-05
a31	0.02610373	0.010140659	0.035140906	0.05639914	0.0033999444	0.06383036	0.7986553	0.00556467	0.00076531473
a20	0.0016049097	0.9287553	0.034480467	0.006000462	0.00011686845	0.0029200315	0.025960144	0.00012404034	3.7768234e-05
a31	0.19425964	0.03235033	0.043780953	0.06792586	0.0010115564	0.033087015	0.56293035	0.047846086	0.016808247
a18	0.0078129005	0.944038	0.04143018	0.0032577135	3.2587883e-05	0.0005113873	0.0024364127	0.0003318516	0.00014908634
a41	0.37324327	0.035017185	0.055857867	0.07389364	0.0005222763	0.021044075	0.37412438	0.030270915	0.036026347
a35	0.17521271	0.6306491	0.057048216	0.059111033	0.0008458866	0.016261175	0.008620818	0.0060901167	0.046160918
a24	0.2138608	0.43012887	0.06496849	0.10934895	0.0025801049	0.0707694	0.05837057	0.014774058	0.035198744
a28	0.39797962	0.34422955	0.14124769	0.07379426	0.0007190741	0.026698135	0.004926085	0.0026935453	0.007711908
a31	0.47381422	0.21094605	0.16055086	0.103500456	0.000835947	0.041708466	0.005228776	0.0016480046	0.0017672046
a11	0.022359462	0.8062635	0.1306382	0.017159654	0.00028241237	0.0052187205	0.015792144	0.0016608376	0.0006250791
a31	0.60073805	0.047946814	0.07180125	0.098895356	0.0007284735	0.028432962	0.10206353	0.009051659	0.04034195
a20	0.059148993	0.8236755	0.10304024	0.0050745853	8.97552e-05	0.00035072985	0.0015026346	0.004888815	0.002228704
</S>	0.5104845	0.030378962	0.060038578	0.08672788	0.0015494273	0.028239124	0.072210826	0.025021931	0.18534876
