 	perché	aveva	lavorato	molto	</S>
a46	0.9997197	3.4107748e-07	5.4400352e-06	5.548319e-08	0.00027449208
a31	0.9819228	3.4111177e-05	0.0004903367	3.3774944e-05	0.017518928
a17	0.99999034	1.3651875e-07	8.721233e-06	1.6957254e-07	7.28745e-07
a31	0.9999802	1.5265253e-07	1.9477153e-05	9.1887316e-09	2.0074927e-07
a37	0.99999976	1.0829084e-08	2.502642e-07	2.5293967e-10	4.8018062e-08
a31	0.9980185	4.675176e-06	0.001963362	2.5959109e-08	1.3387626e-05
a18	0.9999999	1.4379999e-10	3.793761e-09	1.281121e-12	1.214509e-07
a10	0.9800412	0.00013115988	0.01817043	1.3827933e-05	0.0016432749
a31	0.9972728	8.73908e-06	0.002588793	1.3474497e-05	0.00011609237
a46	0.9999962	1.311349e-09	7.4685187e-07	5.7252576e-09	3.1431584e-06
a20	0.9418971	0.0070238314	0.021876147	0.028059993	0.0011429123
a11	0.9973672	3.6903744e-05	0.0012627522	0.00028720405	0.0010459044
a18	0.998995	9.182828e-06	0.00067969627	0.0001325028	0.00018367109
a31	0.92799973	0.010914729	0.016733883	0.036288988	0.008062609
a0	0.9998838	4.704372e-08	5.7239922e-05	6.532056e-07	5.84613e-05
a31	0.7551468	0.03588467	0.08069244	0.118881114	0.0093949605
a8	0.998566	1.1210625e-06	0.00064172014	3.6500373e-05	0.0007547176
a31	0.20421664	0.16453257	0.21019855	0.3837373	0.037314974
a7	0.94743794	0.00022137997	0.021861192	0.004064088	0.026415428
a31	0.047188707	0.17430423	0.27210236	0.4825882	0.023816451
</S>	0.86909777	0.0009092504	0.055163134	0.012394626	0.06243529
