 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a20	0.45953262	0.023371758	0.28156665	0.00036996792	0.13394636	7.532478e-05	0.0029000093	0.0035996535	0.0015291051	0.047515925	0.010224079	0.034742497	1.067757e-07	3.3285314e-06	8.378001e-05	0.00053882453
a11	0.3640658	0.00018449733	0.33891705	0.005028213	0.2732663	1.5055786e-05	0.0060874284	0.0057463823	0.00092081015	0.0005292785	0.0012841914	0.0031413985	7.762044e-08	1.9244544e-05	0.00079329114	1.009641e-06
a38	0.8007026	0.022401426	0.050769724	0.002753371	0.010449047	4.871303e-05	0.00094091037	0.0011127604	0.0012816794	0.0119118905	0.008799975	0.022472449	0.0002348472	0.0073112003	0.058738083	7.130267e-05
a37	0.3996067	0.0006009852	0.095289536	0.042773567	0.42959923	5.3338026e-05	0.011581112	0.0045674373	0.0006718655	0.008273246	0.00089593476	0.005710015	2.6590337e-06	0.00022844221	0.00014467521	1.2696196e-06
a11	0.11112196	8.132694e-05	0.059549794	0.015386486	0.8110288	2.4670462e-06	0.0016466461	0.00041077638	2.8899123e-05	0.0005679975	1.6644917e-05	0.00014945181	1.4583724e-08	3.2052833e-06	5.4419443e-06	2.088452e-08
a13	0.040083524	9.071182e-05	0.021309335	0.025020279	0.90968436	4.621066e-06	0.0024537866	0.0006329934	2.2939652e-05	0.0003898616	2.4863028e-05	0.00024497823	8.956218e-09	1.5740772e-05	2.1979871e-05	2.8785244e-08
a37	0.07989318	0.01176063	0.14317128	0.11739685	0.6057927	0.0004951199	0.01301781	0.0054731993	0.0004263184	0.0006135696	0.0013882068	0.0066377874	1.2014065e-06	0.007086103	0.006836751	9.256454e-06
a31	0.12367605	0.035421364	0.39413828	0.13980483	0.20166777	0.0019589667	0.027153207	0.015537862	0.002529256	0.00069338206	0.007268837	0.02032448	6.6658904e-06	0.012221763	0.017537126	6.013961e-05
a24	0.010398459	1.2995427e-05	0.004653768	0.0010886631	0.9275169	7.704105e-06	0.011113873	0.005996665	0.0010924509	0.015054216	0.005690777	0.01629999	7.9107934e-08	0.00020167996	0.0008396138	3.2112406e-05
a31	0.07721523	0.026586298	0.08597112	0.351722	0.0883212	0.0055639464	0.082813054	0.051316738	0.008310304	0.0005863017	0.025649242	0.038523044	2.5514995e-05	0.089582145	0.06777098	4.2838477e-05
a39	0.010269834	1.738832e-05	0.008569339	0.0015943438	0.86325926	2.0160227e-05	0.015118693	0.01022487	0.0020640045	0.03421196	0.01326787	0.038891252	1.8993892e-07	0.00029161948	0.002116877	8.231057e-05
a31	0.031743515	0.0324035	0.04004785	0.13997833	0.015682703	0.011322739	0.047029074	0.027893942	0.009976357	0.00031118948	0.021356568	0.018544488	0.00085676694	0.41058	0.19210899	0.00016396875
a13	0.02038875	3.5883102e-05	0.008589647	0.0030227527	0.8452857	3.7745656e-05	0.026156416	0.017321626	0.0031238133	0.02399105	0.015623238	0.030878792	4.7629825e-07	0.0013804267	0.004081559	8.20908e-05
a41	0.04541814	0.02806564	0.030677183	0.18303192	0.025689615	0.012636448	0.066637866	0.04500601	0.011830388	0.00047121436	0.02897355	0.024054656	0.0002423234	0.3675431	0.1296175	0.00010439339
a33	0.039131224	0.026288224	0.11700146	0.10190126	0.09955916	0.0121904025	0.13335782	0.055876717	0.041606892	0.0027539881	0.054322578	0.032622274	0.0013564392	0.11856693	0.16253445	0.0009301805
a31	0.0151180355	0.012573793	0.044126857	0.019984389	0.023189059	0.022580648	0.023973709	0.02018534	0.02580051	0.0041512535	0.022990985	0.0060641384	0.027862905	0.19635637	0.5229681	0.012073983
