 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
a31	0.010867171	0.010058473	0.0024537484	0.00049926975	7.2329403e-06	7.780516e-06	1.3526966e-05	1.9304677e-07	0.0028618898	6.1122115e-08	0.0010599137	0.00011552547	3.3302663e-11	1.1470441e-06	3.949211e-07	0.9713481	0.0007055609
a11	0.8036942	0.059433796	0.042251535	0.08079366	0.0019723303	0.0024763693	0.0029845	8.6729335e-05	6.8044516e-05	1.6970813e-07	0.0026797394	0.0032227929	3.812407e-11	2.5591253e-06	2.4715618e-07	0.00022577721	0.00010770946
a37	0.3969817	0.07051716	0.056635544	0.4171359	0.01262692	0.00071276946	0.007955842	0.00023339818	0.0010947298	1.0524599e-09	9.341052e-05	0.00019982061	1.1403804e-07	5.682236e-07	6.1268497e-06	0.03576228	4.3806776e-05
a28	0.10691588	0.047347814	0.11088124	0.67693245	0.03149155	0.0025742413	0.015493985	0.00018094481	0.0009999142	1.0269552e-08	0.00014289771	0.00023004891	8.090326e-08	1.0277205e-06	4.8850998e-06	0.0060240356	0.00077895826
a31	0.0070823114	0.010080995	0.057971157	0.9013119	0.01505681	0.001091005	0.007032751	1.995344e-06	2.043322e-05	3.0938446e-11	3.5019782e-06	6.562159e-06	1.9783901e-09	7.2022255e-09	1.2006767e-07	0.00031088808	2.9495757e-05
a21	0.03018686	0.033487786	0.039424516	0.05107097	0.00038588798	0.00025535194	0.00033442894	1.1061612e-07	3.5335237e-05	2.1022022e-09	4.919046e-05	1.5215842e-05	1.0979209e-10	3.4892153e-08	1.3475622e-08	0.8446884	6.598489e-05
a31	0.001440606	0.0025106843	0.010023222	0.9224149	0.017823672	0.010386018	0.03499343	0.00022098816	1.37550005e-05	1.6051475e-08	5.0030536e-05	8.159495e-05	8.612483e-07	9.600679e-06	1.7171054e-05	7.810859e-06	5.702341e-06
a10	0.10728864	0.10789815	0.088275224	0.18433386	0.0021815773	0.002065858	0.0065362426	2.041309e-05	0.00018991009	1.1455402e-07	0.0009135405	0.0008528466	1.3086797e-07	1.5668807e-05	1.3370428e-05	0.49727798	0.002136451
a31	0.036474384	0.027770253	0.031081913	0.34368315	0.083657265	0.0743439	0.39095923	0.006647529	0.0001599859	1.0008296e-06	0.0018767187	0.0030050343	1.3425618e-05	0.00013800099	0.0001443962	1.630683e-06	4.225358e-05
a3	0.41600585	0.22849414	0.12801331	0.08160571	0.0052720807	0.0056201825	0.027624248	0.00012189461	0.00085977477	1.3052183e-07	0.0025617962	0.0028988316	3.404516e-07	2.9151992e-05	4.831927e-05	0.09751472	0.0033296114
a28	0.052027415	0.031615604	0.027263073	0.25046164	0.08505957	0.077836744	0.4582156	0.012594994	0.00021869729	3.2246023e-06	0.0015949382	0.0026347584	4.4138204e-05	0.00019259859	0.00019588444	1.0079256e-06	4.021981e-05
