 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
a31	6.3374384e-05	7.034489e-06	0.0010096247	2.2891536e-05	0.11940333	0.022378094	0.009948241	4.681632e-07	0.84665394	0.00051303714
a24	2.031567e-08	8.98518e-11	0.00059478177	1.2795776e-06	0.6646452	0.0627806	0.27109724	1.7430979e-09	0.0008646599	1.623349e-05
a31	1.9783065e-05	5.4485543e-05	0.33355907	0.016132597	0.5837703	0.0016803398	0.053070456	0.00043701567	0.0112702055	5.7832453e-06
a13	3.434484e-05	7.287818e-07	0.00819418	0.005042973	0.1448237	0.26254508	0.45176888	4.9934482e-05	0.12749171	4.8499576e-05
a18	9.1372756e-05	0.00043947095	0.3571806	0.113591164	0.3325602	0.006362479	0.16764927	0.012644832	0.009409102	7.153705e-05
a20	4.407476e-06	6.299693e-06	0.0075373836	0.0018064637	0.85069233	0.03763421	0.10141221	0.00031824128	0.00057904306	9.475276e-06
a31	3.4953734e-07	2.5647188e-07	0.00073112553	0.000119807184	0.9759578	0.00816662	0.013747271	0.0012565334	2.0079384e-05	1.8652447e-07
a37	1.2952341e-09	1.5344065e-10	3.7548984e-06	2.190075e-06	0.9379668	0.004017519	0.057903107	1.5335181e-05	9.1029615e-05	2.416258e-07
a31	0.0005556948	0.00093475066	0.11836322	0.12957191	0.08650512	0.1197267	0.23928091	0.30504078	1.6490449e-05	4.42731e-06
a11	1.717449e-08	4.2027652e-09	9.540665e-05	7.4273936e-05	0.89687145	0.013879879	0.07997719	0.0002012349	0.008894617	5.9400368e-06
a31	0.00054770627	0.0010141089	0.08886979	0.13229896	0.010153941	0.086483926	0.1264641	0.55415726	3.7116129e-06	6.5002882e-06
a11	3.4165623e-08	1.0627224e-08	0.00017819401	0.00016386689	0.856254	0.02205852	0.105969615	0.00045461033	0.014908915	1.22397205e-05
a31	0.0005121044	0.0009017462	0.0748622	0.109796956	0.00520065	0.06705035	0.08209037	0.659576	2.5803993e-06	7.110747e-06
a11	5.81089e-08	2.4667962e-08	0.0004130772	0.00036018653	0.83025765	0.026393492	0.13541411	0.0028952858	0.00423972	2.6357398e-05
a31	0.00048600172	0.00082045066	0.07069023	0.09159554	0.0030149221	0.050832123	0.04824853	0.73430246	1.9934896e-06	7.6124693e-06
a13	2.7965163e-07	1.2033931e-07	0.0021543165	0.0009044897	0.8091295	0.03498433	0.11105979	0.04019537	0.001407122	0.00016475948
a31	0.0015875582	0.002394884	0.08203933	0.029770622	0.0007744194	0.022982761	0.003866979	0.856555	1.0167321e-06	2.7520118e-05
a18	1.2650791e-05	3.8000105e-06	0.0378152	0.002538251	0.57086205	0.045814592	0.021606445	0.3125368	0.0043902784	0.004419921
a31	0.009003501	0.01996654	0.15047738	0.02566629	0.0005567682	0.0071414514	0.00055526255	0.7860794	3.507331e-06	0.0005498308
a10	0.00036942845	8.183491e-05	0.15804207	0.012010492	0.071068734	0.03434959	0.0034683384	0.6501691	0.024618082	0.045822352
a7	0.0056470307	0.042178623	0.3261962	0.026338585	0.00587484	0.018309768	0.0019121385	0.5646784	9.444072e-05	0.008770059
a31	0.005674894	0.009497969	0.111246504	0.019304808	0.000783356	0.0023157552	8.39327e-05	0.8503068	0.0001568337	0.0006292945
a20	5.0971255e-05	2.0566144e-05	0.042555653	0.0037579027	0.06697212	0.006797538	0.001628598	0.8620457	0.0034420963	0.0127289565
a31	0.022423964	0.16920364	0.10117974	0.03489048	0.0011388029	0.0069851666	0.00095746806	0.62920517	0.00012046919	0.033895068
</S>	0.0005100447	0.00012154978	0.13139448	0.016449112	0.017833246	0.004521296	0.0004593604	0.75216115	0.026872678	0.049677067
