 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a43	0.0017784049	0.8497224	0.0039451253	0.026425868	0.07187555	0.011058671	0.006349389	1.229367e-07	0.0001862672	0.02830971	0.0003485619
a20	0.00017752341	0.0015309072	0.00044098226	0.57872456	0.11860414	0.01665529	0.28240585	2.926799e-06	0.00041127688	0.0010320137	1.4555966e-05
a31	0.00059134065	0.1207864	0.0015847562	0.83460474	0.006023179	0.0005444943	0.03439796	2.7189826e-08	9.479527e-06	0.0014574383	1.8875117e-07
a39	0.00015738497	0.0014293343	0.001161994	0.57296956	0.06960744	0.03278791	0.3195769	5.150665e-06	0.0008540408	0.0014495975	7.8115204e-07
a31	0.0005826741	0.0002257355	0.002510569	0.9554972	0.00025365897	3.7092996e-05	0.04089282	2.4415705e-09	1.1530462e-08	3.44183e-07	2.3541968e-09
a46	0.00020092151	0.006033273	0.0065328	0.6463372	0.038781296	0.03971688	0.26125643	4.4238956e-07	0.0009103239	0.0002297543	5.428992e-07
a37	0.00035183268	1.7573482e-05	0.0021658342	0.19734658	0.011283863	0.004882692	0.78389764	9.375455e-06	2.4567593e-05	1.2619194e-05	7.509003e-06
a31	0.00070222415	0.0028088535	0.0022750034	0.86696035	0.013055378	0.0011964114	0.112983875	1.3674143e-06	1.1630809e-06	1.5395342e-05	6.89284e-09
a13	4.7221085e-05	0.0661183	0.0016635817	0.27775708	0.36844695	0.21376045	0.07159959	2.9305095e-08	3.590712e-05	0.0005706234	2.8838755e-07
a11	0.0018783382	0.0010086629	0.018561425	0.1688906	0.03134662	0.023112621	0.7547084	0.00023292255	0.00022425635	3.5994526e-05	2.0113319e-07
a31	0.0036639248	0.031275768	0.032246944	0.2543651	0.057634894	0.028310105	0.59181803	0.000118656935	0.00023470359	0.0003311698	6.802901e-07
a20	0.00026048138	0.081337206	0.006651707	0.17656757	0.17825823	0.06739744	0.48306414	9.340721e-06	0.00034902027	0.0060994513	5.3873428e-06
a31	0.0028763267	0.0058194622	0.014825248	0.11583178	0.029651344	0.059738915	0.72475576	0.021668317	0.021001343	0.003697874	0.0001336478
a41	0.0014776352	0.5411026	0.0087065	0.045418363	0.06836988	0.031782303	0.30148557	1.4738928e-05	0.00012859354	0.0014990686	1.4750741e-05
a31	0.002082853	0.013055964	0.016107172	0.15303035	0.026641978	0.064273074	0.7206033	0.0020313824	0.001425132	0.00069568545	5.31148e-05
a24	0.0015056175	0.5599842	0.01052005	0.04896946	0.08675318	0.032381456	0.25782457	1.1771121e-05	0.00013736339	0.0019014737	1.0801139e-05
a31	0.0019816535	0.01050816	0.01945051	0.059530072	0.017464954	0.06254592	0.826004	0.0016652809	0.00069493253	0.0001272322	2.7226719e-05
a10	0.0021086917	0.35703173	0.0120122135	0.06596481	0.08258647	0.035855204	0.44227546	2.2303275e-05	0.00018856017	0.0019443951	1.0169172e-05
a31	0.0029849287	0.014040048	0.022722753	0.046144992	0.014205568	0.059961528	0.836946	0.0021835424	0.00065697054	0.0001099833	4.3726606e-05
a46	0.004675104	0.46998385	0.023220003	0.046678692	0.037044022	0.022592982	0.39489102	7.4875774e-05	0.00010868159	0.00070977653	2.1068283e-05
a20	0.037010342	0.044435423	0.029906366	0.13393182	0.023075487	0.03541769	0.22459924	0.25540313	0.08156381	0.09674596	0.037910707
a46	0.016951876	0.73081374	0.040318374	0.045490235	0.011535693	0.00392964	0.0137530165	0.013353758	0.011637017	0.041545864	0.07067077
a31	0.038618278	0.1437074	0.021267518	0.025300182	0.017218573	0.010036902	0.044405576	0.10471067	0.036755126	0.36987096	0.1881088
a7	0.01012512	0.8006797	0.02397312	0.0021164466	0.005791318	0.059847202	0.084705256	0.00381341	0.0054728393	0.0018673908	0.0016082554
a31	0.12138478	0.18795757	0.07308209	0.053177126	0.03797548	0.083862476	0.33991978	0.08617859	0.013986126	0.0011860796	0.0012899425
a39	0.0065348893	0.6163611	0.041826963	0.04498044	0.021345682	0.01796671	0.24947517	0.00026411485	0.00013213887	0.0009859873	0.00012682828
a31	0.09958957	0.058947448	0.05170363	0.09744761	0.017562069	0.04205101	0.4007116	0.19484155	0.024083246	0.007444848	0.0056174262
a15	0.02591757	0.8431204	0.07168997	0.032068774	0.0034446253	0.002752753	0.016068194	0.0005578111	7.5935444e-05	0.0034634045	0.0008406166
a20	0.20970312	0.1500755	0.08524848	0.05315083	0.02360864	0.033904295	0.34158954	0.0702515	0.012419127	0.0062434166	0.013805585
a35	0.13155687	0.40883443	0.1255707	0.0059192623	0.0038970422	0.007620859	0.029867083	0.23705961	0.025412994	0.0020371	0.022224184
a28	0.08711338	0.38728976	0.054326613	0.00808073	0.011071699	0.007971591	0.028835382	0.27559423	0.036601238	0.026607692	0.07650771
a31	0.24365559	0.37437874	0.09269485	0.0019324183	0.010768773	0.013845661	0.026297864	0.19735646	0.008819882	0.0033065917	0.026943162
a0	0.05099746	0.7300379	0.08449519	0.06626747	0.008587285	0.0066032885	0.031362955	0.0031263109	0.0004013369	0.013753526	0.0043673404
