 	avete	cucinato	le	verdure	</S>
a31	0.35919577	0.0069488767	0.43218338	0.1971719	0.0045000752
a46	0.05456351	0.022309406	0.86382234	0.050593648	0.008711064
a20	0.07358933	0.82788	0.058822945	0.03805711	0.0016504928
a31	0.17550956	0.041930143	0.5111936	0.26250014	0.008866573
a17	0.039945308	0.0006166279	0.5186119	0.42635757	0.014468611
a31	0.055966746	0.6020264	0.07559857	0.122331075	0.14407723
a35	0.007668061	0.0019552233	0.9842569	0.0058586476	0.00026119497
a31	0.038503826	0.69620764	0.027229434	0.09243151	0.14562754
a46	0.006384867	0.019805538	0.96959305	0.0021806005	0.002035909
a38	0.066394515	0.83092654	0.01583791	0.04362022	0.043220874
a17	0.428415	0.54289275	0.019296914	0.0007787874	0.008616556
</S>	0.41229752	0.5795464	0.0063390895	0.00076453143	0.0010525093
