 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
a31	0.38545486	0.3023598	0.0025881373	0.00032534837	0.0002688737	0.0055890037	0.29741818	0.0059958627
a23	0.24975511	0.12756664	0.00054611336	0.0063613495	0.0017200812	0.0017476885	0.6122874	1.5634656e-05
a20	0.00094926805	0.033627775	0.42443392	0.3003506	0.22686674	0.0062724273	0.0066124867	0.00088677416
a28	0.07127352	0.87732893	0.022147441	0.007005848	0.0055648	0.00075174536	0.01592273	4.9898977e-06
a31	0.059628937	0.93225193	0.0036408068	0.0028916497	0.00088531536	9.10499e-05	0.0006102102	1.1352971e-07
a17	0.28048372	0.24918208	0.00027683476	0.0011714941	0.0008927944	0.0020090374	0.465972	1.1992422e-05
a31	0.03400053	0.3594633	0.10932136	0.2516797	0.21471371	0.028888892	0.0018727322	5.9768074e-05
a19	0.09305244	0.051807355	0.008940014	0.035554502	0.03107806	0.0054384624	0.77410334	2.5880123e-05
a31	0.06945099	0.22676499	0.11256348	0.20093279	0.33142695	0.05757867	0.0006496963	0.00063242024
a20	0.097610235	0.0896622	0.034171388	0.11718976	0.09406609	0.012921544	0.5542832	9.5617026e-05
a31	0.123961404	0.21493438	0.0710353	0.13934664	0.351852	0.08946362	0.003227062	0.0061795837
a20	0.05413667	0.06624496	0.07876616	0.208169	0.46694162	0.020695979	0.1049296	0.00011595488
a31	0.20396222	0.24180543	0.05402876	0.10601595	0.2997024	0.07418606	0.0040704324	0.016228708
a20	0.0391923	0.065956205	0.13073842	0.2932943	0.4458686	0.0063201115	0.018483883	0.00014611369
a24	0.23363951	0.3231462	0.051117156	0.10299591	0.24899873	0.027505435	0.0014523797	0.0111447275
a31	0.11828891	0.53115654	0.21135059	0.099256754	0.03900973	0.0007091846	0.000215548	1.2748971e-05
a38	0.103598475	0.46574345	0.15099427	0.1718281	0.09154788	0.0029941627	0.01230399	0.00098965
a31	0.09986979	0.19159643	0.16706438	0.1975786	0.27925584	0.028600825	0.00019496637	0.035839193
a28	0.22948137	0.69796926	0.02967636	0.009841621	0.00781649	0.0010241154	0.022800406	0.0013904086
a20	0.038797505	0.3516934	0.24553871	0.25713605	0.08842105	0.005543162	7.772498e-05	0.012792368
a31	0.054962985	0.42409915	0.30131242	0.1372071	0.047517247	0.0129529415	0.00049395615	0.021454223
a24	0.17185818	0.546403	0.10010927	0.056650367	0.09884917	0.0068792086	0.013206755	0.006044093
a8	0.0076553496	0.13983664	0.43592358	0.3040351	0.10181581	0.008119799	2.343978e-05	0.00259028
a38	0.048892003	0.3090294	0.3412039	0.23211385	0.049328472	0.009945393	0.000112903464	0.009374051
</S>	0.03370474	0.21668024	0.040297437	0.02463071	0.0044082995	0.0075490726	0.0005665191	0.672163
